#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         349    -7.22431    -7.20476   0.0309963
         350    -7.22494    -7.20482   0.0309078
         351    -7.22454    -7.20487   0.0308198
         352    -7.22569    -7.20493   0.0307323
         353    -7.22549    -7.20499   0.0306453
         354    -7.22587    -7.20505   0.0305588
         355    -7.22619    -7.20511   0.0304727
         356    -7.22613    -7.20517   0.0303872
         357      -7.226    -7.20522   0.0303021
         358    -7.22582    -7.20528   0.0302175
         359     -7.2259    -7.20534   0.0301334
         360    -7.22496    -7.20539   0.0300498
         361    -7.22493    -7.20545   0.0299666
         362    -7.22453     -7.2055   0.0298838
         363     -7.2244    -7.20555   0.0298016
         364    -7.22358     -7.2056   0.0297197
         365    -7.22303    -7.20565   0.0296383
         366    -7.22211     -7.2057   0.0295574
         367    -7.22147    -7.20574   0.0294769
         368     -7.2211    -7.20578   0.0293968
         369    -7.22038    -7.20582   0.0293172
         370    -7.21928    -7.20586    0.029238
         371    -7.21847    -7.20589   0.0291592
         372     -7.2173    -7.20592   0.0290808
         373    -7.21641    -7.20595   0.0290029
         374    -7.21549    -7.20597   0.0289253
         375    -7.21486      -7.206   0.0288482
         376    -7.21485    -7.20602   0.0287715
         377     -7.2135    -7.20604   0.0286952
         378    -7.21213    -7.20606   0.0286193
         379    -7.21105    -7.20607   0.0285438
         380    -7.20897    -7.20608   0.0284686
         381    -7.20816    -7.20608   0.0283939
         382    -7.20667    -7.20609   0.0283196
         383    -7.20549    -7.20608   0.0282457
         384    -7.20364    -7.20608   0.0281721
         385    -7.20273    -7.20607   0.0280989
         386    -7.20148    -7.20606   0.0280261
         387    -7.20021    -7.20604   0.0279537
         388    -7.19892    -7.20602   0.0278817
         389    -7.19631      -7.206     0.02781
         390    -7.19499    -7.20597   0.0277387
         391    -7.19429    -7.20594   0.0276678
         392    -7.19229    -7.20591   0.0275972
         393    -7.19124    -7.20587    0.027527
         394    -7.19018    -7.20583   0.0274572
         395    -7.18846    -7.20578   0.0273877
         396    -7.18738    -7.20574   0.0273186
         397    -7.18563    -7.20569   0.0272498
         398    -7.18453    -7.20563   0.0271814
         399    -7.18374    -7.20558   0.0271134
         400    -7.18165    -7.20552   0.0270456
         401     -7.1802    -7.20546   0.0269783
         402    -7.17809    -7.20539   0.0269112
         403    -7.17663    -7.20532   0.0268446
         404    -7.17581    -7.20524   0.0267782
         405    -7.17499    -7.20517   0.0267122
         406    -7.17351    -7.20509   0.0266465
         407    -7.17171    -7.20501   0.0265812
         408    -7.17088    -7.20493   0.0265162
         409    -7.16973    -7.20484   0.0264515
         410    -7.16858    -7.20475   0.0263871
         411     -7.1671    -7.20466    0.026323
         412    -7.16531    -7.20456   0.0262593
         413    -7.16383    -7.20447   0.0261959
         414    -7.16237    -7.20436   0.0261329
         415    -7.16155    -7.20426   0.0260701
         416    -7.16074    -7.20416   0.0260076
         417    -7.15929    -7.20405   0.0259455
         418    -7.15816    -7.20394   0.0258836
         419    -7.15704    -7.20383   0.0258221
         420    -7.15561    -7.20371   0.0257609
         421    -7.15386    -7.20359      0.0257
         422    -7.15212    -7.20347   0.0256394
         423    -7.15104    -7.20335    0.025579
         424    -7.14868    -7.20322    0.025519
         425    -7.14697    -7.20309   0.0254593
