#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         756     4.98304     5.30651   0.0796973
         757     4.99018     5.30609   0.0795931
         758     4.99749     5.30568   0.0794891
         759     5.00497     5.30528   0.0793854
         760     5.01261      5.3049   0.0792819
         761     5.02109     5.30453   0.0791786
         762     5.02759     5.30416   0.0790755
         763     5.03562     5.30381   0.0789726
         764     5.04447     5.30347     0.07887
         765      5.0527     5.30314   0.0787676
         766     5.05961     5.30283   0.0786654
         767     5.06729     5.30252   0.0785634
         768     5.07572     5.30222   0.0784617
         769     5.08421     5.30194   0.0783602
         770     5.09342     5.30167   0.0782589
         771     5.10053     5.30141   0.0781578
         772     5.10905     5.30116    0.078057
         773     5.11826     5.30092   0.0779563
         774     5.12886      5.3007   0.0778559
         775     5.13729     5.30049   0.0777558
         776     5.14566     5.30029   0.0776558
         777     5.15326      5.3001   0.0775561
         778     5.16078     5.29992   0.0774566
         779      5.1689     5.29975   0.0773574
         780     5.17621     5.29959   0.0772584
         781      5.1841     5.29945   0.0771596
         782     5.19257     5.29931    0.077061
         783     5.20018     5.29918   0.0769627
         784     5.20762     5.29907   0.0768646
         785      5.2149     5.29896   0.0767668
         786     5.22198     5.29886   0.0766692
         787     5.22957     5.29877   0.0765718
         788     5.23554     5.29869   0.0764747
         789       5.242     5.29862   0.0763778
         790     5.24822     5.29856   0.0762812
         791      5.2542      5.2985   0.0761847
         792     5.25921     5.29845   0.0760886
         793     5.26395     5.29841   0.0759926
         794     5.26983     5.29837   0.0758969
         795       5.274     5.29834   0.0758015
         796     5.28068     5.29832   0.0757062
         797     5.28424      5.2983   0.0756112
         798     5.28958     5.29829   0.0755165
         799     5.29247     5.29828    0.075422
         800     5.29573     5.29828   0.0753277
         801     5.29792     5.29828   0.0752337
         802     5.30046     5.29828   0.0751399
         803     5.30192     5.29829   0.0750463
         804      5.3044     5.29829   0.0749529
         805     5.30438      5.2983   0.0748598
         806     5.30537     5.29831    0.074767
         807     5.30524     5.29832   0.0746743
         808     5.30611     5.29833   0.0745819
         809     5.30655     5.29834   0.0744897
         810     5.30728     5.29835   0.0743977
         811     5.30685     5.29836    0.074306
         812       5.306     5.29837   0.0742145
         813     5.30399     5.29838   0.0741232
         814     5.30294     5.29838   0.0740321
         815     5.29933     5.29838   0.0739413
         816     5.29596     5.29838   0.0738507
         817     5.29073     5.29837   0.0737603
         818     5.28576     5.29836   0.0736701
         819     5.28104     5.29834   0.0735802
         820     5.27586     5.29831   0.0734905
         821     5.27094     5.29827    0.073401
         822     5.26487     5.29823   0.0733117
         823     5.25906     5.29819   0.0732226
         824     5.25283     5.29813   0.0731338
         825     5.24617     5.29807   0.0730451
         826     5.23838       5.298   0.0729567
         827     5.22806     5.29791   0.0728686
         828     5.21876     5.29782   0.0727806
         829     5.20977     5.29771   0.0726929
         830     5.20041     5.29759   0.0726054
         831      5.1914     5.29746   0.0725182
         832     5.18133     5.29733   0.0724311
         833     5.17022     5.29717   0.0723444
         834     5.15879     5.29701   0.0722578
         835     5.14777     5.29683   0.0721715
         836     5.13857     5.29664   0.0720854
         837      5.1277     5.29644   0.0719996
         838     5.11517     5.29622    0.071914
         839     5.10383     5.29599   0.0718286
         840     5.09158     5.29575   0.0717435
         841     5.08055     5.29549   0.0716587
         842     5.06865     5.29522   0.0715741
         843     5.05591     5.29494   0.0714897
         844     5.04375     5.29464   0.0714057
         845      5.0315     5.29433   0.0713218
         846     5.01918       5.294   0.0712383
         847      5.0068     5.29367    0.071155
         848      4.9951     5.29331   0.0710719
         849      4.9834     5.29295   0.0709892
         850     4.96747     5.29257   0.0709067
         851     4.95512     5.29217   0.0708245
         852     4.94565     5.29176   0.0707425
         853     4.93133     5.29134   0.0706608
         854     4.91852      5.2909   0.0705794
         855     4.90585     5.29045   0.0704983
         856     4.89544     5.28999   0.0704175
         857     4.88308     5.28952   0.0703369
         858     4.87092     5.28903   0.0702566
         859     4.85897     5.28853   0.0701766
         860     4.84795     5.28802   0.0700969
         861     4.83648     5.28749   0.0700174
         862     4.82599     5.28696   0.0699383
         863     4.81577     5.28641   0.0698593
         864     4.80514     5.28585   0.0697807
         865       4.792     5.28528   0.0697024
         866       4.782      5.2847   0.0696243
         867     4.77304     5.28411   0.0695465
         868     4.76372     5.28351    0.069469
         869     4.75617      5.2829   0.0693917
         870     4.74756     5.28229   0.0693146
         871     4.73721     5.28166   0.0692379
         872     4.72934     5.28103   0.0691614
         873     4.72186     5.28039   0.0690851
         874     4.71476     5.27974   0.0690091
         875     4.70805     5.27909   0.0689333
         876     4.70032     5.27843   0.0688578
         877     4.69438     5.27776   0.0687825
         878     4.68813     5.27709   0.0687075
         879     4.68228     5.27641   0.0686326
         880     4.67751     5.27573    0.068558
         881     4.67455     5.27505   0.0684836
         882     4.66984     5.27436   0.0684094
         883     4.66692     5.27368   0.0683354
         884     4.66367     5.27299   0.0682615
         885     4.65937     5.27229   0.0681879
         886     4.65754      5.2716   0.0681145
         887     4.65536      5.2709   0.0680412
         888     4.65069     5.27021   0.0679682
         889     4.64918     5.26951   0.0678953
         890     4.64799     5.26881   0.0678226
         891     4.64783     5.26811   0.0677501
         892     4.64867     5.26742   0.0676777
         893     4.64981     5.26673   0.0676055
         894     4.64912     5.26604   0.0675334
         895      4.6487     5.26535   0.0674614
         896     4.65067     5.26466   0.0673896
         897     4.65289     5.26398    0.067318
         898     4.65253      5.2633   0.0672464
         899     4.65522     5.26262    0.067175
         900     4.65813     5.26195   0.0671038
         901     4.65843     5.26128   0.0670326
         902     4.66104     5.26061   0.0669616
         903     4.66525     5.25995   0.0668907
         904     4.66751      5.2593   0.0668199
         905     4.67065     5.25865   0.0667492
         906     4.67323       5.258   0.0666787
         907     4.67526     5.25736   0.0666083
         908     4.67742     5.25672    0.066538
         909     4.68112     5.25609   0.0664678
         910     4.68423     5.25546   0.0663977
         911     4.68603     5.25483   0.0663278
         912     4.69003     5.25421   0.0662579
         913     4.69413      5.2536   0.0661882
         914     4.69688     5.25299   0.0661186
         915     4.69969     5.25239   0.0660491
         916     4.70185     5.25179   0.0659797
         917     4.70547     5.25119   0.0659105
         918     4.70912      5.2506   0.0658413
         919      4.7128     5.25002   0.0657723
         920     4.71578     5.24943   0.0657033
         921     4.71807     5.24886   0.0656345
         922     4.72107     5.24828   0.0655659
         923     4.72546     5.24772   0.0654973
         924     4.73056     5.24716   0.0654288
         925     4.73422      5.2466   0.0653604
         926     4.73787     5.24605   0.0652921
         927      4.7415     5.24551   0.0652239
         928      4.7451     5.24497   0.0651559
         929     4.74867     5.24444   0.0650879
         930     4.75433     5.24391   0.0650201
         931     4.75785     5.24339   0.0649523
         932     4.76204     5.24287   0.0648847
         933      4.7655     5.24236   0.0648172
         934     4.76823     5.24185   0.0647498
         935     4.77093     5.24135   0.0646825
         936     4.77433     5.24085   0.0646153
         937     4.77701     5.24035   0.0645482
         938      4.7804     5.23986   0.0644813
         939     4.78308     5.23938   0.0644145
         940     4.78436     5.23889   0.0643477
         941     4.78848     5.23842   0.0642811
         942     4.79333     5.23794   0.0642146
         943     4.79751     5.23748   0.0641482
         944     4.80033     5.23701    0.064082
         945     4.80391     5.23655   0.0640158
         946     4.80756      5.2361   0.0639497
         947     4.81269     5.23565   0.0638838
         948      4.8165     5.23521   0.0638179
         949      4.8197     5.23477   0.0637522
         950     4.82372     5.23434   0.0636865
         951     4.82926     5.23391    0.063621
         952      4.8321     5.23349   0.0635555
         953     4.83789     5.23308   0.0634902
         954     4.84383     5.23267    0.063425
         955     4.84921     5.23227   0.0633598
         956     4.85475     5.23187   0.0632948
         957     4.85835     5.23148   0.0632298
         958     4.86424      5.2311    0.063165
         959      4.8696     5.23072   0.0631003
         960     4.87516     5.23035   0.0630356
         961     4.88021     5.22999   0.0629711
         962     4.88405     5.22963   0.0629066
         963     4.89021     5.22928   0.0628423
         964     4.89447     5.22893   0.0627781
         965     4.89965     5.22859    0.062714
         966     4.90787     5.22826   0.0626499
         967     4.91562     5.22793    0.062586
         968     4.92288     5.22762   0.0625221
         969     4.92897     5.22731   0.0624583
         970     4.93812     5.22701   0.0623947
         971     4.94679     5.22672   0.0623311
         972     4.95571     5.22644   0.0622676
         973     4.96487     5.22617   0.0622041
         974     4.97144     5.22591   0.0621408
         975     4.98249     5.22566   0.0620776
         976     4.99308     5.22542   0.0620145
         977     5.00178      5.2252   0.0619514
         978     5.01073     5.22498   0.0618884
         979     5.02134     5.22477   0.0618256
         980     5.03078     5.22457   0.0617628
         981     5.04116     5.22438   0.0617001
         982     5.05109     5.22421   0.0616376
         983     5.06266     5.22404   0.0615751
         984     5.07234     5.22389   0.0615127
         985     5.08367     5.22375   0.0614504
         986     5.09523     5.22362   0.0613882
         987     5.10703      5.2235   0.0613261
         988     5.11904     5.22339   0.0612642
         989     5.12987      5.2233   0.0612023
         990     5.14162     5.22322   0.0611405
         991     5.15569     5.22315   0.0610789
         992     5.16997     5.22309   0.0610173
         993     5.18374     5.22305   0.0609559
         994     5.19699     5.22303   0.0608946
         995     5.21044     5.22301   0.0608334
         996     5.22406     5.22302   0.0607723
         997     5.23785     5.22303   0.0607113
         998     5.25181     5.22306   0.0606505
         999     5.26733      5.2231   0.0605898
        1000     5.28158     5.22316   0.0605292
        1001     5.29597     5.22324   0.0604688
        1002     5.30976     5.22332   0.0604085
        1003     5.32367     5.22342   0.0603484
        1004     5.33766     5.22354   0.0602884
        1005     5.35245     5.22366   0.0602285
        1006       5.368     5.22381   0.0601688
        1007      5.3829     5.22397   0.0601093
        1008     5.39854     5.22414   0.0600499
        1009      5.4149     5.22433   0.0599907
        1010     5.42984     5.22453   0.0599316
        1011     5.44546     5.22475   0.0598728
        1012     5.45962     5.22498    0.059814
        1013     5.47443     5.22523   0.0597555
        1014     5.48915     5.22549   0.0596971
        1015     5.50376     5.22576    0.059639
        1016     5.51753     5.22605    0.059581
        1017     5.53113     5.22635   0.0595231
        1018     5.54526     5.22666   0.0594655
        1019     5.55917     5.22699    0.059408
        1020     5.57213     5.22733   0.0593507
        1021     5.58554     5.22768   0.0592936
        1022     5.59863     5.22804   0.0592367
        1023     5.60928     5.22841     0.05918
        1024     5.62168      5.2288   0.0591235
        1025     5.63369     5.22919   0.0590671
        1026     5.64455      5.2296   0.0590109
        1027     5.65497     5.23001   0.0589549
        1028     5.66489     5.23043   0.0588991
        1029       5.675     5.23087   0.0588434
        1030     5.68456     5.23131   0.0587879
        1031     5.69283     5.23176   0.0587326
        1032     5.70119     5.23221   0.0586775
        1033      5.7089     5.23267   0.0586225
        1034     5.71736     5.23314   0.0585677
        1035     5.72442     5.23361    0.058513
        1036     5.72792     5.23409   0.0584585
        1037     5.73279     5.23457   0.0584041
        1038     5.73689     5.23506   0.0583498
        1039      5.7395     5.23554   0.0582957
        1040     5.74411     5.23603   0.0582417
        1041     5.74578     5.23652   0.0581878
        1042      5.7473     5.23701    0.058134
        1043     5.74796      5.2375   0.0580803
        1044     5.74634     5.23799   0.0580267
        1045     5.74383     5.23847   0.0579732
        1046     5.74044     5.23895   0.0579198
        1047     5.73616     5.23943   0.0578664
        1048     5.73169      5.2399   0.0578131
        1049     5.72634     5.24036   0.0577599
        1050     5.72009     5.24082   0.0577067
        1051     5.71227     5.24127   0.0576535
        1052     5.70427     5.24171   0.0576004
        1053     5.69612     5.24214   0.0575473
        1054     5.68501     5.24256   0.0574942
        1055     5.67518     5.24297   0.0574412
        1056     5.66313     5.24337   0.0573882
        1057     5.65169     5.24375   0.0573352
        1058     5.63877     5.24413   0.0572822
        1059      5.6244     5.24448   0.0572292
        1060     5.61141     5.24483   0.0571763
        1061     5.59632     5.24516   0.0571234
        1062     5.58057     5.24548   0.0570704
        1063     5.56418     5.24578   0.0570175
        1064     5.54719     5.24606   0.0569647
        1065     5.52892     5.24633   0.0569118
        1066      5.5094     5.24657   0.0568589
        1067     5.49079      5.2468   0.0568061
        1068       5.471     5.24701   0.0567533
        1069     5.45148      5.2472   0.0567005
        1070     5.43226     5.24738   0.0566478
        1071     5.41056     5.24753   0.0565951
        1072     5.38852     5.24766   0.0565425
        1073     5.36972     5.24777   0.0564899
        1074     5.34712     5.24787   0.0564374
        1075       5.325     5.24794   0.0563849
        1076     5.30339     5.24799   0.0563325
        1077     5.28163     5.24802   0.0562802
        1078     5.25903     5.24803    0.056228
        1079     5.23562     5.24802   0.0561759
        1080     5.21498     5.24799   0.0561239
        1081      5.1943     5.24794    0.056072
        1082     5.17292     5.24787   0.0560202
        1083     5.15085     5.24778   0.0559686
        1084     5.12955     5.24767   0.0559171
        1085     5.10763     5.24754   0.0558657
        1086      5.0851     5.24739   0.0558144
        1087     5.06342     5.24722   0.0557633
        1088      5.0433     5.24704   0.0557124
        1089     5.02195     5.24683   0.0556616
        1090     5.00221     5.24661    0.055611
        1091     4.98128     5.24636   0.0555606
        1092     4.95988      5.2461   0.0555103
        1093     4.93875     5.24582   0.0554602
        1094     4.91859     5.24552   0.0554104
        1095     4.89944      5.2452   0.0553607
        1096     4.87848     5.24487   0.0553112
        1097     4.85925     5.24452   0.0552619
        1098     4.84037     5.24415   0.0552127
        1099     4.82184     5.24376   0.0551638
        1100     4.80509     5.24337   0.0551151
        1101     4.78802     5.24295   0.0550666
        1102     4.77204     5.24253   0.0550183
        1103     4.75504     5.24208   0.0549702
        1104     4.73845     5.24163   0.0549223
        1105     4.72088     5.24116   0.0548746
        1106     4.70445     5.24067   0.0548272
        1107     4.68917     5.24017   0.0547799
        1108     4.67434     5.23966   0.0547328
        1109     4.66209     5.23914    0.054686
        1110      4.6489     5.23861   0.0546393
        1111     4.63549     5.23807   0.0545928
        1112     4.62256     5.23751   0.0545465
        1113     4.61083     5.23695   0.0545004
        1114     4.59891     5.23638   0.0544545
        1115     4.58821      5.2358   0.0544088
        1116     4.57945     5.23521   0.0543632
        1117     4.56911     5.23461   0.0543178
        1118     4.56001     5.23401   0.0542726
        1119     4.54935      5.2334   0.0542275
        1120     4.54067     5.23278   0.0541826
        1121     4.53397     5.23215   0.0541379
        1122     4.52856     5.23153   0.0540932
        1123     4.52092     5.23089   0.0540488
        1124     4.51388     5.23026   0.0540045
        1125     4.50816     5.22961   0.0539603
        1126     4.50307     5.22897   0.0539162
        1127     4.49791     5.22832   0.0538723
        1128     4.49198     5.22767   0.0538285
        1129     4.48953     5.22701   0.0537847
        1130     4.48562     5.22636   0.0537412
        1131     4.48309      5.2257   0.0536977
        1132     4.48194     5.22504   0.0536542
        1133      4.4815     5.22439   0.0536109
        1134     4.48105     5.22373   0.0535676
        1135     4.48201     5.22308   0.0535244
        1136     4.48229     5.22243   0.0534813
        1137     4.48471     5.22178   0.0534382
        1138     4.48786     5.22113   0.0533951
        1139     4.49034     5.22049   0.0533521
        1140     4.49357     5.21985   0.0533091
        1141     4.49826     5.21922   0.0532661
        1142     4.50441     5.21859   0.0532232
        1143     4.51134     5.21798   0.0531802
        1144     4.51903     5.21736   0.0531372
        1145     4.52821     5.21676   0.0530942
        1146     4.53674     5.21617   0.0530512
        1147     4.54676     5.21559   0.0530082
        1148     4.55755     5.21501   0.0529651
        1149     4.56983     5.21445    0.052922
        1150     4.58075      5.2139   0.0528788
        1151     4.59315     5.21336   0.0528356
        1152     4.60912     5.21284   0.0527924
        1153     4.62374     5.21233    0.052749
        1154      4.6391     5.21183   0.0527057
        1155     4.65521     5.21135   0.0526622
        1156     4.67135     5.21088   0.0526188
        1157     4.68821     5.21043   0.0525752
        1158     4.70649     5.20999   0.0525316
        1159     4.72265     5.20957    0.052488
        1160     4.74161     5.20917   0.0524443
        1161     4.76196     5.20878   0.0524005
        1162     4.78296     5.20842   0.0523567
        1163     4.80531     5.20807   0.0523128
        1164     4.82474     5.20774   0.0522689
        1165     4.84831     5.20743    0.052225
        1166     4.87105     5.20714    0.052181
        1167     4.89434     5.20688    0.052137
        1168      4.9217     5.20663   0.0520929
        1169     4.94673     5.20641   0.0520488
        1170     4.97367     5.20621   0.0520047
        1171     5.00035     5.20604   0.0519606
        1172     5.02533     5.20588   0.0519165
        1173      5.0507     5.20575   0.0518724
        1174     5.07784     5.20564   0.0518283
        1175     5.10601     5.20555   0.0517843
        1176     5.13447     5.20549   0.0517403
        1177     5.16319     5.20546   0.0516963
        1178     5.19071     5.20545   0.0516524
        1179     5.22053     5.20546   0.0516086
        1180     5.24836      5.2055   0.0515649
        1181     5.27841     5.20556   0.0515213
        1182     5.30498     5.20564   0.0514778
        1183     5.33296     5.20575   0.0514344
        1184     5.36021     5.20588   0.0513911
        1185     5.38878     5.20603    0.051348
        1186     5.41723     5.20621    0.051305
        1187      5.4448     5.20641   0.0512621
        1188     5.47286     5.20664   0.0512195
        1189     5.49923     5.20688    0.051177
        1190     5.52599     5.20715   0.0511347
        1191     5.55379     5.20744   0.0510926
        1192     5.57977     5.20775   0.0510507
        1193       5.606     5.20809    0.051009
        1194     5.63241     5.20844   0.0509675
        1195     5.65615     5.20882   0.0509262
        1196     5.68068     5.20921   0.0508852
        1197     5.70527     5.20963   0.0508443
        1198     5.72987     5.21006   0.0508038
        1199      5.7523     5.21051   0.0507634
        1200     5.77394     5.21098   0.0507233
        1201     5.79405     5.21147   0.0506834
        1202     5.81468     5.21197   0.0506437
        1203      5.8337     5.21249   0.0506042
        1204     5.85176     5.21302    0.050565
        1205     5.86953     5.21356   0.0505259
        1206     5.88558     5.21412   0.0504871
        1207     5.89986     5.21469   0.0504485
        1208     5.91376     5.21527     0.05041
        1209     5.92655     5.21586   0.0503718
        1210     5.93961     5.21645   0.0503337
        1211      5.9501     5.21706   0.0502958
        1212     5.96153     5.21767    0.050258
        1213     5.97034     5.21829   0.0502204
        1214     5.97794     5.21892    0.050183
        1215      5.9829     5.21955   0.0501456
        1216     5.98664     5.22018   0.0501083
        1217     5.98983     5.22081   0.0500711
        1218     5.99249     5.22145    0.050034
        1219     5.99321     5.22208    0.049997
        1220     5.99339     5.22271     0.04996
        1221     5.99234     5.22334   0.0499231
        1222     5.98937     5.22397   0.0498862
        1223     5.98659     5.22459   0.0498493
        1224     5.98192     5.22521   0.0498124
        1225     5.97536     5.22582   0.0497755
        1226     5.96764     5.22643   0.0497386
        1227     5.95879     5.22702   0.0497016
        1228     5.94741     5.22761   0.0496646
        1229     5.93565     5.22819   0.0496275
        1230     5.92283     5.22875   0.0495904
        1231     5.90968     5.22931   0.0495532
        1232     5.89695     5.22985   0.0495159
        1233     5.88185     5.23038   0.0494786
        1234     5.86653     5.23089   0.0494412
        1235     5.85103     5.23139   0.0494037
        1236     5.83398     5.23188   0.0493661
        1237     5.81542     5.23235   0.0493285
        1238     5.79609     5.23281   0.0492907
        1239     5.77533     5.23325   0.0492529
        1240     5.75459     5.23367    0.049215
        1241      5.7318     5.23407    0.049177
        1242     5.70983     5.23445   0.0491389
        1243     5.68732     5.23482   0.0491007
        1244     5.66431     5.23516   0.0490624
        1245     5.64366     5.23549   0.0490241
        1246     5.62049      5.2358   0.0489857
        1247     5.59624     5.23609   0.0489473
        1248     5.57096     5.23636   0.0489088
        1249     5.54541      5.2366   0.0488703
        1250     5.51963     5.23683   0.0488317
        1251     5.49366     5.23703   0.0487931
        1252     5.46755     5.23722   0.0487545
        1253     5.44346     5.23738   0.0487159
        1254     5.41648     5.23753   0.0486772
        1255      5.3916     5.23765   0.0486386
        1256     5.36745     5.23775      0.0486
        1257     5.34195     5.23783   0.0485614
        1258     5.31796      5.2379   0.0485228
        1259     5.29339     5.23794   0.0484843
        1260     5.26899     5.23797   0.0484458
        1261     5.24339     5.23797   0.0484074
        1262     5.21872     5.23796    0.048369
        1263     5.19503     5.23792   0.0483308
        1264     5.17022     5.23787   0.0482926
        1265     5.14785      5.2378   0.0482544
        1266     5.12443     5.23771   0.0482164
        1267      5.1021      5.2376   0.0481785
        1268     5.07663     5.23747   0.0481406
        1269     5.05371     5.23733   0.0481029
        1270     5.03265     5.23717   0.0480653
        1271     5.01136     5.23699   0.0480278
        1272     4.98985      5.2368   0.0479905
        1273     4.96742     5.23658   0.0479532
        1274     4.94622     5.23636   0.0479161
        1275     4.92767     5.23611   0.0478792
        1276     4.90897     5.23586   0.0478423
        1277     4.89082     5.23559   0.0478056
        1278     4.87253      5.2353   0.0477691
        1279     4.85553     5.23501   0.0477326
        1280     4.83912      5.2347   0.0476963
        1281     4.82541     5.23438   0.0476602
        1282     4.80948     5.23405   0.0476242
        1283     4.79627     5.23371   0.0475883
        1284     4.78297     5.23335   0.0475525
        1285     4.76886     5.23299   0.0475169
        1286     4.75677     5.23262   0.0474814
        1287     4.74389     5.23224    0.047446
        1288     4.73233     5.23185   0.0474107
        1289     4.72209     5.23146   0.0473756
        1290     4.71246     5.23106   0.0473406
        1291     4.70275     5.23065   0.0473057
        1292     4.69435     5.23023   0.0472709
        1293     4.68373     5.22981   0.0472362
        1294     4.67443     5.22938   0.0472017
        1295     4.66785     5.22895   0.0471672
        1296     4.66186     5.22851   0.0471328
        1297     4.65365     5.22807   0.0470986
        1298     4.64885     5.22762   0.0470644
        1299     4.64252     5.22717   0.0470303
        1300     4.63747     5.22672   0.0469963
        1301     4.63512     5.22626   0.0469624
        1302     4.63122      5.2258   0.0469286
        1303     4.62788     5.22535   0.0468948
        1304     4.62582     5.22489   0.0468611
        1305      4.6229     5.22442   0.0468275
        1306     4.62336     5.22396   0.0467939
        1307     4.62012      5.2235   0.0467603
        1308     4.62026     5.22304   0.0467269
        1309     4.62093     5.22258   0.0466934
        1310     4.62002     5.22212   0.0466601
        1311     4.62035     5.22166   0.0466267
        1312     4.62262     5.22121   0.0465934
        1313      4.6247     5.22075   0.0465601
        1314     4.62801      5.2203   0.0465269
        1315     4.63183     5.21985   0.0464937
        1316     4.63616     5.21941   0.0464605
        1317      4.6403     5.21897   0.0464273
        1318     4.64634     5.21853   0.0463941
        1319     4.65218     5.21811   0.0463609
        1320     4.65922     5.21768   0.0463277
        1321     4.66534     5.21726   0.0462945
        1322     4.67265     5.21685   0.0462613
        1323     4.67974     5.21645   0.0462281
        1324     4.68801     5.21605   0.0461949
        1325     4.69747     5.21566   0.0461617
        1326     4.70669     5.21527   0.0461285
        1327     4.71498     5.21489   0.0460953
        1328     4.72584     5.21453   0.0460621
        1329     4.73715     5.21417   0.0460288
        1330     4.74822     5.21382   0.0459955
        1331     4.76256     5.21348   0.0459622
        1332     4.77523     5.21315   0.0459289
        1333     4.78763     5.21283   0.0458955
        1334     4.80047     5.21252   0.0458622
        1335     4.81232     5.21222   0.0458288
        1336     4.82743     5.21193   0.0457954
        1337     4.84226     5.21166    0.045762
        1338      4.8568     5.21139   0.0457286
        1339     4.87247     5.21114   0.0456951
        1340     4.88713      5.2109   0.0456616
        1341     4.90289     5.21067   0.0456282
        1342     4.91976     5.21045   0.0455947
        1343     4.93632     5.21025   0.0455612
        1344     4.95327     5.21005   0.0455277
        1345      4.9699     5.20988   0.0454942
        1346      4.9855     5.20971   0.0454607
        1347     5.00359     5.20956   0.0454272
        1348     5.02134     5.20942   0.0453937
        1349     5.04157     5.20929   0.0453602
        1350     5.06074     5.20918   0.0453268
        1351     5.08097     5.20909   0.0452933
        1352     5.10226     5.20901   0.0452599
        1353     5.12246     5.20894   0.0452265
        1354       5.143      5.2089   0.0451931
        1355     5.16315     5.20886   0.0451598
        1356     5.18503     5.20884   0.0451265
        1357     5.20652     5.20884   0.0450932
        1358     5.22761     5.20886     0.04506
        1359     5.25039     5.20889   0.0450269
        1360     5.27347     5.20893   0.0449938
        1361      5.2954       5.209   0.0449608
        1362      5.3183     5.20908   0.0449278
        1363     5.34216     5.20918    0.044895
        1364     5.36627     5.20929   0.0448622
        1365     5.38921     5.20942   0.0448295
        1366     5.41378     5.20957    0.044797
        1367     5.43927     5.20974   0.0447645
        1368     5.46496     5.20993   0.0447322
        1369     5.49013     5.21013      0.0447
        1370     5.51477     5.21035   0.0446679
        1371     5.53956     5.21059    0.044636
        1372     5.56451     5.21085   0.0446042
        1373     5.59029     5.21113   0.0445725
        1374     5.61407     5.21142   0.0445411
        1375     5.63935     5.21173   0.0445098
        1376     5.66401     5.21206   0.0444786
        1377     5.69014     5.21241   0.0444477
        1378     5.71632     5.21277   0.0444169
        1379     5.74182     5.21316   0.0443864
        1380     5.76944     5.21356    0.044356
        1381     5.79494     5.21398   0.0443259
        1382      5.8204     5.21442    0.044296
        1383      5.8444     5.21488   0.0442663
        1384     5.87044     5.21535   0.0442369
        1385     5.89568     5.21584   0.0442077
        1386     5.92151     5.21635   0.0441787
        1387      5.9472     5.21688     0.04415
        1388      5.9713     5.21742   0.0441215
        1389     5.99663     5.21798   0.0440933
        1390     6.02033     5.21856   0.0440654
        1391     6.04449     5.21915   0.0440377
        1392     6.06909     5.21976   0.0440103
        1393     6.08986     5.22039   0.0439832
        1394     6.11242     5.22103   0.0439563
        1395     6.13605     5.22168   0.0439296
        1396     6.15858     5.22236   0.0439033
        1397     6.18001     5.22304   0.0438772
        1398     6.20099     5.22374   0.0438514
        1399     6.22009     5.22445   0.0438258
        1400     6.24081     5.22518   0.0438006
        1401     6.26171     5.22592   0.0437755
        1402     6.28133     5.22667   0.0437508
        1403     6.30036     5.22744   0.0437263
        1404     6.31876     5.22821   0.0437021
        1405     6.33651       5.229   0.0436781
        1406     6.35428      5.2298   0.0436543
        1407     6.37133     5.23061   0.0436309
        1408     6.38692     5.23144   0.0436076
        1409     6.40313     5.23227   0.0435846
        1410     6.41642     5.23311   0.0435618
        1411     6.42886     5.23395   0.0435391
        1412     6.44114     5.23481   0.0435167
        1413     6.45251     5.23567   0.0434944
        1414     6.46295     5.23654   0.0434723
        1415     6.47102     5.23741   0.0434503
        1416     6.47952     5.23829   0.0434285
        1417     6.48559     5.23917   0.0434068
        1418     6.49275     5.24005   0.0433852
        1419     6.49745     5.24094   0.0433637
        1420     6.50106     5.24183   0.0433422
        1421     6.50641     5.24272   0.0433208
        1422     6.50993     5.24361   0.0432995
        1423     6.51021      5.2445   0.0432782
        1424     6.51146     5.24539    0.043257
        1425     6.51086     5.24628   0.0432358
        1426      6.5098     5.24716   0.0432145
        1427     6.50545     5.24804   0.0431932
        1428     6.50205     5.24892   0.0431719
        1429     6.49605     5.24979   0.0431505
        1430     6.48888     5.25066    0.043129
        1431     6.48053     5.25152   0.0431075
        1432     6.47172     5.25237   0.0430858
        1433     6.45962     5.25321   0.0430639
        1434     6.44778     5.25405    0.043042
        1435     6.43548     5.25487   0.0430199
        1436     6.42276     5.25568   0.0429976
        1437      6.4082     5.25649   0.0429751
        1438     6.39254     5.25728   0.0429525
        1439     6.37437     5.25805   0.0429297
        1440     6.35654     5.25882   0.0429066
        1441     6.33624     5.25956   0.0428834
        1442     6.31421     5.26029   0.0428599
        1443     6.29258     5.26101   0.0428361
        1444     6.26997     5.26171   0.0428122
        1445     6.24641     5.26239    0.042788
        1446      6.2212     5.26305   0.0427635
        1447      6.1951      5.2637   0.0427388
        1448     6.16883     5.26432   0.0427139
        1449     6.14242     5.26493   0.0426887
        1450     6.11449     5.26551   0.0426633
        1451     6.08578     5.26608   0.0426376
        1452     6.05773     5.26662   0.0426117
        1453     6.02754     5.26715   0.0425856
        1454     5.99737     5.26765   0.0425593
        1455     5.96585     5.26813   0.0425328
        1456     5.93157     5.26859    0.042506
        1457     5.89742     5.26902    0.042479
        1458     5.86412     5.26943   0.0424518
        1459      5.8303     5.26981   0.0424245
        1460     5.79458     5.27017   0.0423969
        1461     5.75981      5.2705   0.0423692
        1462     5.72533     5.27082   0.0423414
        1463     5.69046      5.2711   0.0423134
        1464     5.65382     5.27136   0.0422853
        1465     5.61615      5.2716   0.0422571
        1466      5.5782     5.27181   0.0422288
        1467     5.54211     5.27199   0.0422004
        1468      5.5044     5.27215    0.042172
        1469     5.46721     5.27228   0.0421435
