GEN #         BEST_L         L_MEAN
142        1919.51        1956.01
143        1914.88        1943.72
144        1909.96        1937.79
145        1909.77         1934.1
146        1909.77        1945.01
147        1909.22        1923.27
148        1909.22           1930
149        1909.22        1938.46
150        1908.95        1933.95
151         1907.3        1938.37
152        1903.86        1922.86
153        1900.18        1922.99
154        1899.02        1920.24
155        1897.98        1924.03
156        1897.98        1918.63
157        1897.98        1925.98
158        1897.98        1923.98
159        1895.75        1934.48
160        1887.25        1914.94
161        1885.74        1911.97
162        1885.47        1913.57
163        1885.47        1920.14
164        1885.47         1922.4
165        1882.42        1907.06
166        1881.74        1898.21
167        1881.74        1912.64
168        1878.63        1904.68
169        1872.84        1899.06
170        1868.99         1907.8
171        1868.99         1903.6
172        1868.99        1907.15
173        1868.99        1902.18
174        1868.99        1885.81
175           1865        1886.49
176           1865        1896.67
177        1864.81        1888.78
178        1864.04        1902.67
179        1864.04         1901.8
180        1842.39        1884.93
181         1836.4        1878.85
182         1836.4        1877.73
183        1836.27        1870.83
184        1836.27        1865.91
185        1833.24        1855.88
186        1831.35        1854.01
187        1825.84        1851.79
188        1825.84        1852.02
189        1825.81        1854.82
190        1824.25           1864
191        1821.56         1841.7
192        1821.56        1855.91
193        1821.56        1836.77
194        1821.56        1845.96
195        1821.56        1841.24
196        1821.56         1848.6
197        1821.25        1846.88
198        1819.38        1837.43
199        1814.75        1835.62
200        1814.75        1841.28
201        1809.39        1836.85
202        1809.39        1845.72
203        1809.39        1829.06
204        1808.37        1830.72
205        1808.37        1833.15
206        1808.37        1834.33
207        1808.37        1834.45
208        1807.67        1836.31
209        1806.45        1834.52
210        1803.46        1829.39
211        1803.46        1825.77
212        1799.28        1829.71
213        1799.28        1821.41
214        1799.28        1830.38
215        1798.97        1820.28
216        1798.84        1819.21
217        1798.28        1817.17
218        1795.09        1835.04
219        1795.09         1813.6
220        1791.24        1812.07
221        1790.96        1824.11
222        1790.96        1819.22
223        1790.96        1813.82
224        1788.41        1814.17
225           1787        1817.13
226         1785.8        1804.39
227        1780.82        1809.99
228        1780.82        1815.28
229        1780.82        1819.53
230        1786.31        1823.95
231        1784.39        1809.15
232        1784.24        1819.97
233        1784.24        1816.72
234        1783.23        1818.42
235         1782.8        1823.63
236        1782.78        1803.21
237        1782.78        1812.46
238        1782.78         1822.6
239        1780.57        1795.62
240        1778.33        1813.84
241        1778.33        1803.24
242        1776.91        1807.58
243        1776.91        1800.99
244        1776.91        1817.66
245        1776.91        1810.37
246        1776.91        1823.36
247        1776.91        1802.16
248        1776.54        1809.95
249        1776.54        1818.96
250        1768.19        1804.55
251        1765.74        1793.69
252        1764.64           1792
253        1764.64        1800.33
254        1764.64        1819.83
255        1764.64        1784.04
256        1763.76        1786.18
257        1763.76        1792.13
258        1763.76         1781.5
259        1763.76        1817.13
260           1758        1789.74
261           1758        1789.51
262         1756.2        1790.43
263         1756.2        1807.74
264         1756.2        1787.18
265         1756.2        1791.19
266         1756.2        1782.89
267         1756.2        1778.78
268        1754.62        1777.59
269        1754.62        1773.55
270           1754        1792.92
271           1754        1781.42
272           1754         1786.1
273           1754        1782.82
274        1753.31        1779.77
275        1746.55        1778.15
276        1746.55        1776.73
277        1746.55        1775.51
278        1746.55        1778.49
279        1746.55        1785.86
280        1742.02        1765.19
281        1740.53        1773.05
282        1740.53        1776.75
283        1740.53        1770.98
284        1740.53         1771.4
285        1740.53        1774.25
286        1740.53        1775.52
287        1740.53        1766.56
288        1740.01        1774.16
289        1740.01        1762.18
290        1738.31           1768
291        1738.31         1785.4
292        1738.31        1776.02
293        1738.31        1774.33
294        1738.31         1777.1
295        1735.76        1764.59
296        1735.76        1771.61
297        1735.76        1755.09
298        1735.76        1770.77
299        1735.76         1769.1
300        1733.83         1764.4
301        1733.83        1772.33
302        1733.83        1756.77
303         1733.6        1767.94
304         1733.6        1762.29
305         1733.6        1772.16
306         1733.6        1779.96
307         1733.6        1760.37
308         1733.6        1759.58
309         1733.6        1777.66
310        1732.99        1767.03
311        1729.69           1750
312        1729.69        1775.38
313        1729.69         1768.5
314        1729.69        1761.69
315        1729.69        1754.61
316        1729.69         1775.3
317        1728.72           1754
318        1728.72        1751.47
319        1728.72        1753.92
320        1729.07        1764.87
321        1729.07        1762.05
322        1728.72        1767.29
323        1728.72        1759.56
324        1728.72        1762.61
325        1726.38        1757.27
326        1726.38        1754.21
327        1726.38        1749.96
328        1726.38        1764.29
329        1722.93        1750.26
330        1726.32        1757.72
331        1726.32        1754.53
332        1726.32        1748.65
333           1725        1757.49
334        1724.72        1747.34
335        1724.72        1763.43
336        1720.83        1739.87
337        1720.83        1751.78
338        1720.83        1749.51
339        1720.83        1751.28
340        1720.83        1736.65
341        1720.83        1741.91
342        1720.83        1757.57
343        1720.75        1752.16
344        1717.89        1738.88
345        1717.89        1740.76
346        1716.25         1741.3
347        1716.25        1743.44
348        1716.25         1742.6
349        1716.25        1737.83
350        1717.89        1761.56
351        1717.89        1747.61
352        1717.89        1739.83
353        1717.89        1749.86
354        1716.23        1737.45
355        1716.23        1742.54
356        1716.23        1741.21
357        1716.23         1744.3
358        1716.23        1746.62
359        1714.01        1733.98
360         1715.6        1762.57
361         1715.6        1736.23
362         1715.6        1741.26
363         1715.6        1735.49
364         1715.6        1738.62
365         1715.6        1742.31
366         1715.6        1755.81
367        1714.37        1736.43
368        1714.37        1734.06
369        1714.37        1735.78
370        1714.08        1740.26
371        1714.08        1746.59
372        1714.08        1731.84
373        1714.08        1736.44
374        1714.08        1744.32
375        1714.08        1746.37
376        1714.08        1745.51
377        1714.08        1729.94
378        1714.08        1740.32
379        1714.08         1745.6
380        1711.61        1737.26
381        1711.61        1749.01
382        1711.61        1735.66
383        1711.25        1742.81
384        1711.25        1735.18
385        1711.25        1730.48
386        1711.25        1735.34
387        1711.25        1746.56
388        1711.25        1747.44
389        1711.25        1740.55
390        1708.77        1740.88
391        1708.77        1735.25
392        1708.77        1731.28
393        1708.77        1741.89
394        1708.77        1724.51
395        1708.77        1730.76
396        1708.77        1738.76
397        1708.77        1742.34
398        1708.77        1726.95
399        1707.63        1729.73
400        1707.63        1734.04
401        1707.63        1731.22
402        1707.63        1731.57
403        1707.63        1741.28
404        1706.57        1728.41
405        1706.57        1731.87
406        1706.57        1732.63
407        1706.57        1746.33
408        1706.57        1732.53
409        1706.57         1735.5
410        1701.68        1731.98
411        1701.68        1739.53
412        1701.68        1734.38
413        1701.68         1743.5
414        1701.68        1724.94
415        1701.68        1738.37
416        1701.68        1727.29
417        1701.68        1744.41
418        1701.68        1723.14
419        1701.68        1738.47
420        1701.68        1721.89
421        1701.68        1748.77
422        1701.68        1732.35
423        1701.68         1730.5
424        1699.87        1725.57
425        1699.87        1733.94
426        1699.87        1718.72
427        1699.87        1726.79
428        1699.87        1740.09
429        1699.26        1732.69
430        1699.26           1741
431        1699.26        1736.58
432        1699.26         1737.6
433        1699.26        1743.61
434        1699.26        1728.01
435        1699.26        1746.92
436        1699.26        1731.46
437        1699.26        1736.69
438        1699.26        1724.72
439        1699.26        1732.07
440        1698.06        1722.82
441        1698.06        1731.07
442        1697.76        1725.63
443        1697.76         1731.2
444        1697.76        1722.84
445        1697.76        1733.16
446        1697.76        1723.44
447        1696.84        1716.59
448        1696.84        1722.07
449        1696.84        1724.53
450        1694.88        1714.76
451        1694.88        1723.27
452        1694.88        1714.18
453        1694.79        1719.09
454        1694.79         1718.1
455        1694.79        1724.91
456        1694.79        1730.22
457        1694.79         1709.2
458        1694.79        1718.43
459        1694.79        1721.93
460        1694.88        1718.87
461        1694.88         1739.9
462        1694.88        1723.06
463        1694.88        1721.14
464        1694.81        1733.13
465        1694.81        1730.25
466        1694.81        1724.57
467        1692.35        1719.84
468        1692.35        1721.82
469        1691.76        1726.05
470        1691.76        1721.04
471        1691.76        1730.99
472        1691.76         1710.9
473        1691.76        1723.31
474        1691.76        1715.07
475        1691.15        1716.48
476        1691.15         1728.1
477        1691.15        1709.15
478        1691.15        1737.99
479        1691.15        1711.08
480        1691.15        1729.44
481        1691.15        1733.68
482        1691.15        1721.34
483        1691.15        1711.53
484        1691.15        1720.05
485        1691.15        1723.21
486        1691.15        1724.45
487        1691.15        1713.96
488        1691.15        1719.89
489        1691.15        1711.77
490        1691.49         1714.8
491        1691.49        1725.03
492        1691.49        1719.02
493        1691.49        1718.99
494        1691.49        1715.04
495        1691.49        1729.57
496        1691.49        1719.54
497        1690.44         1727.6
498        1690.44        1732.22
499        1690.44        1718.89
500        1690.53        1719.25
