GEN #         BEST_L         L_MEAN
439         1712.7        1766.19
440         1712.7        1755.33
441         1712.7        1753.05
442         1712.7        1755.84
443         1712.7        1750.59
444         1712.7        1736.32
445         1712.7        1747.55
446         1712.7        1759.42
447         1712.7        1745.21
448         1712.7        1746.96
449         1712.7        1735.37
450         1712.7        1743.01
451         1708.4        1728.32
452         1708.4        1733.68
453         1708.4        1749.14
454        1708.34        1740.45
455        1708.34        1737.59
456        1708.34        1754.47
457        1708.34        1743.62
458        1707.54        1750.67
459        1707.54        1749.11
460        1707.54        1737.64
461        1707.54        1744.69
462        1707.54        1752.68
463        1707.54        1756.55
464        1707.54        1742.13
465        1707.54        1749.15
466        1707.54        1729.43
467        1707.54        1740.53
468        1707.54        1754.12
469        1707.54        1744.51
470        1707.54        1738.81
471        1707.54        1755.21
472        1707.54        1749.08
473        1707.54        1742.74
474        1707.54        1754.04
475        1707.54        1742.12
476        1707.54        1740.99
477        1707.54        1730.69
478        1707.54        1749.52
479        1707.54         1741.6
480        1707.54         1729.1
481        1707.54        1741.28
482        1707.54        1743.76
483        1707.54        1739.64
484        1707.54        1740.24
485        1707.54        1726.62
486        1707.54        1743.66
487        1707.54         1725.4
488        1707.54        1738.81
489        1707.54        1751.57
490        1707.54        1735.08
491        1707.54        1745.03
492        1707.54        1747.32
493        1707.54        1741.29
494        1707.54        1757.16
495        1705.35        1741.15
496        1705.35        1738.87
497        1705.35         1726.6
498        1705.35         1744.9
499        1705.35        1740.24
500        1705.35        1726.21
