BLK #        BLK_AVE    CURRENT_AVE          ERROR
243         1765.7           2179        36.7915
244           1763           2178        36.5074
245        1762.42           2176         36.472
246        1762.42           2174          36.44
247        1762.42           2173         36.168
248        1762.42           2171        36.1438
249        1760.09           2169        36.1209
250        1757.89           2168        35.8576
251        1757.89           2166        35.8404
252        1757.89           2164        35.8263
253        1757.89           2163        35.5748
254         1757.5           2161        35.5675
255        1757.12           2160        35.3229
256        1757.12           2158        35.3221
257        1757.12           2156        35.3241
258        1754.85           2155        35.0889
259        1754.85           2153        35.0956
260        1752.56           2152        34.8658
261        1752.56           2150        34.8772
262        1752.56           2149        34.6543
263        1752.56           2147        34.6719
264        1752.56           2146        34.4558
265        1751.04           2144        34.4781
266        1751.04           2143        34.2675
267        1750.27           2141         34.295
268        1749.11           2140        34.0897
269        1749.11           2138        34.1219
270        1749.87           2137        33.9233
271        1747.88           2136        33.7263
272        1747.88           2134        33.7663
273        1747.88           2133        33.5755
274        1747.88           2131        33.6206
275        1747.88           2130        33.4358
276        1747.88           2128        33.4857
277        1747.88           2127        33.3068
278        1747.88           2126        33.1306
279        1747.88           2124        33.1883
280        1745.77           2123        33.0163
281        1745.77           2122        32.8471
282        1745.77           2120        32.9106
283        1745.77           2119        32.7469
284        1745.77           2118        32.5858
285        1745.77           2116        32.6562
286        1745.77           2115        32.5004
287        1745.77           2114        32.3471
288        1744.84           2112        32.4235
289        1744.84           2111        32.2748
290         1736.3           2110        32.1229
291         1736.3           2109        31.9735
292         1736.3           2107        32.0532
293         1736.3           2106        31.9088
294         1736.3           2105        31.7668
295         1736.3           2104        31.6271
296         1736.3           2102        31.7153
297        1734.33           2101        31.5791
298        1734.33           2100        31.4452
299        1734.33           2099        31.3136
300        1732.56           2097        31.4073
301        1732.56           2096        31.2792
302        1732.56           2095        31.1532
303         1731.1           2094        31.0286
304         1731.1           2093        30.9061
305         1731.1           2091        31.0084
306         1731.1           2090        30.8903
307         1731.1           2089        30.7742
308        1729.29           2088        30.6592
309        1728.44           2087        30.5456
310        1728.24           2086         30.434
311         1724.7           2084        30.5434
312         1724.7           2083        30.4337
313         1724.7           2082        30.3261
314         1724.7           2081        30.2204
315         1724.7           2080        30.1168
316        1723.97           2079        30.0146
317        1723.41           2078        29.9141
318        1723.41           2076        30.0343
319        1723.41           2075        29.9375
320        1723.41           2074        29.8425
321        1723.27           2073        29.7493
322        1723.27           2072        29.6579
323        1723.27           2071        29.5683
324        1723.27           2070        29.4805
325        1723.27           2069        29.3945
326         1722.8           2068          29.31
327         1722.8           2067        29.2272
328         1722.8           2066        29.1461
329         1722.8           2065        29.0667
330        1720.29           2064        28.9877
331        1720.29           2062        29.1257
332        1717.16           2061        29.0481
333        1717.16           2060        28.9723
334        1716.03           2059        28.8973
335         1715.1           2058        28.8235
336         1715.1           2057        28.7514
337        1714.98           2056        28.6807
338        1714.98           2055        28.6116
339        1714.41           2054        28.5437
340        1714.56           2053        28.4775
341        1713.56           2052        28.4124
342        1713.56           2051        28.3486
343        1710.91           2050         28.285
344        1710.91           2049        28.2229
345        1710.91           2048        28.1623
346        1710.91           2047        28.1031
347        1710.91           2046        28.0454
348        1710.18           2045        27.9887
349        1710.18           2044        27.9334
350        1710.18           2043        27.8796
351        1710.18           2043        27.6165
352        1710.18           2042        27.5657
353        1710.18           2041        27.5162
354        1710.18           2040         27.468
355        1710.18           2039        27.4212
356        1710.18           2038        27.3757
357        1710.18           2037        27.3315
358        1710.18           2036        27.2885
359        1710.18           2035        27.2468
360        1707.92           2034        27.2052
361        1707.92           2033        27.1649
362        1707.92           2032        27.1258
363        1707.92           2031        27.0879
364        1707.92           2031        26.8437
365        1707.92           2030        26.8086
366        1707.92           2029        26.7747
367        1707.92           2028        26.7418
368        1706.73           2027        26.7097
369        1706.73           2026        26.6785
370        1706.73           2025        26.6486
371        1706.73           2024        26.6197
372        1706.73           2024        26.3861
373        1706.73           2023        26.3598
374        1706.73           2022        26.3346
375        1706.73           2021        26.3105
376        1706.73           2020        26.2874
377        1706.73           2019        26.2653
378        1706.73           2019        26.0395
379        1706.73           2018        26.0199
380        1704.21           2017        26.0002
381        1704.21           2016        25.9814
382        1704.21           2015        25.9636
383        1703.18           2014        25.9463
384        1703.18           2014        25.7264
385        1703.18           2013        25.7115
386        1703.18           2012        25.6975
387        1703.18           2011        25.6845
388        1703.18           2010        25.6724
389        1703.18           2010        25.4584
390         1702.4           2009        25.4482
391         1702.4           2008        25.4389
392         1702.4           2007        25.4304
393         1702.4           2007        25.2207
394        1701.63           2006        25.2141
395         1701.5           2005        25.2083
396         1701.5           2004        25.2033
397         1701.5           2003        25.1991
398         1701.5           2003        24.9947
399         1701.5           2002        24.9927
400         1700.9           2001        24.9911
401        1698.34           2000        24.9892
402        1698.34           2000        24.7878
403        1698.34           1999        24.7881
404        1698.34           1998         24.789
405        1698.34           1997        24.7908
406        1698.34           1997        24.5935
407        1698.34           1996        24.5972
408        1698.34           1995        24.6017
409        1698.34           1994        24.6068
410        1698.34           1994        24.4138
411        1698.34           1993        24.4208
412        1698.34           1992        24.4286
413        1697.05           1992        24.2378
414        1697.05           1991        24.2469
415        1697.05           1990        24.2566
416        1697.05           1989         24.267
417        1697.05           1989        24.0803
418        1697.05           1988        24.0925
419        1697.05           1987        24.1053
420        1698.04           1987        23.9217
421        1697.86           1986        23.9367
422        1697.86           1985        23.9521
423        1697.86           1985        23.7712
424        1697.86           1984        23.7885
425        1697.86           1983        23.8063
426        1697.86           1983        23.6279
427        1697.86           1982        23.6474
428        1697.86           1981        23.6675
429         1697.5           1981        23.4916
430        1697.52           1980        23.5132
431        1697.52           1979        23.5352
432        1697.52           1979         23.362
433        1697.52           1978        23.3857
434        1697.52           1977        23.4098
435        1697.52           1977        23.2392
436        1697.52           1976        23.2649
437        1697.52           1975         23.291
438        1697.52           1975        23.1229
439        1697.52           1974        23.1506
440           1698           1973        23.1789
441           1698           1973        23.0135
442           1698           1972        23.0432
443           1698           1972        22.8792
444        1696.96           1971          22.91
445        1696.96           1970        22.9412
446        1696.53           1970        22.7791
447        1696.53           1969        22.8116
448        1696.53           1969        22.6507
449        1696.53           1968        22.6847
450        1696.02           1967        22.7187
451        1696.02           1967        22.5601
452        1696.02           1966        22.5955
453        1696.02           1966        22.4383
454        1696.02           1965        22.4751
455        1696.02           1964        22.5121
456        1696.02           1964        22.3572
457        1696.02           1963        22.3956
458        1696.02           1963         22.242
459        1696.02           1962        22.2816
460        1696.02           1961        22.3216
461        1696.02           1961        22.1703
462        1696.02           1960        22.2115
463        1696.02           1960        22.0614
464        1696.02           1959        22.1039
465        1696.02           1959         21.955
466        1696.02           1958        21.9987
467        1696.02           1957        22.0425
468        1696.02           1957         21.896
469        1696.02           1956         21.941
470        1694.41           1956        21.7951
471        1694.41           1955        21.8407
472        1694.41           1955         21.696
473        1694.41           1954        21.7428
474        1694.41           1954        21.5993
475        1694.41           1953        21.6472
476        1694.41           1952        21.6953
477        1694.41           1952         21.554
478        1694.41           1951        21.6031
479        1694.41           1951         21.463
480        1693.62           1950        21.5129
481        1693.62           1950        21.3737
482        1693.62           1949        21.4246
483        1693.62           1949        21.2866
484        1693.62           1948        21.3385
485        1693.62           1948        21.2017
486        1693.62           1947        21.2547
487        1691.05           1947         21.118
488        1691.05           1946        21.1712
489        1691.05           1946        21.0357
490        1691.05           1945        21.0898
491        1690.85           1944        21.1439
492        1690.85           1944        21.0105
493        1690.85           1943        21.0655
494        1690.85           1943        20.9331
495        1690.85           1942        20.9891
496        1690.85           1942        20.8579
497        1690.85           1941        20.9148
498        1690.35           1941        20.7845
499        1690.35           1940        20.8421
500        1689.95           1940        20.7127
