#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         374     1.09588     1.11323  0.00483268
         375       1.115     1.11323   0.0048198
         376     1.13433     1.11329   0.0048073
         377     1.14606     1.11338  0.00479534
         378     1.13743     1.11344  0.00478307
         379     1.11259     1.11344  0.00477045
         380     1.09015     1.11338  0.00475829
         381     1.09459     1.11333  0.00474606
         382     1.10215      1.1133  0.00473373
         383     1.08719     1.11323  0.00472186
         384     1.06856     1.11311  0.00471099
         385     1.06175     1.11298  0.00470065
         386     1.04714     1.11281  0.00469156
         387     1.02392     1.11258  0.00468506
         388     1.01323     1.11232  0.00467998
         389     1.03708     1.11213  0.00467194
         390     1.08039     1.11205  0.00466067
         391       1.093       1.112  0.00464901
         392     1.07736     1.11191  0.00463799
         393     1.08696     1.11185  0.00462662
         394     1.11956     1.11187  0.00461492
         395      1.1392     1.11194  0.00460375
         396     1.11534     1.11195  0.00459214
         397     1.07434     1.11185  0.00458155
         398       1.071     1.11175  0.00457118
         399     1.09696     1.11171  0.00455988
         400     1.11303     1.11172  0.00454848
         401     1.11167     1.11172  0.00453714
         402     1.10283     1.11169   0.0045259
         403     1.10704     1.11168  0.00451469
         404     1.13461     1.11174  0.00450387
         405     1.17505     1.11189  0.00449546
         406     1.18946     1.11209  0.00448845
         407     1.15219     1.11218   0.0044785
         408     1.08382     1.11211  0.00446806
         409     1.03141     1.11192  0.00446149
         410     1.03478     1.11173  0.00445458
         411      1.0795     1.11165  0.00444443
         412      1.1047     1.11163  0.00443367
         413      1.0869     1.11157  0.00442334
         414     1.06985     1.11147  0.00441381
         415     1.07216     1.11138  0.00440419
         416     1.07271     1.11129  0.00439458
         417      1.0513     1.11114   0.0043864
         418     1.02399     1.11093  0.00438085
         419     1.02765     1.11073  0.00437491
         420     1.06479     1.11063  0.00436586
         421     1.11569     1.11064   0.0043555
         422     1.14394     1.11072   0.0043459
         423     1.13287     1.11077  0.00433594
         424     1.09585     1.11073  0.00432586
         425     1.09522      1.1107  0.00431583
         426      1.1234     1.11073   0.0043058
         427      1.1671     1.11086  0.00429774
         428     1.19166     1.11105  0.00429185
         429      1.1727     1.11119  0.00428425
         430     1.14667     1.11127  0.00427508
         431     1.11647     1.11129  0.00426518
         432     1.07912     1.11121  0.00425595
         433     1.05669     1.11109  0.00424799
         434     1.07517       1.111    0.004239
         435     1.12428     1.11103  0.00422937
         436     1.16226     1.11115   0.0042213
         437     1.15523     1.11125  0.00421285
         438     1.12239     1.11128   0.0042033
         439     1.11528     1.11129  0.00419374
         440     1.13961     1.11135   0.0041847
         441     1.15114     1.11144  0.00417619
         442     1.12257     1.11147  0.00416681
         443     1.05963     1.11135  0.00415905
         444     1.02667     1.11116  0.00415405
         445     1.07371     1.11107  0.00414557
         446     1.14065     1.11114  0.00413681
         447     1.17087     1.11127  0.00412971
         448      1.1455     1.11135   0.0041212
         449     1.08927      1.1113  0.00411231
         450     1.07698     1.11122  0.00410388
         451     1.12626     1.11126  0.00409492
         452     1.16587     1.11138  0.00408764
         453     1.17706     1.11152  0.00408119
         454     1.17433     1.11166  0.00407454
         455     1.16586     1.11178  0.00406733
         456     1.15942     1.11189  0.00405975
         457     1.13552     1.11194   0.0040512
         458     1.08768     1.11188   0.0040427
         459     1.04839     1.11175  0.00403625
         460     1.04167     1.11159  0.00403035
         461     1.05712     1.11148  0.00402334
         462     1.07437      1.1114  0.00401544
         463     1.09456     1.11136  0.00400693
         464     1.10571     1.11135  0.00399831
         465     1.09228     1.11131  0.00398992
         466     1.07508     1.11123  0.00398212
         467     1.08185     1.11117  0.00397409
         468     1.07944      1.1111  0.00396617
         469      1.0308     1.11093  0.00396141
         470    0.983039     1.11065  0.00396232
         471     1.02818     1.11048  0.00395777
         472     1.10488     1.11047   0.0039494
         473     1.14532     1.11054  0.00394174
         474     1.15153     1.11063  0.00393437
         475     1.14788     1.11071  0.00392687
         476     1.16282     1.11082  0.00392015
         477     1.17933     1.11096  0.00391456
         478     1.16326     1.11107   0.0039079
         479     1.13571     1.11112  0.00390008
         480     1.13488     1.11117  0.00389227
         481     1.15093     1.11125  0.00388506
         482     1.15403     1.11134  0.00387801
         483       1.134     1.11139  0.00387026
         484     1.09291     1.11135  0.00386245
         485      1.0464     1.11122  0.00385681
         486     1.04844     1.11109  0.00385104
         487     1.09533     1.11105  0.00384327
         488     1.13119      1.1111  0.00383561
         489     1.13828     1.11115  0.00382817
         490     1.12695     1.11118  0.00382049
         491     1.11449     1.11119  0.00381272
         492     1.09358     1.11115  0.00380514
         493     1.06407     1.11106  0.00379862
         494     1.06067     1.11096   0.0037923
         495     1.09043     1.11092  0.00378486
         496     1.11207     1.11092  0.00377723
         497     1.10816     1.11091  0.00376964
         498     1.10544      1.1109  0.00376208
         499     1.12199     1.11092  0.00375461
         500     1.13718     1.11098  0.00374747
         501     1.14539     1.11104  0.00374062
         502     1.15358     1.11113  0.00373413
         503     1.13097     1.11117  0.00372691
         504     1.08735     1.11112  0.00371982
         505     1.09052     1.11108  0.00371267
         506     1.11636     1.11109  0.00370535
         507     1.09868     1.11107  0.00369812
         508     1.05031     1.11095  0.00369278
         509     1.03354     1.11079  0.00368865
         510     1.05431     1.11068  0.00368308
         511     1.08343     1.11063  0.00367626
         512     1.11161     1.11063  0.00366908
         513     1.13856     1.11069  0.00366233
         514     1.13819     1.11074   0.0036556
         515     1.11086     1.11074   0.0036485
         516     1.08272     1.11069  0.00364183
         517     1.06357      1.1106  0.00363593
         518     1.06665     1.11051   0.0036299
         519     1.08613     1.11046  0.00362321
         520     1.11265     1.11047  0.00361624
         521     1.11754     1.11048  0.00360933
         522     1.10851     1.11048  0.00360242
         523     1.09775     1.11045  0.00359561
         524     1.07575     1.11039  0.00358936
         525     1.05161     1.11028  0.00358427
         526     1.06101     1.11018  0.00357868
         527     1.09888     1.11016  0.00357195
         528     1.13242      1.1102  0.00356543
         529     1.14626     1.11027  0.00355935
         530     1.13908     1.11032  0.00355304
         531     1.12453     1.11035  0.00354645
         532     1.11839     1.11037  0.00353982
         533     1.12196     1.11039  0.00353325
         534     1.10743     1.11038  0.00352663
         535     1.05217     1.11027  0.00352172
         536    0.999385     1.11007  0.00352122
         537      1.0043     1.10987  0.00352017
         538      1.0391     1.10974  0.00351608
         539     1.05921     1.10964  0.00351081
         540     1.04259     1.10952   0.0035065
         541     1.00295     1.10932  0.00350555
         542    0.987343      1.1091   0.0035063
         543     1.02993     1.10895  0.00350287
         544     1.07753      1.1089  0.00349691
         545     1.09415     1.10887   0.0034906
         546     1.10718     1.10886   0.0034842
         547     1.12971      1.1089  0.00347804
         548     1.14439     1.10897   0.0034723
         549     1.13468     1.10901  0.00346629
         550     1.11005     1.10902  0.00345999
         551     1.09784       1.109  0.00345377
         552     1.08504     1.10895  0.00344778
         553      1.0542     1.10885  0.00344297
         554     1.01895     1.10869  0.00344058
         555    0.987167     1.10847  0.00344134
         556    0.992877     1.10826  0.00344143
         557     1.06194     1.10818  0.00343625
         558     1.11973      1.1082  0.00343016
         559     1.13238     1.10825  0.00342429
         560     1.12784     1.10828  0.00341836
         561     1.13687     1.10833  0.00341264
         562     1.15678     1.10842  0.00340766
         563     1.16344     1.10852  0.00340301
         564     1.14449     1.10858  0.00339757
         565     1.11836      1.1086   0.0033916
         566     1.13355     1.10864   0.0033859
         567     1.18334     1.10877  0.00338249
         568     1.21683     1.10896  0.00338188
         569       1.223     1.10916  0.00338187
         570     1.19419     1.10931  0.00337922
         571     1.14067     1.10937  0.00337375
         572     1.10272     1.10936  0.00336787
         573     1.10272     1.10934  0.00336202
         574     1.12467     1.10937  0.00335626
         575     1.14985     1.10944  0.00335117
         576     1.16399     1.10954  0.00334669
         577     1.15897     1.10962  0.00334198
         578     1.14557     1.10968  0.00333678
         579     1.12234     1.10971  0.00333109
         580     1.06633     1.10963  0.00332618
         581     1.03493      1.1095  0.00332294
         582     1.07335     1.10944  0.00331781
         583     1.14489      1.1095  0.00331268
         584     1.17394     1.10961  0.00330884
         585     1.13895     1.10966  0.00330357
         586     1.08855     1.10963  0.00329813
         587     1.09699      1.1096  0.00329258
         588     1.11643     1.10962    0.003287
         589     1.10408     1.10961  0.00328143
         590     1.09922     1.10959  0.00327592
         591     1.10273     1.10958  0.00327039
         592     1.09874     1.10956  0.00326492
         593     1.08229     1.10951  0.00325974
         594      1.0637     1.10944  0.00325516
         595     1.04389     1.10932  0.00325156
         596     1.04419     1.10922  0.00324794
         597     1.06874     1.10915   0.0032432
         598     1.08684     1.10911    0.003238
         599     1.12531     1.10914   0.0032327
         600     1.18525     1.10926   0.0032298
         601     1.19904     1.10941  0.00322788
         602     1.16434     1.10951  0.00322381
         603     1.13817     1.10955  0.00321881
         604     1.15073     1.10962  0.00321421
         605     1.16126     1.10971  0.00321003
         606     1.14149     1.10976  0.00320516
         607     1.12719     1.10979  0.00320001
         608     1.13387     1.10983  0.00319499
         609     1.09919     1.10981  0.00318979
         610     1.03823     1.10969  0.00318672
         611     1.01315     1.10953  0.00318542
         612     1.03878     1.10942  0.00318231
         613     1.09494     1.10939  0.00317721
         614     1.14218     1.10945  0.00317248
         615     1.13761     1.10949  0.00316765
         616     1.08129     1.10945  0.00316284
         617      1.0247     1.10931   0.0031607
         618     1.03052     1.10918  0.00315815
         619     1.05036     1.10909  0.00315448
         620     1.04752     1.10899  0.00315095
         621     1.06034     1.10891  0.00314685
         622     1.09019     1.10888  0.00314194
         623      1.0842     1.10884  0.00313714
         624     1.04099     1.10873    0.003134
         625     1.00412     1.10856  0.00313345
         626    0.994052     1.10838  0.00313378
         627     1.00278     1.10821  0.00313331
         628      1.0238     1.10808   0.0031312
         629     1.05718       1.108  0.00312727
         630     1.09864     1.10798  0.00312234
         631     1.14057     1.10804  0.00311782
         632     1.17143     1.10814   0.0031145
         633     1.18435     1.10826   0.0031119
         634     1.15846     1.10833    0.003108
         635     1.08273     1.10829  0.00310337
         636     1.00498     1.10813  0.00310274
         637    0.966194     1.10791  0.00310586
         638    0.959153     1.10768  0.00310973
         639    0.952898     1.10743  0.00311428
         640    0.938929     1.10717  0.00312053
         641    0.958802     1.10694  0.00312423
         642     1.01957      1.1068  0.00312233
         643      1.0837     1.10677  0.00311768
         644     1.11331     1.10678  0.00311285
         645     1.11628     1.10679  0.00310806
         646      1.1295     1.10683  0.00310345
         647     1.13401     1.10687  0.00309894
         648     1.09528     1.10685  0.00309421
         649     1.03455     1.10674  0.00309144
         650     1.02029     1.10661  0.00308955
         651     1.07524     1.10656  0.00308518
         652     1.13529      1.1066  0.00308076
         653     1.15335     1.10667  0.00307687
         654     1.12918     1.10671  0.00307236
         655     1.06885     1.10665  0.00306821
         656     1.02092     1.10652  0.00306632
         657     1.04131     1.10642  0.00306326
         658     1.10589     1.10642   0.0030586
         659     1.15177     1.10649  0.00305473
         660     1.16013     1.10657  0.00305119
         661      1.1573     1.10665  0.00304754
         662     1.15533     1.10672  0.00304382
         663     1.13527     1.10676  0.00303953
         664     1.09956     1.10675  0.00303498
         665     1.07286      1.1067  0.00303084
         666     1.05102     1.10662  0.00302744
         667     1.02905      1.1065  0.00302514
         668      1.0477     1.10641  0.00302189
         669     1.10427     1.10641  0.00301737
         670     1.14827     1.10647  0.00301352
         671     1.15766     1.10655  0.00300999
         672     1.14121      1.1066  0.00300595
         673     1.11813     1.10662  0.00300153
         674     1.10214     1.10661  0.00299709
         675     1.09942      1.1066  0.00299267
         676     1.09931     1.10659  0.00298826
         677     1.08843     1.10656  0.00298397
         678     1.08577     1.10653  0.00297972
         679     1.12097     1.10655  0.00297541
         680     1.16807     1.10664  0.00297241
         681      1.1894     1.10677  0.00297053
         682     1.17541     1.10687  0.00296788
         683     1.12769      1.1069  0.00296369
         684     1.07945     1.10686  0.00295963
         685     1.06667      1.1068  0.00295589
         686     1.07769     1.10676  0.00295188
         687     1.08407     1.10672  0.00294777
         688     1.08473     1.10669  0.00294366
         689     1.08673     1.10666  0.00293953
         690     1.07732     1.10662  0.00293558
         691     1.05536     1.10655  0.00293227
         692     1.03838     1.10645  0.00292968
         693     1.04529     1.10636  0.00292678
         694     1.07149     1.10631    0.002923
         695      1.1003      1.1063  0.00291881
         696     1.12596     1.10633  0.00291475
         697     1.15457      1.1064  0.00291139
         698     1.17923      1.1065  0.00290909
         699     1.18803     1.10662  0.00290726
         700     1.18228     1.10673  0.00290512
         701      1.1753     1.10682  0.00290262
         702     1.16705     1.10691  0.00289975
         703     1.16734       1.107   0.0028969
         704     1.19088     1.10711  0.00289524
         705     1.21127     1.10726   0.0028949
         706     1.21173     1.10741  0.00289458
         707     1.18866     1.10753  0.00289276
         708     1.16379      1.1076  0.00288977
         709     1.16195     1.10768  0.00288671
         710     1.16279     1.10776  0.00288369
         711     1.14113     1.10781  0.00288001
         712       1.101      1.1078  0.00287598
         713     1.06882     1.10774  0.00287247
         714      1.0768      1.1077  0.00286877
         715     1.11124      1.1077  0.00286476
         716     1.13297     1.10774  0.00286098
         717     1.12752     1.10777  0.00285712
         718     1.09516     1.10775   0.0028532
         719     1.05583     1.10768  0.00285014
         720     1.06444     1.10762  0.00284682
         721     1.11773     1.10763   0.0028429
         722      1.1613      1.1077  0.00283994
         723       1.168     1.10779  0.00283723
         724     1.15688     1.10786  0.00283413
         725     1.16683     1.10794  0.00283138
         726     1.18742     1.10805   0.0028296
         727     1.19519     1.10817  0.00282824
         728     1.16294     1.10824  0.00282536
         729     1.10086     1.10823   0.0028215
         730     1.05239     1.10816  0.00281867
         731     1.03836     1.10806  0.00281643
         732     1.06547       1.108  0.00281319
         733     1.09888     1.10799  0.00280938
