#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         684    -1.01064    -2.53589   0.0930743
         685    -1.00605    -2.53366   0.0929652
         686    -1.00021    -2.53142   0.0928566
         687    -0.99577    -2.52919   0.0927483
         688   -0.991061    -2.52695   0.0926404
         689   -0.986573    -2.52472   0.0925329
         690   -0.982073    -2.52248   0.0924258
         691   -0.977812    -2.52025   0.0923191
         692   -0.974039    -2.51801   0.0922127
         693      -0.971    -2.51578   0.0921067
         694   -0.967262    -2.51355    0.092001
         695   -0.964033    -2.51132   0.0918956
         696    -0.96132    -2.50909   0.0917906
         697   -0.958406    -2.50687   0.0916859
         698   -0.956017    -2.50464   0.0915814
         699   -0.954158    -2.50243   0.0914773
         700   -0.952834    -2.50021   0.0913734
         701   -0.951569      -2.498   0.0912697
         702   -0.950604     -2.4958   0.0911663
         703   -0.949942     -2.4936   0.0910631
         704   -0.949825    -2.49141   0.0909602
         705   -0.949773    -2.48922   0.0908575
         706   -0.950028    -2.48704   0.0907549
         707   -0.950832    -2.48487   0.0906526
         708   -0.951942     -2.4827   0.0905504
         709   -0.953118    -2.48055   0.0904483
         710   -0.954598     -2.4784   0.0903465
         711    -0.95662    -2.47626   0.0902448
         712   -0.958702    -2.47412   0.0901432
         713   -0.960599      -2.472   0.0900417
         714   -0.963513    -2.46989   0.0899404
         715   -0.966715    -2.46779   0.0898392
         716   -0.970201    -2.46569   0.0897381
         717   -0.973243    -2.46361    0.089637
         718   -0.977039    -2.46154   0.0895361
         719   -0.981104    -2.45948   0.0894353
         720   -0.985187    -2.45744   0.0893345
         721   -0.989764     -2.4554   0.0892338
         722   -0.994346    -2.45338   0.0891331
         723   -0.999168    -2.45137   0.0890325
         724    -1.00446    -2.44937    0.088932
         725    -1.00998    -2.44738   0.0888315
         726    -1.01571    -2.44541    0.088731
         727    -1.02141    -2.44345   0.0886306
         728    -1.02682     -2.4415   0.0885302
         729    -1.03266    -2.43957   0.0884298
         730     -1.0394    -2.43765   0.0883295
         731    -1.04631    -2.43575   0.0882292
         732    -1.05313    -2.43386   0.0881288
         733    -1.06035    -2.43199   0.0880285
         734     -1.0677    -2.43013   0.0879282
         735    -1.07566    -2.42829   0.0878279
         736    -1.08278    -2.42646   0.0877276
         737       -1.09    -2.42465   0.0876273
         738    -1.09732    -2.42285    0.087527
         739    -1.10521    -2.42106   0.0874267
         740    -1.11198    -2.41929   0.0873265
         741    -1.11954    -2.41754   0.0872263
         742    -1.12787     -2.4158    0.087126
         743    -1.13529    -2.41408   0.0870258
         744    -1.14299    -2.41237   0.0869256
         745    -1.15145    -2.41068   0.0868254
         746     -1.1592      -2.409   0.0867252
         747    -1.16648    -2.40734   0.0866251
         748    -1.17449    -2.40569   0.0865249
         749    -1.18225    -2.40406   0.0864248
         750    -1.19048    -2.40244   0.0863247
         751    -1.19845    -2.40083   0.0862247
         752    -1.20614    -2.39925   0.0861247
         753    -1.21404    -2.39767   0.0860247
         754    -1.22142    -2.39611   0.0859247
         755    -1.22898    -2.39457   0.0858248
         756    -1.23649    -2.39303    0.085725
         757    -1.24417    -2.39152   0.0856251
         758    -1.25178    -2.39001   0.0855254
         759    -1.25956    -2.38852   0.0854257
         760    -1.26725    -2.38705    0.085326
         761    -1.27486    -2.38559   0.0852264
         762    -1.28238    -2.38414   0.0851268
         763    -1.28955     -2.3827   0.0850274
         764    -1.29663    -2.38128    0.084928
         765    -1.30311    -2.37987   0.0848286
         766    -1.30997    -2.37848   0.0847294
         767    -1.31647    -2.37709   0.0846302
         768    -1.32333    -2.37572   0.0845312
         769    -1.32959    -2.37436   0.0844322
         770    -1.33596    -2.37301   0.0843333
         771    -1.34219    -2.37167   0.0842345
         772    -1.34782    -2.37035   0.0841358
         773    -1.35378    -2.36903   0.0840373
         774    -1.35984    -2.36773   0.0839388
         775    -1.36503    -2.36643   0.0838405
         776    -1.37056    -2.36515   0.0837423
         777    -1.37617    -2.36388   0.0836442
         778    -1.38042    -2.36261   0.0835462
         779    -1.38523    -2.36136   0.0834484
         780    -1.38987    -2.36011   0.0833507
         781    -1.39555    -2.35888   0.0832531
         782    -1.40009    -2.35765   0.0831557
         783    -1.40445    -2.35644   0.0830584
         784    -1.40887    -2.35523   0.0829612
         785    -1.41311    -2.35403   0.0828642
         786     -1.4169    -2.35283   0.0827674
         787    -1.42051    -2.35165   0.0826707
         788    -1.42439    -2.35047   0.0825741
         789    -1.42783     -2.3493   0.0824778
         790    -1.43081    -2.34814   0.0823816
         791    -1.43382    -2.34699   0.0822855
         792    -1.43637    -2.34584   0.0821897
         793    -1.43894    -2.34469    0.082094
         794    -1.44104    -2.34355   0.0819985
         795    -1.44218    -2.34242   0.0819032
         796    -1.44405    -2.34129    0.081808
         797    -1.44544    -2.34017   0.0817131
         798     -1.4461    -2.33905   0.0816184
         799    -1.44676    -2.33793   0.0815239
         800    -1.44741    -2.33682   0.0814296
         801     -1.4478    -2.33571   0.0813355
         802    -1.44842     -2.3346   0.0812416
         803    -1.44854     -2.3335   0.0811479
         804    -1.44816     -2.3324   0.0810545
         805    -1.44728     -2.3313   0.0809612
         806    -1.44615     -2.3302   0.0808682
         807    -1.44499     -2.3291   0.0807755
         808    -1.44334    -2.32801   0.0806829
         809    -1.44192    -2.32691   0.0805906
         810       -1.44    -2.32582   0.0804986
         811    -1.43857    -2.32472   0.0804068
         812    -1.43641    -2.32363   0.0803152
         813    -1.43426    -2.32253   0.0802238
         814    -1.43115    -2.32144   0.0801327
         815    -1.42783    -2.32034   0.0800419
         816    -1.42454    -2.31924   0.0799514
         817    -1.42104    -2.31814   0.0798611
         818    -1.41663    -2.31704    0.079771
         819    -1.41325    -2.31594   0.0796813
         820    -1.40922    -2.31483   0.0795918
         821    -1.40504    -2.31373   0.0795025
         822    -1.40072    -2.31261   0.0794136
         823    -1.39628     -2.3115   0.0793249
         824    -1.39173    -2.31038   0.0792365
         825    -1.38686    -2.30927   0.0791483
         826    -1.38215    -2.30814   0.0790605
         827    -1.37763    -2.30702   0.0789729
         828    -1.37284    -2.30589   0.0788856
         829    -1.36779    -2.30476   0.0787985
         830    -1.36275    -2.30362   0.0787118
         831    -1.35892    -2.30249   0.0786252
         832    -1.35394    -2.30135    0.078539
         833    -1.34949     -2.3002    0.078453
         834    -1.34511    -2.29906   0.0783673
         835    -1.34083    -2.29791   0.0782819
         836     -1.3369    -2.29676   0.0781967
         837    -1.33212    -2.29561   0.0781117
         838    -1.32845    -2.29445   0.0780271
         839    -1.32445     -2.2933   0.0779426
         840    -1.32085    -2.29214   0.0778584
         841    -1.31742    -2.29098   0.0777745
         842    -1.31417    -2.28982   0.0776908
         843    -1.31064    -2.28866   0.0776073
         844    -1.30826     -2.2875    0.077524
         845    -1.30536    -2.28634    0.077441
         846     -1.3029    -2.28517   0.0773582
         847    -1.29992    -2.28401   0.0772756
         848    -1.29787    -2.28285   0.0771932
         849    -1.29578    -2.28168    0.077111
         850     -1.2934    -2.28052   0.0770291
         851     -1.2917    -2.27936   0.0769473
         852    -1.29066     -2.2782   0.0768658
         853    -1.28907    -2.27704   0.0767844
         854    -1.28788    -2.27588   0.0767032
         855    -1.28709    -2.27473   0.0766222
         856     -1.2862    -2.27357   0.0765414
         857    -1.28544    -2.27242   0.0764608
         858    -1.28479    -2.27127   0.0763804
         859    -1.28424    -2.27012   0.0763001
         860    -1.28377    -2.26897     0.07622
         861    -1.28361    -2.26783     0.07614
         862    -1.28327    -2.26668   0.0760603
         863    -1.28272    -2.26554   0.0759807
         864    -1.28267    -2.26441   0.0759013
         865    -1.28239    -2.26327    0.075822
         866    -1.28235    -2.26214   0.0757429
         867    -1.28251    -2.26101    0.075664
         868    -1.28168    -2.25988   0.0755852
         869    -1.28128    -2.25875   0.0755066
         870    -1.28106    -2.25763   0.0754282
         871      -1.281    -2.25651   0.0753499
         872    -1.28014    -2.25539   0.0752718
         873    -1.27942    -2.25427   0.0751939
         874     -1.2786    -2.25315   0.0751162
         875    -1.27791    -2.25204   0.0750386
         876    -1.27685    -2.25093   0.0749612
         877    -1.27591    -2.24982    0.074884
         878    -1.27484     -2.2487   0.0748069
         879    -1.27364     -2.2476     0.07473
         880    -1.27206    -2.24649   0.0746533
         881    -1.26939    -2.24538   0.0745768
         882    -1.26706    -2.24427   0.0745005
         883    -1.26555    -2.24316   0.0744244
         884    -1.26343    -2.24205   0.0743485
         885    -1.26093    -2.24094   0.0742727
         886    -1.25854    -2.23983   0.0741972
         887    -1.25602    -2.23873   0.0741218
         888    -1.25338    -2.23762   0.0740466
         889    -1.25086    -2.23651   0.0739717
         890    -1.24774    -2.23539   0.0738969
         891    -1.24476    -2.23428   0.0738223
         892    -1.24168    -2.23317   0.0737479
         893    -1.23851    -2.23206   0.0736738
         894    -1.23476    -2.23094   0.0735998
         895    -1.23118    -2.22982    0.073526
         896    -1.22776    -2.22871   0.0734525
         897    -1.22357    -2.22758   0.0733792
         898    -1.22027    -2.22646    0.073306
         899    -1.21669    -2.22534   0.0732331
         900    -1.21235    -2.22421   0.0731604
         901    -1.20846    -2.22309   0.0730878
         902    -1.20478    -2.22196   0.0730155
         903     -1.2006    -2.22083   0.0729434
         904    -1.19666    -2.21969   0.0728715
         905    -1.19247    -2.21856   0.0727999
         906    -1.18925    -2.21742   0.0727284
         907    -1.18555    -2.21629   0.0726571
         908     -1.1814    -2.21515    0.072586
         909    -1.17774      -2.214   0.0725151
         910    -1.17388    -2.21286   0.0724444
         911    -1.17004    -2.21172    0.072374
         912    -1.16649    -2.21057   0.0723037
         913    -1.16298    -2.20942   0.0722336
         914    -1.15951    -2.20827   0.0721637
         915    -1.15586    -2.20712    0.072094
         916    -1.15274    -2.20597   0.0720245
         917    -1.14943    -2.20482   0.0719551
         918    -1.14523    -2.20367    0.071886
         919    -1.14181    -2.20251   0.0718171
         920    -1.13846    -2.20135   0.0717483
         921    -1.13614     -2.2002   0.0716797
         922    -1.13268    -2.19904   0.0716114
         923    -1.12979    -2.19788   0.0715431
         924    -1.12745    -2.19672   0.0714751
         925    -1.12448    -2.19556   0.0714072
         926    -1.12134     -2.1944   0.0713395
         927    -1.11876    -2.19324    0.071272
         928    -1.11652    -2.19208   0.0712046
         929    -1.11413    -2.19092   0.0711375
         930    -1.11182    -2.18976   0.0710704
         931    -1.10961     -2.1886   0.0710036
         932    -1.10726    -2.18744   0.0709369
         933    -1.10525    -2.18628   0.0708703
         934    -1.10286    -2.18512   0.0708039
         935    -1.10107    -2.18396   0.0707377
         936    -1.09962     -2.1828   0.0706716
         937    -1.09805    -2.18165   0.0706057
         938    -1.09684    -2.18049   0.0705399
         939      -1.096    -2.17934   0.0704742
         940     -1.0948    -2.17818   0.0704087
         941    -1.09398    -2.17703   0.0703433
         942    -1.09281    -2.17588    0.070278
         943    -1.09178    -2.17473   0.0702129
         944    -1.09089    -2.17358   0.0701479
         945    -1.09062    -2.17243    0.070083
         946     -1.0893    -2.17129   0.0700183
         947    -1.08958    -2.17015   0.0699537
         948    -1.08928    -2.16901   0.0698892
         949    -1.08938    -2.16787   0.0698248
         950    -1.08939    -2.16673   0.0697605
         951    -1.08932     -2.1656   0.0696963
         952    -1.08939    -2.16447   0.0696323
         953    -1.09035    -2.16334   0.0695684
         954    -1.09121    -2.16222   0.0695045
         955    -1.09221     -2.1611   0.0694408
         956     -1.0936    -2.15998   0.0693771
         957    -1.09489    -2.15887   0.0693135
         958    -1.09654    -2.15776   0.0692501
         959    -1.09736    -2.15666   0.0691867
         960    -1.09878    -2.15555   0.0691234
         961    -1.10078    -2.15446   0.0690602
         962    -1.10289    -2.15336    0.068997
         963    -1.10509    -2.15227    0.068934
         964    -1.10689    -2.15119    0.068871
         965    -1.10924    -2.15011   0.0688081
         966     -1.1114    -2.14903   0.0687453
         967    -1.11361    -2.14796   0.0686825
         968    -1.11609     -2.1469   0.0686198
         969    -1.11835    -2.14584   0.0685572
         970    -1.12038    -2.14478   0.0684947
         971    -1.12239    -2.14373   0.0684322
         972    -1.12439    -2.14268   0.0683699
         973    -1.12707    -2.14163   0.0683076
         974    -1.12898    -2.14059   0.0682453
         975    -1.13107    -2.13956   0.0681832
         976    -1.13284    -2.13853   0.0681211
         977    -1.13428     -2.1375   0.0680592
         978    -1.13586    -2.13648   0.0679973
         979    -1.13685    -2.13545   0.0679355
         980    -1.13867    -2.13444   0.0678738
         981    -1.14059    -2.13342   0.0678122
         982    -1.14188    -2.13241   0.0677506
         983    -1.14326    -2.13141   0.0676892
         984    -1.14397     -2.1304   0.0676278
         985    -1.14499     -2.1294   0.0675666
         986    -1.14583    -2.12841   0.0675054
         987    -1.14671    -2.12741   0.0674443
         988    -1.14689    -2.12642   0.0673834
         989    -1.14663    -2.12543   0.0673225
         990    -1.14639    -2.12444   0.0672618
         991    -1.14519    -2.12345   0.0672012
         992    -1.14449    -2.12247   0.0671407
         993    -1.14404    -2.12148   0.0670803
         994    -1.14382     -2.1205     0.06702
         995    -1.14289    -2.11951   0.0669599
         996    -1.14146    -2.11853   0.0668998
         997     -1.1393    -2.11755   0.0668399
         998    -1.13713    -2.11657   0.0667802
         999    -1.13542    -2.11559   0.0667206
        1000    -1.13298     -2.1146   0.0666611
        1001    -1.12957    -2.11362   0.0666017
        1002    -1.12613    -2.11263   0.0665426
        1003    -1.12316    -2.11165   0.0664835
        1004    -1.11946    -2.11066   0.0664247
        1005    -1.11549    -2.10967   0.0663659
        1006    -1.11103    -2.10868   0.0663074
        1007    -1.10657    -2.10768    0.066249
        1008    -1.10209    -2.10668   0.0661908
        1009    -1.09737    -2.10568   0.0661328
        1010    -1.09241    -2.10468   0.0660749
        1011    -1.08697    -2.10367   0.0660172
        1012    -1.08154    -2.10266   0.0659597
        1013    -1.07564    -2.10165   0.0659024
        1014    -1.06975    -2.10063   0.0658452
        1015    -1.06317    -2.09961   0.0657883
        1016    -1.05662    -2.09858   0.0657316
        1017    -1.05012    -2.09755    0.065675
        1018    -1.04318    -2.09652   0.0656187
        1019    -1.03557    -2.09547   0.0655625
        1020    -1.02827    -2.09443   0.0655066
        1021     -1.0208    -2.09338   0.0654509
        1022    -1.01342    -2.09232   0.0653954
        1023    -1.00589    -2.09126   0.0653401
        1024    -0.99798    -2.09019    0.065285
        1025   -0.990431    -2.08912   0.0652301
        1026   -0.981566    -2.08804   0.0651755
        1027   -0.973563    -2.08695    0.065121
        1028   -0.965229    -2.08586   0.0650668
        1029   -0.956818    -2.08476   0.0650128
        1030   -0.948342    -2.08366   0.0649591
        1031   -0.940294    -2.08255   0.0649055
        1032   -0.931725    -2.08144   0.0648522
        1033   -0.922889    -2.08032   0.0647991
        1034   -0.914037    -2.07919   0.0647463
        1035   -0.905662    -2.07805   0.0646937
        1036   -0.896812    -2.07691   0.0646413
        1037   -0.888461    -2.07577   0.0645891
        1038   -0.880861    -2.07462   0.0645371
        1039   -0.872336    -2.07346   0.0644854
        1040   -0.863378     -2.0723   0.0644339
        1041   -0.855439    -2.07113   0.0643826
        1042   -0.847084    -2.06995   0.0643315
        1043   -0.839043    -2.06877   0.0642806
        1044   -0.831324    -2.06759     0.06423
        1045    -0.82321     -2.0664   0.0641796
        1046   -0.815671     -2.0652   0.0641294
        1047   -0.807268      -2.064   0.0640794
        1048   -0.799448    -2.06279   0.0640296
        1049   -0.791733    -2.06158     0.06398
        1050   -0.783404    -2.06036   0.0639306
        1051   -0.775427    -2.05914   0.0638815
        1052   -0.768285    -2.05791   0.0638326
        1053   -0.760775    -2.05668   0.0637838
        1054    -0.75338    -2.05544   0.0637353
        1055     -0.7461     -2.0542    0.063687
        1056   -0.739175    -2.05296   0.0636388
        1057   -0.732363    -2.05171   0.0635909
        1058   -0.726146    -2.05046   0.0635431
        1059   -0.719561     -2.0492   0.0634956
        1060   -0.712606    -2.04794   0.0634482
        1061   -0.706004    -2.04667    0.063401
        1062   -0.699995    -2.04541    0.063354
        1063   -0.693615    -2.04413   0.0633071
        1064   -0.687585    -2.04286   0.0632605
        1065   -0.681426    -2.04158    0.063214
        1066   -0.675377     -2.0403   0.0631677
        1067     -0.6692    -2.03901   0.0631215
        1068   -0.663859    -2.03773   0.0630756
        1069   -0.658634    -2.03644   0.0630297
        1070   -0.652804    -2.03514   0.0629841
        1071   -0.647815    -2.03385   0.0629386
        1072    -0.64295    -2.03255   0.0628933
        1073   -0.637488    -2.03125   0.0628481
        1074   -0.632639    -2.02995   0.0628031
        1075   -0.627926    -2.02864   0.0627582
        1076   -0.623354    -2.02734   0.0627134
        1077   -0.619168    -2.02603   0.0626688
        1078   -0.615136    -2.02472   0.0626244
        1079   -0.611022    -2.02341     0.06258
        1080   -0.607315     -2.0221   0.0625358
        1081   -0.603542    -2.02079   0.0624917
        1082   -0.600193    -2.01947   0.0624478
        1083   -0.596793    -2.01816   0.0624039
        1084   -0.593591    -2.01685   0.0623602
        1085   -0.590595    -2.01553   0.0623166
        1086   -0.587811    -2.01422   0.0622731
        1087   -0.585249     -2.0129   0.0622297
        1088   -0.582677    -2.01159   0.0621863
        1089   -0.580584    -2.01027   0.0621431
        1090   -0.578738    -2.00896      0.0621
        1091   -0.577387    -2.00765   0.0620569
        1092   -0.576058    -2.00634   0.0620139
        1093   -0.574759    -2.00503    0.061971
        1094   -0.573497    -2.00372   0.0619282
        1095   -0.573241    -2.00241   0.0618854
        1096   -0.573033    -2.00111   0.0618427
        1097    -0.57336    -1.99981      0.0618
        1098   -0.573986    -1.99851   0.0617574
        1099   -0.574917    -1.99721   0.0617148
        1100   -0.575434    -1.99592   0.0616722
        1101   -0.576983    -1.99463   0.0616296
        1102   -0.578847    -1.99335   0.0615871
        1103   -0.580786    -1.99207   0.0615446
        1104   -0.582562    -1.99079   0.0615021
        1105   -0.584899    -1.98952   0.0614596
        1106   -0.587556    -1.98825   0.0614171
        1107   -0.591254    -1.98699   0.0613746
        1108    -0.59503    -1.98573    0.061332
        1109   -0.599124    -1.98448   0.0612895
        1110   -0.603776    -1.98324   0.0612469
        1111   -0.608501      -1.982   0.0612042
        1112   -0.613056    -1.98077   0.0611616
        1113   -0.618159    -1.97955   0.0611189
        1114   -0.624048    -1.97833   0.0610761
        1115   -0.629757    -1.97712   0.0610333
        1116    -0.63576    -1.97592   0.0609905
        1117   -0.642054    -1.97472   0.0609476
        1118   -0.649114    -1.97354   0.0609046
        1119   -0.655732    -1.97236   0.0608615
        1120   -0.661661    -1.97119   0.0608184
        1121   -0.668822    -1.97003   0.0607753
        1122   -0.676483    -1.96887   0.0607321
        1123   -0.683916    -1.96773   0.0606887
        1124   -0.691838     -1.9666   0.0606454
        1125   -0.699758    -1.96547   0.0606019
        1126   -0.708875    -1.96435   0.0605584
        1127   -0.717976    -1.96325   0.0605147
        1128   -0.727055    -1.96215    0.060471
        1129   -0.736103    -1.96107   0.0604272
        1130   -0.745833    -1.95999   0.0603833
        1131   -0.755517    -1.95892   0.0603393
        1132   -0.765386    -1.95787   0.0602952
        1133   -0.775433    -1.95683    0.060251
        1134    -0.78517    -1.95579   0.0602067
        1135    -0.79555    -1.95477   0.0601624
        1136   -0.806326    -1.95376   0.0601179
        1137   -0.817248    -1.95276   0.0600733
        1138   -0.827829    -1.95177   0.0600287
        1139   -0.839506     -1.9508   0.0599839
        1140   -0.851308    -1.94983   0.0599391
        1141   -0.862267    -1.94888   0.0598941
        1142   -0.873817    -1.94794   0.0598491
        1143   -0.885712    -1.94701   0.0598039
        1144   -0.897465    -1.94609   0.0597587
        1145   -0.909309    -1.94518   0.0597133
        1146   -0.920997    -1.94429   0.0596679
        1147   -0.933004    -1.94341   0.0596224
        1148   -0.944603    -1.94254   0.0595768
        1149   -0.956511    -1.94168   0.0595312
        1150   -0.968241    -1.94083   0.0594854
        1151   -0.980029       -1.94   0.0594396
        1152   -0.992112    -1.93918   0.0593937
        1153    -1.00376    -1.93837   0.0593477
        1154    -1.01594    -1.93757   0.0593017
        1155     -1.0284    -1.93678   0.0592555
        1156    -1.04139      -1.936   0.0592093
        1157    -1.05417    -1.93524   0.0591631
        1158    -1.06698    -1.93449   0.0591167
        1159    -1.07959    -1.93376   0.0590703
        1160    -1.09175    -1.93303   0.0590239
        1161    -1.10489    -1.93232   0.0589773
        1162    -1.11807    -1.93162   0.0589307
        1163    -1.13031    -1.93093   0.0588841
        1164    -1.14257    -1.93025   0.0588374
        1165     -1.1551    -1.92958   0.0587907
        1166    -1.16766    -1.92893   0.0587439
        1167    -1.17976    -1.92829   0.0586971
        1168     -1.1926    -1.92766   0.0586502
        1169    -1.20547    -1.92704   0.0586033
        1170    -1.21836    -1.92643   0.0585563
        1171    -1.23103    -1.92584   0.0585093
        1172    -1.24445    -1.92526   0.0584623
        1173    -1.25668    -1.92469   0.0584152
        1174     -1.2699    -1.92413   0.0583681
        1175    -1.28266    -1.92359    0.058321
        1176    -1.29615    -1.92305   0.0582738
        1177    -1.30943    -1.92253   0.0582267
        1178    -1.32272    -1.92202   0.0581795
        1179    -1.33481    -1.92152   0.0581322
        1180    -1.34837    -1.92104    0.058085
        1181    -1.36097    -1.92056   0.0580378
        1182    -1.37358     -1.9201   0.0579905
        1183     -1.3869    -1.91965   0.0579432
        1184    -1.39975    -1.91921    0.057896
        1185    -1.41306    -1.91878   0.0578487
        1186    -1.42637    -1.91837   0.0578014
        1187    -1.43893    -1.91797   0.0577541
        1188     -1.4517    -1.91757   0.0577068
        1189    -1.46469    -1.91719   0.0576596
        1190    -1.47715    -1.91682   0.0576123
        1191    -1.48933    -1.91646    0.057565
        1192    -1.50168    -1.91611   0.0575178
        1193    -1.51446    -1.91578   0.0574706
        1194     -1.5274    -1.91545   0.0574234
        1195    -1.53954    -1.91514   0.0573762
        1196    -1.55158    -1.91483    0.057329
        1197    -1.56376    -1.91454   0.0572818
        1198    -1.57606    -1.91426   0.0572347
        1199    -1.58776    -1.91399   0.0571876
        1200    -1.59957    -1.91372   0.0571406
        1201    -1.61147    -1.91347   0.0570936
        1202    -1.62274    -1.91323   0.0570466
        1203    -1.63384      -1.913   0.0569996
        1204    -1.64524    -1.91278   0.0569527
        1205    -1.65694    -1.91256   0.0569059
        1206    -1.66773    -1.91236    0.056859
        1207    -1.67855    -1.91217   0.0568123
        1208    -1.68916    -1.91198   0.0567655
        1209    -1.69931    -1.91181   0.0567188
        1210    -1.70899    -1.91164   0.0566722
        1211    -1.71891    -1.91148   0.0566256
        1212    -1.72834    -1.91133   0.0565791
        1213    -1.73776    -1.91119   0.0565327
        1214     -1.7462    -1.91105   0.0564863
        1215    -1.75486    -1.91092   0.0564399
        1216    -1.76348     -1.9108   0.0563936
        1217    -1.77111    -1.91069   0.0563474
        1218     -1.7787    -1.91058   0.0563012
        1219    -1.78648    -1.91047   0.0562552
        1220    -1.79374    -1.91038   0.0562091
        1221    -1.80047    -1.91029   0.0561632
        1222    -1.80715     -1.9102   0.0561173
        1223    -1.81378    -1.91013   0.0560714
        1224    -1.81988    -1.91005   0.0560257
        1225    -1.82545    -1.90998     0.05598
        1226    -1.83025    -1.90992   0.0559344
        1227    -1.83548    -1.90986   0.0558888
        1228    -1.84043     -1.9098   0.0558433
        1229    -1.84485    -1.90975   0.0557979
        1230      -1.849     -1.9097   0.0557526
        1231    -1.85287    -1.90965   0.0557073
        1232    -1.85648    -1.90961   0.0556621
        1233     -1.8603    -1.90957    0.055617
        1234    -1.86362    -1.90953   0.0555719
        1235    -1.86693     -1.9095   0.0555269
        1236    -1.86975    -1.90947    0.055482
        1237    -1.87258    -1.90944   0.0554372
        1238    -1.87469    -1.90941   0.0553924
        1239    -1.87682    -1.90938   0.0553477
        1240     -1.8785    -1.90936   0.0553031
        1241     -1.8802    -1.90933   0.0552585
        1242    -1.88219    -1.90931    0.055214
        1243    -1.88374    -1.90929   0.0551696
        1244    -1.88511    -1.90927   0.0551252
        1245    -1.88631    -1.90925    0.055081
        1246    -1.88686    -1.90923   0.0550368
        1247    -1.88749    -1.90922   0.0549926
        1248    -1.88845     -1.9092   0.0549486
        1249    -1.88903    -1.90918   0.0549046
        1250    -1.88996    -1.90917   0.0548607
        1251    -1.89052    -1.90915   0.0548168
        1252    -1.89049    -1.90914    0.054773
        1253    -1.88962    -1.90912   0.0547293
        1254    -1.88913    -1.90911   0.0546857
        1255    -1.88831    -1.90909   0.0546421
        1256    -1.88811    -1.90907   0.0545986
        1257    -1.88735    -1.90906   0.0545552
        1258    -1.88724    -1.90904   0.0545118
        1259    -1.88608    -1.90902   0.0544685
        1260    -1.88535      -1.909   0.0544253
        1261    -1.88431    -1.90898   0.0543821
        1262    -1.88346    -1.90896    0.054339
        1263    -1.88327    -1.90894    0.054296
        1264    -1.88231    -1.90892   0.0542531
        1265    -1.88081     -1.9089   0.0542102
        1266    -1.87999    -1.90888   0.0541674
        1267    -1.87913    -1.90885   0.0541246
        1268    -1.87822    -1.90883   0.0540819
        1269    -1.87703     -1.9088   0.0540393
        1270    -1.87604    -1.90878   0.0539968
        1271    -1.87453    -1.90875   0.0539543
        1272    -1.87321    -1.90872   0.0539119
        1273    -1.87234    -1.90869   0.0538696
        1274    -1.87094    -1.90866   0.0538273
        1275     -1.8695    -1.90863   0.0537851
        1276    -1.86802     -1.9086   0.0537429
        1277    -1.86626    -1.90857   0.0537009
        1278    -1.86469    -1.90853   0.0536588
        1279     -1.8626     -1.9085   0.0536169
        1280    -1.86119    -1.90846    0.053575
        1281    -1.86022    -1.90842   0.0535332
        1282    -1.85847    -1.90839   0.0534915
        1283    -1.85621    -1.90834   0.0534498
        1284    -1.85438     -1.9083   0.0534082
        1285    -1.85323    -1.90826   0.0533666
        1286    -1.85107    -1.90822   0.0533252
        1287    -1.84886    -1.90817   0.0532838
        1288    -1.84662    -1.90812   0.0532424
        1289    -1.84481    -1.90807   0.0532011
        1290    -1.84224    -1.90802   0.0531599
        1291    -1.84035    -1.90797   0.0531188
        1292    -1.83794    -1.90791   0.0530777
        1293    -1.83622    -1.90786   0.0530366
        1294    -1.83398     -1.9078   0.0529957
        1295    -1.83172    -1.90774   0.0529548
        1296    -1.82871    -1.90768    0.052914
        1297     -1.8264    -1.90762   0.0528732
        1298    -1.82383    -1.90756   0.0528325
        1299    -1.82221    -1.90749   0.0527919
        1300    -1.81962    -1.90742   0.0527513
        1301     -1.8175    -1.90735   0.0527108
        1302     -1.8149    -1.90728   0.0526704
        1303    -1.81279    -1.90721     0.05263
        1304    -1.81044    -1.90714   0.0525897
        1305    -1.80835    -1.90706   0.0525495
        1306    -1.80604    -1.90698   0.0525093
        1307    -1.80351     -1.9069   0.0524692
        1308    -1.80052    -1.90682   0.0524291
        1309    -1.79828    -1.90674   0.0523891
        1310    -1.79584    -1.90665   0.0523492
        1311    -1.79392    -1.90657   0.0523093
        1312    -1.79156    -1.90648   0.0522695
        1313    -1.78925    -1.90639   0.0522298
        1314    -1.78747     -1.9063   0.0521901
        1315    -1.78501    -1.90621   0.0521505
        1316    -1.78285    -1.90611    0.052111
        1317    -1.78073    -1.90602   0.0520715
        1318    -1.77916    -1.90592   0.0520321
        1319    -1.77739    -1.90583   0.0519927
        1320    -1.77544    -1.90573   0.0519534
        1321    -1.77403    -1.90563   0.0519142
        1322    -1.77218    -1.90553    0.051875
        1323    -1.77086    -1.90542   0.0518359
        1324    -1.76887    -1.90532   0.0517969
        1325     -1.7674    -1.90522   0.0517579
        1326    -1.76549    -1.90511    0.051719
        1327    -1.76506    -1.90501   0.0516801
        1328    -1.76346     -1.9049   0.0516413
        1329    -1.76213    -1.90479   0.0516025
        1330    -1.76131    -1.90468   0.0515639
        1331    -1.75978    -1.90458   0.0515252
        1332     -1.7585    -1.90447   0.0514867
        1333    -1.75699    -1.90436   0.0514482
        1334    -1.75572    -1.90424   0.0514097
        1335     -1.7542    -1.90413   0.0513713
        1336    -1.75316    -1.90402    0.051333
