#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         342     -5.4744    -5.87305   0.0300469
         343    -5.47522    -5.87189   0.0299816
         344    -5.47589    -5.87074   0.0299166
         345    -5.47655    -5.86959   0.0298517
         346    -5.47736    -5.86846   0.0297869
         347    -5.47771    -5.86733   0.0297224
         348    -5.47819    -5.86621    0.029658
         349    -5.47896    -5.86511   0.0295937
         350    -5.47942      -5.864   0.0295297
         351     -5.4797    -5.86291   0.0294659
         352    -5.48055    -5.86182   0.0294022
         353    -5.48123    -5.86074   0.0293386
         354    -5.48188    -5.85967   0.0292753
         355    -5.48234    -5.85861   0.0292121
         356    -5.48277    -5.85755   0.0291491
         357    -5.48315    -5.85651   0.0290863
         358    -5.48334    -5.85546   0.0290237
         359    -5.48349    -5.85443   0.0289614
         360    -5.48374     -5.8534   0.0288992
         361    -5.48363    -5.85237   0.0288373
         362    -5.48378    -5.85136   0.0287756
         363    -5.48358    -5.85034   0.0287142
         364    -5.48392    -5.84934    0.028653
         365    -5.48391    -5.84833   0.0285919
         366    -5.48355    -5.84734   0.0285312
         367    -5.48358    -5.84635   0.0284707
         368    -5.48325    -5.84536   0.0284104
         369    -5.48286    -5.84438   0.0283504
         370    -5.48242     -5.8434   0.0282906
         371    -5.48193    -5.84243   0.0282311
         372    -5.48138    -5.84145   0.0281719
         373    -5.48077    -5.84049    0.028113
         374    -5.48027    -5.83952   0.0280543
         375    -5.47971    -5.83856   0.0279959
         376     -5.4788    -5.83761   0.0279378
         377    -5.47815    -5.83665     0.02788
         378    -5.47745     -5.8357   0.0278224
         379    -5.47685    -5.83476   0.0277651
         380    -5.47577    -5.83381   0.0277081
         381    -5.47494    -5.83287   0.0276514
         382    -5.47393    -5.83193   0.0275949
         383    -5.47303    -5.83099   0.0275388
         384     -5.4721    -5.83006   0.0274829
         385     -5.4713    -5.82913   0.0274273
         386    -5.47017     -5.8282   0.0273721
         387    -5.46901    -5.82727   0.0273171
         388    -5.46708    -5.82634   0.0272624
         389    -5.46604    -5.82541   0.0272081
         390    -5.46514    -5.82449    0.027154
         391    -5.46393    -5.82357   0.0271002
         392     -5.4627    -5.82265   0.0270467
         393    -5.46147    -5.82173   0.0269935
         394    -5.46024    -5.82081   0.0269405
         395    -5.45931     -5.8199   0.0268879
         396    -5.45823    -5.81898   0.0268355
         397    -5.45731    -5.81807   0.0267834
         398    -5.45655    -5.81716   0.0267315
         399     -5.4552    -5.81626   0.0266798
         400    -5.45416    -5.81535   0.0266285
         401    -5.45328    -5.81445   0.0265774
         402    -5.45258    -5.81355   0.0265265
         403    -5.45159    -5.81265   0.0264759
         404    -5.45062    -5.81175   0.0264255
         405    -5.44968    -5.81086   0.0263754
         406    -5.44861    -5.80997   0.0263255
         407    -5.44758    -5.80908   0.0262759
         408    -5.44672    -5.80819   0.0262265
         409    -5.44559     -5.8073   0.0261774
         410     -5.4448    -5.80642   0.0261284
         411    -5.44419    -5.80554   0.0260797
         412    -5.44332    -5.80466   0.0260312
         413    -5.44263    -5.80378    0.025983
         414    -5.44184    -5.80291   0.0259349
