#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1999     1.85773      1.8208 0.000741447
        2000     1.85885     1.82081  0.00074132
        2001     1.85997     1.82083 0.000741208
        2002     1.86108     1.82085  0.00074111
        2003     1.86219     1.82087 0.000741027
        2004     1.86329      1.8209  0.00074096
        2005     1.86438     1.82092 0.000740907
        2006     1.86547     1.82094 0.000740871
        2007     1.86654     1.82096  0.00074085
        2008      1.8676     1.82099 0.000740845
        2009     1.86865     1.82101 0.000740856
        2010     1.86969     1.82103 0.000740883
        2011     1.87072     1.82106 0.000740927
        2012     1.87173     1.82108 0.000740986
        2013     1.87273     1.82111 0.000741062
        2014     1.87372     1.82114 0.000741155
        2015     1.87469     1.82116 0.000741263
        2016     1.87564     1.82119 0.000741388
        2017     1.87658     1.82122 0.000741529
        2018      1.8775     1.82124 0.000741685
        2019     1.87841     1.82127 0.000741858
        2020      1.8793      1.8213 0.000742047
        2021     1.88017     1.82133 0.000742251
        2022     1.88102     1.82136 0.000742471
        2023     1.88186     1.82139 0.000742706
        2024     1.88269     1.82142 0.000742956
        2025     1.88349     1.82145 0.000743221
        2026     1.88428     1.82148 0.000743501
        2027     1.88505     1.82151 0.000743796
        2028      1.8858     1.82155 0.000744104
        2029     1.88654     1.82158 0.000744426
        2030     1.88726     1.82161 0.000744763
        2031     1.88796     1.82164 0.000745112
        2032     1.88865     1.82168 0.000745475
        2033     1.88932     1.82171  0.00074585
        2034     1.88997     1.82174 0.000746238
        2035     1.89061     1.82178 0.000746638
        2036     1.89123     1.82181 0.000747051
        2037     1.89184     1.82184 0.000747474
        2038     1.89243     1.82188  0.00074791
        2039       1.893     1.82191 0.000748356
        2040     1.89356     1.82195 0.000748813
        2041     1.89411     1.82198  0.00074928
        2042     1.89464     1.82202 0.000749757
        2043     1.89516     1.82206 0.000750244
        2044     1.89566     1.82209 0.000750741
        2045     1.89615     1.82213 0.000751247
        2046     1.89662     1.82216 0.000751761
        2047     1.89709      1.8222 0.000752285
        2048     1.89753     1.82224 0.000752816
        2049     1.89797     1.82227 0.000753356
        2050      1.8984     1.82231 0.000753903
        2051     1.89881     1.82235 0.000754457
        2052     1.89921     1.82239 0.000755019
        2053      1.8996     1.82242 0.000755587
        2054     1.89998     1.82246 0.000756162
        2055     1.90035      1.8225 0.000756743
        2056      1.9007     1.82254  0.00075733
        2057     1.90105     1.82258 0.000757924
        2058     1.90139     1.82261 0.000758522
        2059     1.90171     1.82265 0.000759126
        2060     1.90203     1.82269 0.000759735
        2061     1.90234     1.82273 0.000760348
        2062     1.90264     1.82277 0.000760966
        2063     1.90293     1.82281 0.000761589
        2064     1.90321     1.82285 0.000762216
        2065     1.90348     1.82289 0.000762846
        2066     1.90375     1.82292  0.00076348
        2067     1.90401     1.82296 0.000764118
        2068     1.90426       1.823 0.000764759
        2069      1.9045     1.82304 0.000765403
        2070     1.90474     1.82308  0.00076605
        2071     1.90497     1.82312   0.0007667
        2072     1.90519     1.82316 0.000767352
        2073      1.9054      1.8232 0.000768007
        2074     1.90561     1.82324 0.000768664
        2075     1.90582     1.82328 0.000769323
        2076     1.90601     1.82332 0.000769984
        2077     1.90621     1.82336 0.000770647
        2078     1.90639      1.8234 0.000771311
        2079     1.90657     1.82344 0.000771977
        2080     1.90675     1.82348 0.000772644
        2081     1.90692     1.82352 0.000773312
        2082     1.90709     1.82356 0.000773982
        2083     1.90725      1.8236 0.000774652
        2084      1.9074     1.82364 0.000775323
        2085     1.90756     1.82368 0.000775996
        2086      1.9077     1.82372 0.000776668
        2087     1.90785     1.82376 0.000777341
        2088     1.90799      1.8238 0.000778015
        2089     1.90812     1.82384 0.000778689
        2090     1.90826     1.82388 0.000779363
        2091     1.90839     1.82392 0.000780038
        2092     1.90851     1.82396 0.000780712
        2093     1.90863       1.824 0.000781386
        2094     1.90875     1.82404 0.000782061
        2095     1.90887     1.82408 0.000782735
        2096     1.90898     1.82413 0.000783408
        2097     1.90909     1.82417 0.000784082
        2098     1.90919     1.82421 0.000784755
        2099      1.9093     1.82425 0.000785427
        2100      1.9094     1.82429 0.000786099
        2101      1.9095     1.82433 0.000786771
        2102     1.90959     1.82437 0.000787441
        2103     1.90968     1.82441 0.000788111
        2104     1.90977     1.82445  0.00078878
        2105     1.90986     1.82449 0.000789448
        2106     1.90995     1.82453 0.000790116
        2107     1.91003     1.82457 0.000790782
        2108     1.91011     1.82461 0.000791447
        2109     1.91019     1.82465 0.000792112
        2110     1.91027     1.82469 0.000792775
        2111     1.91034     1.82473 0.000793437
        2112     1.91041     1.82477 0.000794097
        2113     1.91048     1.82482 0.000794757
        2114     1.91055     1.82486 0.000795415
        2115     1.91061      1.8249 0.000796072
        2116     1.91068     1.82494 0.000796727
        2117     1.91074     1.82498 0.000797381
        2118      1.9108     1.82502 0.000798033
        2119     1.91086     1.82506 0.000798684
        2120     1.91091      1.8251 0.000799334
        2121     1.91096     1.82514 0.000799981
        2122     1.91102     1.82518 0.000800627
        2123     1.91106     1.82522 0.000801271
        2124     1.91111     1.82526 0.000801914
        2125     1.91116      1.8253 0.000802555
        2126      1.9112     1.82534 0.000803194
        2127     1.91124     1.82538 0.000803831
        2128     1.91128     1.82542 0.000804466
        2129     1.91132     1.82546 0.000805099
        2130     1.91135      1.8255  0.00080573
        2131     1.91138     1.82554 0.000806359
        2132     1.91141     1.82558 0.000806986
        2133     1.91144     1.82562 0.000807611
        2134     1.91146     1.82566 0.000808234
        2135     1.91149      1.8257 0.000808854
        2136     1.91151     1.82574 0.000809472
        2137     1.91152     1.82578 0.000810088
        2138     1.91154     1.82582 0.000810702
        2139     1.91155     1.82586 0.000811313
        2140     1.91156      1.8259 0.000811921
        2141     1.91157     1.82594 0.000812527
        2142     1.91157     1.82598 0.000813131
        2143     1.91157     1.82602 0.000813731
        2144     1.91157     1.82606 0.000814329
        2145     1.91157      1.8261 0.000814925
        2146     1.91156     1.82614 0.000815517
        2147     1.91155     1.82618 0.000816107
        2148     1.91153     1.82622 0.000816694
        2149     1.91152     1.82626 0.000817278
        2150      1.9115      1.8263 0.000817858
        2151     1.91147     1.82634 0.000818436
        2152     1.91144     1.82638 0.000819011
        2153     1.91141     1.82642 0.000819582
        2154     1.91138     1.82646  0.00082015
        2155     1.91134      1.8265 0.000820714
        2156     1.91129     1.82654 0.000821275
        2157     1.91125     1.82658 0.000821833
        2158     1.91119     1.82662 0.000822387
        2159     1.91114     1.82666 0.000822937
        2160     1.91108      1.8267 0.000823484
        2161     1.91102     1.82674 0.000824027
        2162     1.91095     1.82677 0.000824566
        2163     1.91087     1.82681 0.000825101
        2164     1.91079     1.82685 0.000825632
        2165     1.91071     1.82689 0.000826158
        2166     1.91062     1.82693 0.000826681
        2167     1.91053     1.82697 0.000827199
        2168     1.91043     1.82701 0.000827713
        2169     1.91033     1.82704 0.000828222
        2170     1.91022     1.82708 0.000828727
        2171     1.91011     1.82712 0.000829227
        2172     1.90999     1.82716 0.000829722
        2173     1.90986      1.8272 0.000830213
        2174     1.90973     1.82724 0.000830699
        2175     1.90959     1.82727 0.000831179
        2176     1.90945     1.82731 0.000831655
        2177      1.9093     1.82735 0.000832125
        2178     1.90914     1.82739  0.00083259
        2179     1.90898     1.82742  0.00083305
        2180     1.90881     1.82746 0.000833504
        2181     1.90864      1.8275 0.000833952
        2182     1.90846     1.82754 0.000834395
        2183     1.90827     1.82757 0.000834832
        2184     1.90808     1.82761 0.000835263
        2185     1.90788     1.82765 0.000835688
        2186     1.90767     1.82768 0.000836107
        2187     1.90746     1.82772  0.00083652
        2188     1.90723     1.82776 0.000836927
        2189     1.90701     1.82779 0.000837327
        2190     1.90677     1.82783 0.000837721
        2191     1.90653     1.82786 0.000838109
        2192     1.90628      1.8279 0.000838489
        2193     1.90602     1.82794 0.000838863
        2194     1.90576     1.82797 0.000839231
        2195     1.90549     1.82801 0.000839591
        2196     1.90521     1.82804 0.000839944
        2197     1.90492     1.82808 0.000840291
        2198     1.90463     1.82811  0.00084063
        2199     1.90433     1.82815 0.000840962
        2200     1.90402     1.82818 0.000841287
        2201     1.90371     1.82821 0.000841604
        2202     1.90339     1.82825 0.000841914
        2203     1.90306     1.82828 0.000842216
        2204     1.90273     1.82832 0.000842511
        2205     1.90238     1.82835 0.000842799
        2206     1.90203     1.82838 0.000843078
        2207     1.90168     1.82842  0.00084335
        2208     1.90132     1.82845 0.000843614
        2209     1.90095     1.82848  0.00084387
        2210     1.90057     1.82852 0.000844119
        2211     1.90019     1.82855 0.000844359
        2212      1.8998     1.82858 0.000844592
        2213     1.89941     1.82861 0.000844816
        2214     1.89901     1.82864 0.000845033
        2215      1.8986     1.82868 0.000845241
        2216     1.89819     1.82871 0.000845442
        2217     1.89777     1.82874 0.000845634
        2218     1.89735     1.82877 0.000845818
        2219     1.89692      1.8288 0.000845995
        2220     1.89649     1.82883 0.000846163
        2221     1.89605     1.82886 0.000846323
        2222     1.89561     1.82889 0.000846475
        2223     1.89516     1.82892 0.000846619
        2224     1.89471     1.82895 0.000846755
        2225     1.89426     1.82898 0.000846883
        2226     1.89381     1.82901 0.000847003
        2227     1.89335     1.82904 0.000847116
        2228     1.89288     1.82907  0.00084722
        2229     1.89242     1.82909 0.000847316
        2230     1.89195     1.82912 0.000847405
        2231     1.89148     1.82915 0.000847486
        2232     1.89101     1.82918  0.00084756
        2233     1.89054     1.82921 0.000847625
        2234     1.89007     1.82923 0.000847684
        2235     1.88959     1.82926 0.000847735
        2236     1.88912     1.82929 0.000847778
        2237     1.88865     1.82931 0.000847814
        2238     1.88817     1.82934 0.000847843
        2239      1.8877     1.82937 0.000847865
        2240     1.88723     1.82939  0.00084788
        2241     1.88676     1.82942 0.000847888
        2242     1.88629     1.82944 0.000847889
        2243     1.88582     1.82947 0.000847884
        2244     1.88536     1.82949 0.000847872
        2245     1.88489     1.82952 0.000847853
        2246     1.88443     1.82954 0.000847828
        2247     1.88398     1.82957 0.000847797
        2248     1.88352     1.82959 0.000847759
        2249     1.88307     1.82961 0.000847716
        2250     1.88263     1.82964 0.000847667
        2251     1.88219     1.82966 0.000847611
        2252     1.88175     1.82968 0.000847551
        2253     1.88132     1.82971 0.000847484
        2254     1.88089     1.82973 0.000847412
        2255     1.88047     1.82975 0.000847335
        2256     1.88005     1.82977 0.000847253
        2257     1.87964      1.8298 0.000847166
        2258     1.87923     1.82982 0.000847073
        2259     1.87883     1.82984 0.000846976
        2260     1.87844     1.82986 0.000846874
        2261     1.87805     1.82988 0.000846768
        2262     1.87767      1.8299 0.000846657
        2263      1.8773     1.82992 0.000846542
        2264     1.87693     1.82994 0.000846423
        2265     1.87657     1.82997 0.000846299
        2266     1.87621     1.82999 0.000846172
        2267     1.87586     1.83001  0.00084604
        2268     1.87552     1.83003 0.000845905
        2269     1.87518     1.83005 0.000845767
        2270     1.87486     1.83007 0.000845624
        2271     1.87453     1.83009 0.000845479
        2272     1.87422      1.8301  0.00084533
        2273     1.87391     1.83012 0.000845177
        2274     1.87361     1.83014 0.000845022
        2275     1.87331     1.83016 0.000844864
        2276     1.87302     1.83018 0.000844702
        2277     1.87274      1.8302 0.000844538
        2278     1.87246     1.83022 0.000844371
        2279     1.87219     1.83024 0.000844201
        2280     1.87193     1.83025 0.000844029
        2281     1.87167     1.83027 0.000843854
        2282     1.87141     1.83029 0.000843677
        2283     1.87117     1.83031 0.000843497
        2284     1.87092     1.83033 0.000843316
        2285     1.87069     1.83034 0.000843131
        2286     1.87045     1.83036 0.000842945
        2287     1.87023     1.83038 0.000842757
        2288        1.87      1.8304 0.000842566
        2289     1.86979     1.83041 0.000842374
        2290     1.86957     1.83043  0.00084218
        2291     1.86936     1.83045 0.000841984
        2292     1.86915     1.83046 0.000841785
        2293     1.86895     1.83048 0.000841586
        2294     1.86875      1.8305 0.000841384
        2295     1.86856     1.83052 0.000841181
        2296     1.86836     1.83053 0.000840976
        2297     1.86817     1.83055  0.00084077
        2298     1.86799     1.83056 0.000840562
        2299      1.8678     1.83058 0.000840352
        2300     1.86762      1.8306 0.000840141
        2301     1.86744     1.83061 0.000839928
        2302     1.86726     1.83063 0.000839714
        2303     1.86709     1.83064 0.000839499
        2304     1.86691     1.83066 0.000839282
        2305     1.86674     1.83068 0.000839064
        2306     1.86657     1.83069 0.000838844
        2307      1.8664     1.83071 0.000838624
        2308     1.86623     1.83072 0.000838401
        2309     1.86606     1.83074 0.000838178
        2310      1.8659     1.83075 0.000837953
        2311     1.86573     1.83077 0.000837728
        2312     1.86557     1.83078   0.0008375
        2313     1.86541      1.8308 0.000837272
        2314     1.86524     1.83081 0.000837043
        2315     1.86508     1.83083 0.000836812
        2316     1.86492     1.83084  0.00083658
        2317     1.86476     1.83086 0.000836347
        2318      1.8646     1.83087 0.000836113
        2319     1.86444     1.83089 0.000835878
        2320     1.86429      1.8309 0.000835641
        2321     1.86413     1.83091 0.000835404
        2322     1.86397     1.83093 0.000835166
        2323     1.86382     1.83094 0.000834926
        2324     1.86366     1.83096 0.000834685
        2325     1.86351     1.83097 0.000834444
        2326     1.86336     1.83098 0.000834201
        2327      1.8632       1.831 0.000833958
        2328     1.86305     1.83101 0.000833713
        2329      1.8629     1.83103 0.000833468
        2330     1.86275     1.83104 0.000833221
        2331      1.8626     1.83105 0.000832974
        2332     1.86245     1.83107 0.000832725
        2333     1.86231     1.83108 0.000832476
        2334     1.86216     1.83109 0.000832226
        2335     1.86201     1.83111 0.000831975
        2336     1.86187     1.83112 0.000831723
        2337     1.86172     1.83113  0.00083147
        2338     1.86158     1.83115 0.000831216
        2339     1.86144     1.83116 0.000830962
        2340      1.8613     1.83117 0.000830706
        2341     1.86115     1.83118  0.00083045
        2342     1.86101      1.8312 0.000830193
        2343     1.86087     1.83121 0.000829936
        2344     1.86073     1.83122 0.000829677
        2345     1.86059     1.83124 0.000829418
        2346     1.86045     1.83125 0.000829158
        2347     1.86031     1.83126 0.000828897
        2348     1.86017     1.83127 0.000828636
        2349     1.86003     1.83128 0.000828373
        2350     1.85989      1.8313  0.00082811
        2351     1.85975     1.83131 0.000827846
        2352     1.85961     1.83132 0.000827582
        2353     1.85947     1.83133 0.000827317
        2354     1.85932     1.83134 0.000827051
        2355     1.85918     1.83136 0.000826784
        2356     1.85903     1.83137 0.000826516
        2357     1.85888     1.83138 0.000826248
        2358     1.85873     1.83139 0.000825979
        2359     1.85858      1.8314 0.000825709
        2360     1.85842     1.83141 0.000825439
        2361     1.85826     1.83143 0.000825168
        2362      1.8581     1.83144 0.000824896
        2363     1.85794     1.83145 0.000824623
        2364     1.85777     1.83146 0.000824349
        2365      1.8576     1.83147 0.000824075
        2366     1.85742     1.83148 0.000823799
        2367     1.85725     1.83149 0.000823523
        2368     1.85706      1.8315 0.000823246
        2369     1.85688     1.83151 0.000822968
        2370     1.85669     1.83152  0.00082269
        2371     1.85649     1.83154  0.00082241
        2372     1.85629     1.83155  0.00082213
        2373     1.85609     1.83156 0.000821848
        2374     1.85589     1.83157 0.000821566
        2375     1.85568     1.83158 0.000821283
        2376     1.85546     1.83159 0.000820999
        2377     1.85525      1.8316 0.000820714
        2378     1.85503     1.83161 0.000820428
        2379     1.85481     1.83162 0.000820141
        2380     1.85458     1.83163 0.000819853
        2381     1.85436     1.83164 0.000819564
        2382     1.85413     1.83164 0.000819274
        2383     1.85391     1.83165 0.000818984
        2384     1.85368     1.83166 0.000818693
        2385     1.85346     1.83167   0.0008184
        2386     1.85323     1.83168 0.000818107
        2387     1.85301     1.83169 0.000817813
        2388     1.85279      1.8317 0.000817518
        2389     1.85258     1.83171 0.000817223
        2390     1.85237     1.83172 0.000816927
        2391     1.85216     1.83173  0.00081663
        2392     1.85197     1.83173 0.000816332
        2393     1.85178     1.83174 0.000816034
        2394      1.8516     1.83175 0.000815735
        2395     1.85143     1.83176 0.000815436
        2396     1.85127     1.83177 0.000815137
        2397     1.85113     1.83177 0.000814836
        2398       1.851     1.83178 0.000814536
        2399     1.85089     1.83179 0.000814236
        2400     1.85079      1.8318 0.000813935
        2401     1.85071     1.83181 0.000813634
        2402     1.85065     1.83181 0.000813333
        2403     1.85061     1.83182 0.000813032
        2404     1.85059     1.83183 0.000812731
        2405     1.85059     1.83184 0.000812431
        2406     1.85061     1.83185 0.000812131
        2407     1.85067     1.83185 0.000811831
        2408     1.85074     1.83186 0.000811532
        2409     1.85084     1.83187 0.000811233
        2410     1.85097     1.83188 0.000810935
        2411     1.85113     1.83189 0.000810638
        2412     1.85132     1.83189 0.000810342
        2413     1.85154      1.8319 0.000810047
        2414     1.85178     1.83191 0.000809753
        2415     1.85206     1.83192 0.000809461
        2416     1.85237     1.83193  0.00080917
        2417     1.85271     1.83193 0.000808881
        2418     1.85308     1.83194 0.000808594
        2419     1.85348     1.83195 0.000808309
        2420     1.85391     1.83196 0.000808026
        2421     1.85438     1.83197 0.000807745
        2422     1.85487     1.83198 0.000807467
        2423     1.85539     1.83199 0.000807191
        2424     1.85595       1.832 0.000806919
        2425     1.85653     1.83201  0.00080665
        2426     1.85715     1.83202 0.000806384
        2427     1.85779     1.83203 0.000806121
        2428     1.85845     1.83204 0.000805863
        2429     1.85915     1.83205 0.000805608
        2430     1.85986     1.83206 0.000805358
        2431     1.86061     1.83208 0.000805112
        2432     1.86137     1.83209 0.000804871
        2433     1.86216      1.8321 0.000804635
        2434     1.86296     1.83211 0.000804405
        2435     1.86379     1.83213 0.000804179
        2436     1.86463     1.83214  0.00080396
        2437     1.86549     1.83215 0.000803746
        2438     1.86636     1.83217 0.000803539
        2439     1.86725     1.83218 0.000803339
        2440     1.86814      1.8322 0.000803144
        2441     1.86905     1.83221 0.000802957
        2442     1.86997     1.83223 0.000802777
        2443     1.87089     1.83224 0.000802605
        2444     1.87182     1.83226  0.00080244
        2445     1.87276     1.83228 0.000802283
        2446      1.8737     1.83229 0.000802133
        2447     1.87463     1.83231 0.000801992
        2448     1.87557     1.83233 0.000801859
        2449     1.87651     1.83235 0.000801735
        2450     1.87744     1.83236 0.000801619
        2451     1.87838     1.83238 0.000801511
        2452      1.8793      1.8324 0.000801413
        2453     1.88022     1.83242 0.000801323
        2454     1.88113     1.83244 0.000801243
        2455     1.88204     1.83246 0.000801171
        2456     1.88293     1.83248 0.000801108
        2457     1.88382      1.8325 0.000801055
        2458     1.88469     1.83252  0.00080101
        2459     1.88555     1.83255 0.000800974
        2460      1.8864     1.83257 0.000800948
        2461     1.88723     1.83259  0.00080093
        2462     1.88805     1.83261 0.000800922
        2463     1.88886     1.83264 0.000800922
        2464     1.88965     1.83266 0.000800931
        2465     1.89042     1.83268 0.000800949
        2466     1.89118     1.83271 0.000800976
        2467     1.89191     1.83273  0.00080101
        2468     1.89264     1.83275 0.000801053
        2469     1.89334     1.83278 0.000801105
        2470     1.89402      1.8328 0.000801164
        2471     1.89469     1.83283 0.000801231
        2472     1.89534     1.83285 0.000801306
        2473     1.89597     1.83288 0.000801388
        2474     1.89658      1.8329 0.000801478
        2475     1.89717     1.83293 0.000801575
        2476     1.89775     1.83296 0.000801678
        2477      1.8983     1.83298 0.000801789
        2478     1.89884     1.83301 0.000801905
        2479     1.89935     1.83304 0.000802028
        2480     1.89985     1.83306 0.000802157
        2481     1.90033     1.83309 0.000802292
        2482     1.90079     1.83312 0.000802432
        2483     1.90123     1.83315 0.000802578
        2484     1.90166     1.83317 0.000802729
        2485     1.90207      1.8332 0.000802884
        2486     1.90246     1.83323 0.000803045
        2487     1.90283     1.83326 0.000803209
        2488     1.90319     1.83328 0.000803378
        2489     1.90353     1.83331 0.000803551
        2490     1.90385     1.83334 0.000803727
        2491     1.90416     1.83337 0.000803907
        2492     1.90446      1.8334 0.000804091
        2493     1.90474     1.83343 0.000804277
        2494       1.905     1.83346 0.000804467
        2495     1.90525     1.83348 0.000804659
        2496     1.90549     1.83351 0.000804853
        2497     1.90571     1.83354  0.00080505
        2498     1.90592     1.83357 0.000805249
        2499     1.90612      1.8336  0.00080545
        2500     1.90631     1.83363 0.000805653
        2501     1.90649     1.83366 0.000805857
        2502     1.90665     1.83369 0.000806063
        2503     1.90681     1.83372  0.00080627
        2504     1.90696     1.83375 0.000806479
        2505     1.90709     1.83378 0.000806688
        2506     1.90722      1.8338 0.000806899
        2507     1.90734     1.83383  0.00080711
        2508     1.90746     1.83386 0.000807322
        2509     1.90756     1.83389 0.000807534
        2510     1.90766     1.83392 0.000807747
        2511     1.90775     1.83395  0.00080796
        2512     1.90784     1.83398 0.000808174
        2513     1.90792     1.83401 0.000808388
        2514       1.908     1.83404 0.000808602
        2515     1.90807     1.83407 0.000808816
        2516     1.90814      1.8341  0.00080903
        2517      1.9082     1.83413 0.000809244
        2518     1.90827     1.83416 0.000809458
        2519     1.90833     1.83419 0.000809672
        2520     1.90838     1.83422 0.000809886
        2521     1.90844     1.83425   0.0008101
        2522     1.90849     1.83427 0.000810313
        2523     1.90854      1.8343 0.000810526
        2524      1.9086     1.83433  0.00081074
        2525     1.90865     1.83436 0.000810953
        2526      1.9087     1.83439 0.000811165
        2527     1.90875     1.83442 0.000811378
        2528     1.90881     1.83445  0.00081159
        2529     1.90886     1.83448 0.000811803
        2530     1.90892     1.83451 0.000812015
        2531     1.90898     1.83454 0.000812227
        2532     1.90904     1.83457 0.000812439
        2533      1.9091      1.8346 0.000812651
        2534     1.90917     1.83463 0.000812863
        2535     1.90923     1.83466 0.000813075
        2536      1.9093     1.83469 0.000813287
        2537     1.90938     1.83472 0.000813499
        2538     1.90945     1.83475 0.000813711
        2539     1.90954     1.83478 0.000813923
        2540     1.90962      1.8348 0.000814136
        2541     1.90971     1.83483 0.000814349
        2542      1.9098     1.83486 0.000814563
        2543      1.9099     1.83489 0.000814777
        2544        1.91     1.83492 0.000814991
        2545      1.9101     1.83495 0.000815206
        2546     1.91021     1.83498 0.000815421
        2547     1.91032     1.83501 0.000815638
        2548     1.91044     1.83504 0.000815855
        2549     1.91056     1.83507 0.000816072
        2550     1.91069      1.8351 0.000816291
        2551     1.91082     1.83513 0.000816511
        2552     1.91096     1.83516 0.000816731
        2553      1.9111     1.83519 0.000816953
        2554     1.91124     1.83522 0.000817175
        2555     1.91139     1.83525 0.000817399
        2556     1.91154     1.83528 0.000817624
        2557      1.9117     1.83531  0.00081785
        2558     1.91186     1.83534 0.000818078
        2559     1.91202     1.83537 0.000818307
        2560     1.91219      1.8354 0.000818537
        2561     1.91236     1.83543 0.000818769
        2562     1.91253     1.83546 0.000819002
        2563     1.91271     1.83549 0.000819237
        2564     1.91289     1.83552 0.000819474
        2565     1.91307     1.83555 0.000819712
        2566     1.91325     1.83558 0.000819951
        2567     1.91344     1.83561 0.000820193
        2568     1.91363     1.83564 0.000820436
        2569     1.91382     1.83567 0.000820681
        2570     1.91401      1.8357 0.000820927
        2571     1.91421     1.83573 0.000821176
        2572      1.9144     1.83576 0.000821426
        2573     1.91459     1.83579 0.000821678
        2574     1.91479     1.83582 0.000821932
        2575     1.91498     1.83585 0.000822187
        2576     1.91518     1.83589 0.000822444
        2577     1.91537     1.83592 0.000822703
        2578     1.91557     1.83595 0.000822964
        2579     1.91576     1.83598 0.000823227
        2580     1.91595     1.83601 0.000823491
        2581     1.91614     1.83604 0.000823757
        2582     1.91633     1.83607 0.000824025
        2583     1.91651      1.8361 0.000824294
        2584      1.9167     1.83613 0.000824565
        2585     1.91688     1.83616 0.000824837
        2586     1.91705      1.8362 0.000825111
        2587     1.91723     1.83623 0.000825386
        2588     1.91739     1.83626 0.000825663
        2589     1.91756     1.83629 0.000825941
        2590     1.91772     1.83632 0.000826221
        2591     1.91788     1.83635 0.000826501
        2592     1.91803     1.83638 0.000826783
        2593     1.91818     1.83642 0.000827065
        2594     1.91832     1.83645 0.000827349
        2595     1.91846     1.83648 0.000827633
        2596     1.91859     1.83651 0.000827919
        2597     1.91871     1.83654 0.000828205
        2598     1.91883     1.83657 0.000828492
        2599     1.91895     1.83661 0.000828779
        2600     1.91905     1.83664 0.000829066
        2601     1.91915     1.83667 0.000829354
        2602     1.91925      1.8367 0.000829643
        2603     1.91933     1.83673 0.000829931
        2604     1.91941     1.83676  0.00083022
        2605     1.91949      1.8368 0.000830508
        2606     1.91955     1.83683 0.000830796
        2607     1.91961     1.83686 0.000831084
        2608     1.91966     1.83689 0.000831372
        2609     1.91971     1.83692 0.000831659
        2610     1.91974     1.83696 0.000831945
        2611     1.91977     1.83699 0.000832231
        2612     1.91979     1.83702 0.000832516
        2613     1.91981     1.83705   0.0008328
        2614     1.91982     1.83708 0.000833083
        2615     1.91982     1.83711 0.000833365
        2616     1.91981     1.83715 0.000833646
        2617      1.9198     1.83718 0.000833925
        2618     1.91977     1.83721 0.000834203
        2619     1.91975     1.83724  0.00083448
        2620     1.91971     1.83727 0.000834755
        2621     1.91967      1.8373 0.000835028
        2622     1.91962     1.83733   0.0008353
        2623     1.91957     1.83737 0.000835569
        2624     1.91951      1.8374 0.000835837
        2625     1.91944     1.83743 0.000836103
        2626     1.91936     1.83746 0.000836367
        2627     1.91929     1.83749 0.000836628
        2628      1.9192     1.83752 0.000836887
        2629     1.91911     1.83755 0.000837144
        2630     1.91901     1.83758 0.000837399
        2631     1.91891     1.83761 0.000837651
        2632     1.91881     1.83765   0.0008379
        2633      1.9187     1.83768 0.000838147
        2634     1.91858     1.83771 0.000838392
        2635     1.91846     1.83774 0.000838634
        2636     1.91834     1.83777 0.000838873
        2637     1.91821      1.8378 0.000839109
        2638     1.91808     1.83783 0.000839343
        2639     1.91795     1.83786 0.000839574
        2640     1.91782     1.83789 0.000839802
        2641     1.91768     1.83792 0.000840027
        2642     1.91753     1.83795 0.000840249
        2643     1.91739     1.83798 0.000840469
        2644     1.91724     1.83801 0.000840685
        2645     1.91709     1.83804 0.000840899
        2646     1.91694     1.83807  0.00084111
        2647     1.91679      1.8381 0.000841318
        2648     1.91664     1.83813 0.000841523
        2649     1.91649     1.83816 0.000841725
        2650     1.91633     1.83819 0.000841924
        2651     1.91617     1.83822  0.00084212
        2652     1.91602     1.83825 0.000842313
        2653     1.91586     1.83828 0.000842504
        2654      1.9157     1.83831 0.000842691
        2655     1.91555     1.83833 0.000842876
        2656     1.91539     1.83836 0.000843058
        2657     1.91523     1.83839 0.000843237
        2658     1.91507     1.83842 0.000843413
        2659     1.91492     1.83845 0.000843586
        2660     1.91476     1.83848 0.000843756
        2661      1.9146     1.83851 0.000843924
        2662     1.91445     1.83854 0.000844089
        2663     1.91429     1.83856 0.000844252
        2664     1.91414     1.83859 0.000844411
        2665     1.91399     1.83862 0.000844568
        2666     1.91384     1.83865 0.000844722
        2667     1.91369     1.83868 0.000844874
        2668     1.91354     1.83871 0.000845023
        2669     1.91339     1.83873  0.00084517
        2670     1.91325     1.83876 0.000845314
        2671      1.9131     1.83879 0.000845455
        2672     1.91296     1.83882 0.000845595
        2673     1.91282     1.83884 0.000845731
        2674     1.91268     1.83887 0.000845866
        2675     1.91254      1.8389 0.000845998
        2676     1.91241     1.83893 0.000846127
        2677     1.91228     1.83895 0.000846255
        2678     1.91215     1.83898  0.00084638
        2679     1.91202     1.83901 0.000846503
        2680      1.9119     1.83904 0.000846624
        2681     1.91178     1.83906 0.000846743
        2682     1.91166     1.83909  0.00084686
        2683     1.91154     1.83912 0.000846975
        2684     1.91143     1.83914 0.000847087
        2685     1.91132     1.83917 0.000847198
        2686     1.91122      1.8392 0.000847308
        2687     1.91112     1.83922 0.000847415
        2688     1.91102     1.83925 0.000847521
        2689     1.91093     1.83928 0.000847624
        2690     1.91085      1.8393 0.000847727
        2691     1.91076     1.83933 0.000847828
        2692     1.91069     1.83936 0.000847927
        2693     1.91061     1.83938 0.000848025
        2694     1.91055     1.83941 0.000848121
        2695     1.91048     1.83944 0.000848216
        2696     1.91043     1.83946  0.00084831
