#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         286     1.20012     1.19438 0.000775782
         287     1.19966      1.1944 0.000773296
         288      1.1992     1.19442  0.00077079
         289     1.19872     1.19443 0.000768267
         290     1.19825     1.19445  0.00076573
         291     1.19776     1.19446 0.000763183
         292     1.19727     1.19447  0.00076063
         293     1.19677     1.19448 0.000758075
         294     1.19627     1.19448 0.000755521
         295     1.19577     1.19449 0.000752973
         296     1.19526     1.19449 0.000750433
         297     1.19474     1.19449 0.000747907
         298     1.19422     1.19449 0.000745398
         299      1.1937     1.19449  0.00074291
         300     1.19318     1.19448 0.000740446
         301     1.19266     1.19448 0.000738011
         302     1.19213     1.19447 0.000735608
         303      1.1916     1.19446 0.000733241
         304     1.19108     1.19445 0.000730914
         305     1.19055     1.19444 0.000728629
         306     1.19003     1.19442  0.00072639
         307      1.1895     1.19441 0.000724201
         308     1.18898     1.19439 0.000722064
         309     1.18846     1.19437 0.000719981
         310     1.18795     1.19435 0.000717956
         311     1.18744     1.19433 0.000715991
         312     1.18694      1.1943 0.000714088
         313     1.18644     1.19428 0.000712248
         314     1.18595     1.19425 0.000710474
         315     1.18546     1.19422 0.000708766
         316     1.18499     1.19419 0.000707125
         317     1.18452     1.19416 0.000705553
         318     1.18406     1.19413 0.000704048
         319     1.18362      1.1941 0.000702612
         320     1.18318     1.19406 0.000701245
         321     1.18276     1.19403 0.000699944
         322     1.18235     1.19399  0.00069871
         323     1.18195     1.19395 0.000697541
         324     1.18157     1.19392 0.000696435
         325      1.1812     1.19388 0.000695391
         326     1.18084     1.19384 0.000694407
         327      1.1805      1.1938 0.000693479
         328     1.18018     1.19376 0.000692606
         329     1.17988     1.19371 0.000691783
         330     1.17959     1.19367 0.000691009
         331     1.17933     1.19363 0.000690279
         332     1.17908     1.19358  0.00068959
         333     1.17885     1.19354 0.000688938
         334     1.17863     1.19349 0.000688319
         335     1.17844     1.19345 0.000687729
         336     1.17827      1.1934 0.000687164
         337     1.17812     1.19336  0.00068662
         338     1.17799     1.19331 0.000686092
         339     1.17788     1.19327 0.000685577
         340     1.17779     1.19322 0.000685069
         341     1.17773     1.19318 0.000684565
         342     1.17768     1.19313 0.000684061
         343     1.17766     1.19309 0.000683553
         344     1.17765     1.19304 0.000683037
         345     1.17767       1.193 0.000682509
         346     1.17771     1.19295 0.000681965
         347     1.17777     1.19291 0.000681402
         348     1.17785     1.19287 0.000680818
         349     1.17795     1.19282 0.000680208
         350     1.17806     1.19278  0.00067957
         351      1.1782     1.19274 0.000678902
         352     1.17836      1.1927 0.000678201
         353     1.17854     1.19266 0.000677465
         354     1.17873     1.19262 0.000676693
         355     1.17894     1.19258 0.000675883
         356     1.17917     1.19254 0.000675033
         357     1.17942     1.19251 0.000674143
         358     1.17968     1.19247 0.000673212
         359     1.17995     1.19244 0.000672239
         360     1.18024      1.1924 0.000671225
         361     1.18055     1.19237 0.000670168
         362     1.18086     1.19234  0.00066907
         363     1.18119     1.19231  0.00066793
         364     1.18154     1.19228  0.00066675
         365     1.18189     1.19225 0.000665531
         366     1.18225     1.19222 0.000664272
         367     1.18263     1.19219 0.000662977
         368     1.18301     1.19217 0.000661645
         369      1.1834     1.19215 0.000660279
         370      1.1838     1.19212 0.000658879
         371      1.1842      1.1921  0.00065745
         372     1.18461     1.19208  0.00065599
         373     1.18503     1.19206 0.000654504
         374     1.18545     1.19205 0.000652993
         375     1.18587     1.19203 0.000651459
         376      1.1863     1.19201 0.000649905
         377     1.18673       1.192 0.000648332
         378     1.18716     1.19199 0.000646743
         379      1.1876     1.19198 0.000645141
         380     1.18803     1.19196 0.000643526
         381     1.18847     1.19196 0.000641903
