#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         252 -0.00335096 -0.00335096 1.53391e-11
         253 -0.00335096 -0.00335096 1.53087e-11
         254 -0.00335096 -0.00335096 1.52786e-11
         255 -0.00335096 -0.00335096 1.54649e-11
         256 -0.00335096 -0.00335096 1.54346e-11
         257 -0.00335096 -0.00335096 1.54046e-11
         258 -0.00335096 -0.00335096 1.55868e-11
         259 -0.00335096 -0.00335096 1.55567e-11
         260 -0.00335096 -0.00335096 1.55267e-11
         261 -0.00335096 -0.00335096  1.5705e-11
         262 -0.00335096 -0.00335096  1.5675e-11
         263 -0.00335096 -0.00335096 1.56451e-11
         264 -0.00335096 -0.00335096 1.56155e-11
         265 -0.00335096 -0.00335096 1.57897e-11
         266 -0.00335096 -0.00335096   1.576e-11
         267 -0.00335096 -0.00335096 1.57305e-11
         268 -0.00335096 -0.00335096 1.59011e-11
         269 -0.00335096 -0.00335096 1.58715e-11
         270 -0.00335096 -0.00335096 1.58421e-11
         271 -0.00335096 -0.00335096 1.60093e-11
         272 -0.00335096 -0.00335096 1.59798e-11
         273 -0.00335096 -0.00335096 1.59506e-11
         274 -0.00335096 -0.00335096 1.59214e-11
         275 -0.00335096 -0.00335096 1.60851e-11
         276 -0.00335096 -0.00335096 1.60559e-11
         277 -0.00335096 -0.00335096 1.60269e-11
         278 -0.00335096 -0.00335096 1.59981e-11
         279 -0.00335096 -0.00335096 1.61584e-11
         280 -0.00335096 -0.00335096 1.61295e-11
         281 -0.00335096 -0.00335096 1.61008e-11
         282 -0.00335096 -0.00335096  1.6258e-11
         283 -0.00335096 -0.00335096 1.62292e-11
         284 -0.00335096 -0.00335096 1.62006e-11
         285 -0.00335096 -0.00335096 1.61722e-11
         286 -0.00335096 -0.00335096 1.63263e-11
         287 -0.00335096 -0.00335096 1.62979e-11
         288 -0.00335096 -0.00335096 1.62695e-11
         289 -0.00335096 -0.00335096 1.62414e-11
         290 -0.00335096 -0.00335096 1.63925e-11
         291 -0.00335096 -0.00335096 1.63643e-11
         292 -0.00335096 -0.00335096 1.63363e-11
         293 -0.00335096 -0.00335096 1.63084e-11
         294 -0.00335096 -0.00335096 1.64566e-11
         295 -0.00335096 -0.00335096 1.64287e-11
         296 -0.00335096 -0.00335096 1.64009e-11
         297 -0.00335096 -0.00335096 1.63733e-11
         298 -0.00335096 -0.00335096 1.65188e-11
         299 -0.00335096 -0.00335096 1.61439e-11
         300 -0.00335096 -0.00335096  1.6117e-11
         301 -0.00335096 -0.00335096 1.60902e-11
         302 -0.00335096 -0.00335096 1.60635e-11
         303 -0.00335096 -0.00335096 1.62104e-11
         304 -0.00335096 -0.00335096 1.61837e-11
         305 -0.00335096 -0.00335096 1.61571e-11
         306 -0.00335096 -0.00335096 1.61307e-11
         307 -0.00335096 -0.00335096 1.62748e-11
         308 -0.00335096 -0.00335096 1.62484e-11
         309 -0.00335096 -0.00335096 1.62221e-11
         310 -0.00335096 -0.00335096 1.61959e-11
         311 -0.00335096 -0.00335096 1.63374e-11
         312 -0.00335096 -0.00335096 1.63112e-11
         313 -0.00335096 -0.00335096 1.62851e-11
         314 -0.00335096 -0.00335096 1.62592e-11
         315 -0.00335096 -0.00335096 1.62333e-11
         316 -0.00335096 -0.00335096 1.63722e-11
         317 -0.00335096 -0.00335096 1.63463e-11
         318 -0.00335096 -0.00335096 1.63206e-11
         319 -0.00335096 -0.00335096  1.6295e-11
         320 -0.00335096 -0.00335096 1.62695e-11
         321 -0.00335096 -0.00335096 1.64058e-11
         322 -0.00335096 -0.00335096 1.63803e-11
         323 -0.00335096 -0.00335096 1.63549e-11
         324 -0.00335096 -0.00335096 1.63297e-11
         325 -0.00335096 -0.00335096 1.63045e-11
         326 -0.00335096 -0.00335096 1.64383e-11
         327 -0.00335096 -0.00335096 1.64132e-11
         328 -0.00335096 -0.00335096 1.63881e-11
         329 -0.00335096 -0.00335096 1.63632e-11
         330 -0.00335096 -0.00335096 1.63384e-11
         331 -0.00335096 -0.00335096 1.64698e-11
         332 -0.00335096 -0.00335096  1.6445e-11
         333 -0.00335096 -0.00335096 1.64203e-11
         334 -0.00335096 -0.00335096 1.63957e-11
         335 -0.00335096 -0.00335096 1.63712e-11
         336 -0.00335096 -0.00335096 1.65003e-11
         337 -0.00335096 -0.00335096 1.64758e-11
         338 -0.00335096 -0.00335096 1.64514e-11
         339 -0.00335096 -0.00335096 1.64271e-11
         340 -0.00335096 -0.00335096  1.6403e-11
         341 -0.00335096 -0.00335096 1.63789e-11
         342 -0.00335096 -0.00335096 1.68031e-11
         343 -0.00335096 -0.00335096 1.67786e-11
         344 -0.00335096 -0.00335096 1.67542e-11
         345 -0.00335096 -0.00335096 1.67299e-11
         346 -0.00335096 -0.00335096 1.67057e-11
         347 -0.00335096 -0.00335096 1.68273e-11
         348 -0.00335096 -0.00335096 1.68031e-11
         349 -0.00335096 -0.00335096  1.6779e-11
         350 -0.00335096 -0.00335096  1.6755e-11
         351 -0.00335096 -0.00335096 1.67311e-11
         352 -0.00335096 -0.00335096 1.67074e-11
         353 -0.00335096 -0.00335096 1.68269e-11
         354 -0.00335096 -0.00335096 1.68031e-11
         355 -0.00335096 -0.00335096 1.67794e-11
         356 -0.00335096 -0.00335096 1.67558e-11
         357 -0.00335096 -0.00335096 1.67324e-11
         358 -0.00335096 -0.00335096  1.6709e-11
         359 -0.00335096 -0.00335096 1.68265e-11
         360 -0.00335096 -0.00335096 1.68031e-11
         361 -0.00335096 -0.00335096 1.67798e-11
         362 -0.00335096 -0.00335096 1.67566e-11
         363 -0.00335096 -0.00335096 1.67335e-11
         364 -0.00335096 -0.00335096 1.67105e-11
         365 -0.00335096 -0.00335096 1.66876e-11
         366 -0.00335096 -0.00335096 1.68031e-11
         367 -0.00335096 -0.00335096 1.67802e-11
         368 -0.00335096 -0.00335096 1.67574e-11
         369 -0.00335096 -0.00335096 1.67347e-11
         370 -0.00335096 -0.00335096  1.6712e-11
         371 -0.00335096 -0.00335096 1.66895e-11
         372 -0.00335096 -0.00335096 1.68031e-11
         373 -0.00335096 -0.00335096 1.67806e-11
         374 -0.00335096 -0.00335096 1.67581e-11
         375 -0.00335096 -0.00335096 1.67358e-11
         376 -0.00335096 -0.00335096 1.67135e-11
         377 -0.00335096 -0.00335096 1.66913e-11
         378 -0.00335096 -0.00335096 1.66692e-11
         379 -0.00335096 -0.00335096 1.67809e-11
         380 -0.00335096 -0.00335096 1.67588e-11
         381 -0.00335096 -0.00335096 1.67368e-11
         382 -0.00335096 -0.00335096 1.67149e-11
         383 -0.00335096 -0.00335096 1.66931e-11
         384 -0.00335096 -0.00335096 1.66713e-11
         385 -0.00335096 -0.00335096 1.66496e-11
         386 -0.00335096 -0.00335096 1.67595e-11
         387 -0.00335096 -0.00335096 1.67378e-11
         388 -0.00335096 -0.00335096 1.67163e-11
         389 -0.00335096 -0.00335096 1.66948e-11
         390 -0.00335096 -0.00335096 1.66733e-11
         391 -0.00335096 -0.00335096  1.6652e-11
         392 -0.00335096 -0.00335096 1.66308e-11
         393 -0.00335096 -0.00335096 1.67388e-11
         394 -0.00335096 -0.00335096 1.67176e-11
         395 -0.00335096 -0.00335096 1.66964e-11
         396 -0.00335096 -0.00335096 1.66753e-11
         397 -0.00335096 -0.00335096 1.66543e-11
         398 -0.00335096 -0.00335096 1.66334e-11
         399 -0.00335096 -0.00335096 1.66125e-11
         400 -0.00335096 -0.00335096 1.67189e-11
         401 -0.00335096 -0.00335096  1.6698e-11
         402 -0.00335096 -0.00335096 1.66772e-11
         403 -0.00335096 -0.00335096 1.66565e-11
         404 -0.00335096 -0.00335096 1.66359e-11
         405 -0.00335096 -0.00335096 1.66154e-11
         406 -0.00335096 -0.00335096 1.65949e-11
         407 -0.00335096 -0.00335096 1.65745e-11
         408 -0.00335096 -0.00335096 1.66791e-11
         409 -0.00335096 -0.00335096 1.66587e-11
         410 -0.00335096 -0.00335096 1.66384e-11
         411 -0.00335096 -0.00335096 1.66181e-11
         412 -0.00335096 -0.00335096 1.65979e-11
         413 -0.00335096 -0.00335096 1.65778e-11
         414 -0.00335096 -0.00335096 1.65578e-11
         415 -0.00335096 -0.00335096 1.65378e-11
         416 -0.00335096 -0.00335096 1.66408e-11
         417 -0.00335096 -0.00335096 1.66208e-11
         418 -0.00335096 -0.00335096 1.66009e-11
         419 -0.00335096 -0.00335096 1.65811e-11
         420 -0.00335096 -0.00335096 1.65613e-11
         421 -0.00335096 -0.00335096 1.65416e-11
         422 -0.00335096 -0.00335096  1.6522e-11
         423 -0.00335096 -0.00335096 1.65025e-11
         424 -0.00335096 -0.00335096  1.6483e-11
         425 -0.00335096 -0.00335096 1.65842e-11
         426 -0.00335096 -0.00335096 1.65648e-11
         427 -0.00335096 -0.00335096 1.65453e-11
         428 -0.00335096 -0.00335096  1.6526e-11
         429 -0.00335096 -0.00335096 1.65067e-11
         430 -0.00335096 -0.00335096 1.64875e-11
         431 -0.00335096 -0.00335096 1.64684e-11
         432 -0.00335096 -0.00335096 1.64493e-11
         433 -0.00335096 -0.00335096 1.65489e-11
         434 -0.00335096 -0.00335096 1.65299e-11
         435 -0.00335096 -0.00335096 1.65109e-11
         436 -0.00335096 -0.00335096 1.64919e-11
         437 -0.00335096 -0.00335096  1.6473e-11
         438 -0.00335096 -0.00335096 1.64542e-11
         439 -0.00335096 -0.00335096 1.64355e-11
         440 -0.00335096 -0.00335096 1.64168e-11
         441 -0.00335096 -0.00335096 1.63982e-11
         442 -0.00335096 -0.00335096 1.64962e-11
         443 -0.00335096 -0.00335096 1.64775e-11
         444 -0.00335096 -0.00335096  1.6459e-11
         445 -0.00335096 -0.00335096 1.64405e-11
         446 -0.00335096 -0.00335096  1.6422e-11
         447 -0.00335096 -0.00335096 1.64037e-11
         448 -0.00335096 -0.00335096 1.63853e-11
         449 -0.00335096 -0.00335096 1.63671e-11
         450 -0.00335096 -0.00335096 1.63489e-11
         451 -0.00335096 -0.00335096 1.63307e-11
         452 -0.00335096 -0.00335096 1.64271e-11
         453 -0.00335096 -0.00335096  1.6409e-11
         454 -0.00335096 -0.00335096 1.63909e-11
         455 -0.00335096 -0.00335096 1.63729e-11
         456 -0.00335096 -0.00335096 1.63549e-11
         457 -0.00335096 -0.00335096  1.6337e-11
         458 -0.00335096 -0.00335096 1.63192e-11
         459 -0.00335096 -0.00335096 1.63014e-11
         460 -0.00335096 -0.00335096 1.62837e-11
         461 -0.00335096 -0.00335096  1.6266e-11
         462 -0.00335096 -0.00335096 1.63608e-11
         463 -0.00335096 -0.00335096 1.63432e-11
         464 -0.00335096 -0.00335096 1.63255e-11
         465 -0.00335096 -0.00335096  1.6308e-11
         466 -0.00335096 -0.00335096 1.62905e-11
         467 -0.00335096 -0.00335096  1.6273e-11
         468 -0.00335096 -0.00335096 1.62556e-11
         469 -0.00335096 -0.00335096 1.62383e-11
         470 -0.00335096 -0.00335096  1.6221e-11
         471 -0.00335096 -0.00335096 1.62038e-11
         472 -0.00335096 -0.00335096 1.62971e-11
         473 -0.00335096 -0.00335096 1.62799e-11
         474 -0.00335096 -0.00335096 1.62627e-11
         475 -0.00335096 -0.00335096 1.62455e-11
         476 -0.00335096 -0.00335096 1.62285e-11
         477 -0.00335096 -0.00335096 1.62114e-11
         478 -0.00335096 -0.00335096 1.61945e-11
         479 -0.00335096 -0.00335096 1.61776e-11
         480 -0.00335096 -0.00335096 1.61607e-11
         481 -0.00335096 -0.00335096 1.61439e-11
         482 -0.00335096 -0.00335096 1.61271e-11
         483 -0.00335096 -0.00335096 1.62189e-11
         484 -0.00335096 -0.00335096 1.62022e-11
         485 -0.00335096 -0.00335096 1.61855e-11
         486 -0.00335096 -0.00335096 1.61688e-11
         487 -0.00335096 -0.00335096 1.61522e-11
         488 -0.00335096 -0.00335096 1.61356e-11
         489 -0.00335096 -0.00335096 1.61191e-11
         490 -0.00335096 -0.00335096 1.61027e-11
         491 -0.00335096 -0.00335096 1.60863e-11
         492 -0.00335096 -0.00335096 1.60699e-11
         493 -0.00335096 -0.00335096 1.60536e-11
         494 -0.00335096 -0.00335096 1.61439e-11
         495 -0.00335096 -0.00335096 1.61276e-11
         496 -0.00335096 -0.00335096 1.61113e-11
         497 -0.00335096 -0.00335096 1.60951e-11
         498 -0.00335096 -0.00335096 1.60789e-11
         499 -0.00335096 -0.00335096 1.60628e-11
         500 -0.00335096 -0.00335096 1.60467e-11
         501 -0.00335096 -0.00335096 1.60307e-11
         502 -0.00335096 -0.00335096 1.60147e-11
         503 -0.00335096 -0.00335096 1.59988e-11
         504 -0.00335096 -0.00335096 1.59829e-11
         505 -0.00335096 -0.00335096 1.59671e-11
         506 -0.00335096 -0.00335096 1.60559e-11
         507 -0.00335096 -0.00335096 1.60401e-11
         508 -0.00335096 -0.00335096 1.60243e-11
         509 -0.00335096 -0.00335096 1.60085e-11
         510 -0.00335096 -0.00335096 1.59928e-11
         511 -0.00335096 -0.00335096 1.59772e-11
         512 -0.00335096 -0.00335096 1.59616e-11
         513 -0.00335096 -0.00335096  1.5946e-11
         514 -0.00335096 -0.00335096 1.59305e-11
         515 -0.00335096 -0.00335096  1.5915e-11
         516 -0.00335096 -0.00335096 1.58996e-11
         517 -0.00335096 -0.00335096 1.58842e-11
         518 -0.00335096 -0.00335096 1.58689e-11
         519 -0.00335096 -0.00335096 1.59562e-11
         520 -0.00335096 -0.00335096 1.59408e-11
         521 -0.00335096 -0.00335096 1.59255e-11
         522 -0.00335096 -0.00335096 1.59103e-11
         523 -0.00335096 -0.00335096  1.5895e-11
         524 -0.00335096 -0.00335096 1.58799e-11
         525 -0.00335096 -0.00335096 1.58647e-11
         526 -0.00335096 -0.00335096 1.58496e-11
         527 -0.00335096 -0.00335096 1.58346e-11
         528 -0.00335096 -0.00335096 1.58196e-11
         529 -0.00335096 -0.00335096 1.58046e-11
         530 -0.00335096 -0.00335096 1.57897e-11
         531 -0.00335096 -0.00335096 1.57748e-11
         532 -0.00335096 -0.00335096 1.58607e-11
         533 -0.00335096 -0.00335096 1.58458e-11
         534 -0.00335096 -0.00335096  1.5831e-11
         535 -0.00335096 -0.00335096 1.58162e-11
         536 -0.00335096 -0.00335096 1.58014e-11
         537 -0.00335096 -0.00335096 1.57867e-11
         538 -0.00335096 -0.00335096  1.5772e-11
         539 -0.00335096 -0.00335096 1.57574e-11
         540 -0.00335096 -0.00335096 1.57428e-11
         541 -0.00335096 -0.00335096 1.57282e-11
         542 -0.00335096 -0.00335096 1.57137e-11
         543 -0.00335096 -0.00335096 1.56992e-11
         544 -0.00335096 -0.00335096 1.56848e-11
         545 -0.00335096 -0.00335096 1.56704e-11
         546 -0.00335096 -0.00335096 1.57548e-11
         547 -0.00335096 -0.00335096 1.57404e-11
         548 -0.00335096 -0.00335096 1.57261e-11
         549 -0.00335096 -0.00335096 1.57117e-11
         550 -0.00335096 -0.00335096 1.56974e-11
         551 -0.00335096 -0.00335096 1.56832e-11
         552 -0.00335096 -0.00335096  1.5669e-11
         553 -0.00335096 -0.00335096 1.56548e-11
         554 -0.00335096 -0.00335096 1.56407e-11
         555 -0.00335096 -0.00335096 1.56266e-11
         556 -0.00335096 -0.00335096 1.56125e-11
         557 -0.00335096 -0.00335096 1.55985e-11
         558 -0.00335096 -0.00335096 1.55845e-11
         559 -0.00335096 -0.00335096 1.55706e-11
         560 -0.00335096 -0.00335096 1.56536e-11
         561 -0.00335096 -0.00335096 1.56396e-11
