#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        4280     1.62551     1.65014  0.00316231
        4281     1.62533     1.65013  0.00316158
        4282     1.62511     1.65013  0.00316085
        4283     1.62483     1.65012  0.00316012
        4284      1.6245     1.65011  0.00315938
        4285     1.62412     1.65011  0.00315865
        4286      1.6237      1.6501  0.00315792
        4287     1.62325     1.65009  0.00315719
        4288     1.62275     1.65009  0.00315646
        4289     1.62222     1.65008  0.00315573
        4290     1.62166     1.65008    0.003155
        4291     1.62106     1.65007  0.00315427
        4292     1.62045     1.65006  0.00315355
        4293     1.61981     1.65005  0.00315282
        4294     1.61915     1.65005  0.00315209
        4295     1.61847     1.65004  0.00315137
        4296     1.61778     1.65003  0.00315064
        4297     1.61708     1.65002  0.00314992
        4298     1.61637     1.65002   0.0031492
        4299     1.61566     1.65001  0.00314848
        4300     1.61494        1.65  0.00314775
        4301     1.61422     1.64999  0.00314703
        4302     1.61351     1.64998  0.00314631
        4303      1.6128     1.64998  0.00314559
        4304      1.6121     1.64997  0.00314488
        4305      1.6114     1.64996  0.00314416
        4306     1.61071     1.64995  0.00314344
        4307     1.61004     1.64994  0.00314272
        4308     1.60937     1.64993  0.00314201
        4309     1.60872     1.64992  0.00314129
        4310     1.60808     1.64991  0.00314058
        4311     1.60745      1.6499  0.00313987
        4312     1.60684     1.64989  0.00313915
        4313     1.60623     1.64988  0.00313844
        4314     1.60564     1.64987  0.00313773
        4315     1.60506     1.64986  0.00313702
        4316     1.60449     1.64985  0.00313631
        4317     1.60392     1.64984   0.0031356
        4318     1.60337     1.64983   0.0031349
        4319     1.60282     1.64982  0.00313419
        4320     1.60228     1.64981  0.00313348
        4321     1.60174     1.64979  0.00313278
        4322      1.6012     1.64978  0.00313207
        4323     1.60066     1.64977  0.00313137
        4324     1.60012     1.64976  0.00313067
        4325     1.59958     1.64975  0.00312996
        4326     1.59903     1.64974  0.00312926
        4327     1.59848     1.64973  0.00312856
        4328     1.59792     1.64971  0.00312786
        4329     1.59735      1.6497  0.00312716
        4330     1.59677     1.64969  0.00312646
        4331     1.59618     1.64968  0.00312577
        4332     1.59557     1.64966  0.00312507
        4333     1.59495     1.64965  0.00312438
        4334     1.59432     1.64964  0.00312368
        4335     1.59366     1.64963  0.00312299
        4336     1.59299     1.64961  0.00312229
        4337     1.59231      1.6496   0.0031216
        4338      1.5916     1.64959  0.00312091
        4339     1.59088     1.64957  0.00312022
        4340     1.59014     1.64956  0.00311953
        4341     1.58938     1.64955  0.00311884
        4342     1.58861     1.64953  0.00311816
        4343     1.58781     1.64952  0.00311747
        4344       1.587      1.6495  0.00311679
        4345     1.58618     1.64949   0.0031161
        4346     1.58534     1.64947  0.00311542
        4347     1.58448     1.64946  0.00311474
        4348     1.58361     1.64944  0.00311406
        4349     1.58274     1.64943  0.00311338
        4350     1.58185     1.64941  0.00311271
        4351     1.58095      1.6494  0.00311203
        4352     1.58005     1.64938  0.00311136
        4353     1.57915     1.64936  0.00311068
        4354     1.57825     1.64935  0.00311001
        4355     1.57734     1.64933  0.00310934
        4356     1.57644     1.64932  0.00310867
        4357     1.57555      1.6493  0.00310801
        4358     1.57466     1.64928  0.00310734
        4359     1.57378     1.64926  0.00310667
        4360     1.57292     1.64925  0.00310601
        4361     1.57207     1.64923  0.00310535
        4362     1.57124     1.64921  0.00310469
        4363     1.57043     1.64919  0.00310403
        4364     1.56965     1.64917  0.00310337
        4365     1.56889     1.64916  0.00310272
        4366     1.56816     1.64914  0.00310206
        4367     1.56746     1.64912  0.00310141
        4368      1.5668      1.6491  0.00310075
        4369     1.56618     1.64908   0.0031001
        4370      1.5656     1.64906  0.00309945
        4371     1.56507     1.64904   0.0030988
        4372     1.56458     1.64902  0.00309815
        4373     1.56414       1.649  0.00309751
        4374     1.56376     1.64898  0.00309686
        4375     1.56343     1.64896  0.00309621
        4376     1.56315     1.64895  0.00309557
        4377     1.56294     1.64893  0.00309492
        4378     1.56278     1.64891  0.00309428
        4379     1.56269     1.64889  0.00309363
        4380     1.56267     1.64887  0.00309299
        4381     1.56271     1.64885  0.00309235
        4382     1.56282     1.64883   0.0030917
        4383       1.563     1.64881  0.00309106
        4384     1.56325     1.64879  0.00309042
        4385     1.56357     1.64877  0.00308977
        4386     1.56397     1.64875  0.00308913
        4387     1.56444     1.64873  0.00308849
        4388     1.56498     1.64871  0.00308784
        4389      1.5656     1.64869  0.00308719
        4390     1.56629     1.64867  0.00308655
        4391     1.56705     1.64865   0.0030859
        4392     1.56789     1.64864  0.00308525
        4393      1.5688     1.64862  0.00308461
        4394     1.56979      1.6486  0.00308396
        4395     1.57085     1.64858   0.0030833
        4396     1.57197     1.64857  0.00308265
        4397     1.57317     1.64855    0.003082
        4398     1.57443     1.64853  0.00308134
        4399     1.57576     1.64851  0.00308069
        4400     1.57715      1.6485  0.00308003
        4401     1.57861     1.64848  0.00307937
        4402     1.58012     1.64847  0.00307871
        4403      1.5817     1.64845  0.00307805
        4404     1.58333     1.64844  0.00307739
        4405     1.58501     1.64842  0.00307672
        4406     1.58673     1.64841  0.00307605
        4407     1.58851      1.6484  0.00307539
        4408     1.59033     1.64838  0.00307472
        4409     1.59218     1.64837  0.00307405
        4410     1.59408     1.64836  0.00307337
        4411     1.59601     1.64834   0.0030727
        4412     1.59796     1.64833  0.00307202
        4413     1.59994     1.64832  0.00307135
        4414     1.60195     1.64831  0.00307067
        4415     1.60397      1.6483  0.00306999
        4416       1.606     1.64829  0.00306931
        4417     1.60805     1.64828  0.00306863
        4418     1.61011     1.64827  0.00306795
        4419     1.61216     1.64827  0.00306726
        4420     1.61422     1.64826  0.00306658
        4421     1.61627     1.64825  0.00306589
        4422     1.61832     1.64824  0.00306521
        4423     1.62035     1.64824  0.00306452
        4424     1.62237     1.64823  0.00306384
        4425     1.62437     1.64823  0.00306315
        4426     1.62635     1.64822  0.00306246
        4427      1.6283     1.64822  0.00306177
        4428     1.63022     1.64821  0.00306108
        4429     1.63211     1.64821  0.00306039
        4430     1.63397     1.64821   0.0030597
        4431     1.63578      1.6482  0.00305901
        4432     1.63756      1.6482  0.00305833
        4433     1.63929      1.6482  0.00305764
        4434     1.64098      1.6482  0.00305695
        4435     1.64261      1.6482  0.00305626
        4436     1.64419      1.6482  0.00305557
        4437     1.64572      1.6482  0.00305488
        4438      1.6472      1.6482  0.00305419
        4439     1.64861      1.6482   0.0030535
        4440     1.64996      1.6482  0.00305282
        4441     1.65126      1.6482  0.00305213
        4442     1.65249      1.6482  0.00305144
        4443     1.65365      1.6482  0.00305076
        4444     1.65475      1.6482  0.00305007
        4445     1.65578      1.6482  0.00304938
        4446     1.65675      1.6482   0.0030487
        4447     1.65764     1.64821  0.00304801
        4448     1.65847     1.64821  0.00304733
        4449     1.65923     1.64821  0.00304665
        4450     1.65991     1.64821  0.00304596
        4451     1.66053     1.64822  0.00304528
        4452     1.66108     1.64822   0.0030446
        4453     1.66156     1.64822  0.00304391
        4454     1.66197     1.64822  0.00304323
        4455     1.66231     1.64823  0.00304255
        4456     1.66259     1.64823  0.00304187
        4457     1.66279     1.64823  0.00304119
        4458     1.66293     1.64824  0.00304051
        4459     1.66301     1.64824  0.00303983
        4460     1.66302     1.64824  0.00303915
        4461     1.66297     1.64825  0.00303847
        4462     1.66285     1.64825  0.00303779
        4463     1.66268     1.64825  0.00303711
        4464     1.66245     1.64826  0.00303643
        4465     1.66216     1.64826  0.00303575
        4466     1.66182     1.64826  0.00303508
        4467     1.66142     1.64827   0.0030344
        4468     1.66097     1.64827  0.00303372
        4469     1.66047     1.64827  0.00303304
        4470     1.65992     1.64827  0.00303236
        4471     1.65933     1.64828  0.00303169
        4472     1.65869     1.64828  0.00303101
        4473       1.658     1.64828  0.00303033
        4474     1.65727     1.64828  0.00302966
        4475     1.65651     1.64829  0.00302898
        4476      1.6557     1.64829   0.0030283
        4477     1.65486     1.64829  0.00302763
        4478     1.65398     1.64829  0.00302695
        4479     1.65307     1.64829  0.00302628
        4480     1.65213     1.64829   0.0030256
        4481     1.65116     1.64829  0.00302493
        4482     1.65015     1.64829  0.00302425
        4483     1.64912     1.64829  0.00302358
        4484     1.64807     1.64829   0.0030229
        4485     1.64699     1.64829  0.00302223
        4486     1.64588     1.64829  0.00302155
        4487     1.64475     1.64829  0.00302088
        4488     1.64359     1.64829  0.00302021
        4489     1.64242     1.64829  0.00301954
        4490     1.64122     1.64829  0.00301886
        4491     1.64001     1.64829  0.00301819
        4492     1.63877     1.64828  0.00301752
        4493     1.63751     1.64828  0.00301685
        4494     1.63624     1.64828  0.00301618
        4495     1.63495     1.64828  0.00301551
        4496     1.63364     1.64827  0.00301484
        4497     1.63231     1.64827  0.00301417
        4498     1.63096     1.64826  0.00301351
        4499      1.6296     1.64826  0.00301284
        4500     1.62821     1.64826  0.00301217
        4501     1.62681     1.64825  0.00301151
        4502     1.62539     1.64825  0.00301084
        4503     1.62396     1.64824  0.00301018
        4504     1.62251     1.64824  0.00300952
        4505     1.62104     1.64823  0.00300885
        4506     1.61955     1.64822  0.00300819
        4507     1.61804     1.64822  0.00300753
        4508     1.61652     1.64821  0.00300687
        4509     1.61498      1.6482  0.00300622
        4510     1.61342     1.64819  0.00300556
        4511     1.61185     1.64819   0.0030049
        4512     1.61026     1.64818  0.00300425
        4513     1.60865     1.64817   0.0030036
        4514     1.60702     1.64816  0.00300295
        4515     1.60538     1.64815   0.0030023
        4516     1.60373     1.64814  0.00300165
        4517     1.60206     1.64813    0.003001
        4518     1.60038     1.64812  0.00300035
        4519     1.59868     1.64811  0.00299971
        4520     1.59697      1.6481  0.00299907
        4521     1.59525     1.64809  0.00299843
        4522     1.59351     1.64807  0.00299779
        4523     1.59177     1.64806  0.00299715
        4524     1.59002     1.64805  0.00299652
        4525     1.58827     1.64804  0.00299588
        4526     1.58651     1.64802  0.00299525
        4527     1.58474     1.64801  0.00299462
        4528     1.58298     1.64799    0.002994
        4529     1.58122     1.64798  0.00299337
        4530     1.57945     1.64796  0.00299275
        4531      1.5777     1.64795  0.00299213
        4532     1.57595     1.64793  0.00299151
        4533     1.57421     1.64792  0.00299089
        4534     1.57248      1.6479  0.00299028
        4535     1.57076     1.64788  0.00298967
        4536     1.56907     1.64786  0.00298906
        4537     1.56739     1.64785  0.00298846
        4538     1.56573     1.64783  0.00298785
        4539      1.5641     1.64781  0.00298725
        4540     1.56249     1.64779  0.00298665
        4541     1.56092     1.64777  0.00298605
        4542     1.55937     1.64775  0.00298546
        4543     1.55786     1.64773  0.00298487
        4544     1.55639     1.64771  0.00298428
        4545     1.55495     1.64769  0.00298369
        4546     1.55355     1.64767  0.00298311
        4547     1.55219     1.64765  0.00298253
        4548     1.55088     1.64763  0.00298195
        4549     1.54961     1.64761  0.00298137
        4550     1.54839     1.64759  0.00298079
        4551     1.54721     1.64756  0.00298022
        4552     1.54609     1.64754  0.00297965
        4553     1.54501     1.64752  0.00297908
        4554     1.54398      1.6475  0.00297851
        4555     1.54301     1.64747  0.00297795
        4556     1.54209     1.64745  0.00297738
        4557     1.54121     1.64743  0.00297682
        4558     1.54039      1.6474  0.00297626
        4559     1.53962     1.64738   0.0029757
        4560     1.53891     1.64736  0.00297514
        4561     1.53824     1.64733  0.00297459
        4562     1.53763     1.64731  0.00297403
        4563     1.53706     1.64728  0.00297348
        4564     1.53655     1.64726  0.00297293
        4565     1.53609     1.64724  0.00297238
        4566     1.53567     1.64721  0.00297182
        4567      1.5353     1.64719  0.00297127
        4568     1.53498     1.64716  0.00297073
        4569     1.53471     1.64714  0.00297018
        4570     1.53448     1.64711  0.00296963
        4571      1.5343     1.64709  0.00296908
        4572     1.53415     1.64706  0.00296854
        4573     1.53406     1.64704  0.00296799
        4574       1.534     1.64701  0.00296744
        4575     1.53399     1.64699   0.0029669
        4576     1.53401     1.64696  0.00296635
        4577     1.53408     1.64694  0.00296581
        4578     1.53418     1.64692  0.00296526
        4579     1.53433     1.64689  0.00296472
        4580     1.53451     1.64687  0.00296417
        4581     1.53473     1.64684  0.00296362
        4582     1.53499     1.64682  0.00296308
        4583     1.53529     1.64679  0.00296253
        4584     1.53563     1.64677  0.00296198
        4585     1.53601     1.64674  0.00296144
        4586     1.53642     1.64672  0.00296089
        4587     1.53687      1.6467  0.00296034
        4588     1.53736     1.64667  0.00295979
        4589     1.53789     1.64665  0.00295924
        4590     1.53845     1.64663  0.00295869
        4591     1.53906      1.6466  0.00295814
        4592      1.5397     1.64658  0.00295759
        4593     1.54038     1.64656  0.00295703
        4594      1.5411     1.64653  0.00295648
        4595     1.54186     1.64651  0.00295592
        4596     1.54265     1.64649  0.00295536
        4597     1.54348     1.64647  0.00295481
        4598     1.54434     1.64644  0.00295425
        4599     1.54524     1.64642  0.00295369
        4600     1.54617      1.6464  0.00295313
        4601     1.54713     1.64638  0.00295256
        4602     1.54811     1.64636    0.002952
        4603     1.54912     1.64633  0.00295143
        4604     1.55016     1.64631  0.00295087
        4605     1.55122     1.64629   0.0029503
        4606     1.55229     1.64627  0.00294973
        4607     1.55338     1.64625  0.00294916
        4608     1.55448     1.64623  0.00294858
        4609      1.5556     1.64621  0.00294801
        4610     1.55671     1.64619  0.00294743
        4611     1.55783     1.64617  0.00294686
        4612     1.55895     1.64616  0.00294628
        4613     1.56006     1.64614   0.0029457
        4614     1.56117     1.64612  0.00294512
        4615     1.56226      1.6461  0.00294454
        4616     1.56333     1.64608  0.00294395
        4617     1.56439     1.64606  0.00294337
        4618     1.56542     1.64605  0.00294278
        4619     1.56643     1.64603   0.0029422
        4620     1.56741     1.64601  0.00294161
        4621     1.56836       1.646  0.00294102
        4622     1.56928     1.64598  0.00294043
        4623     1.57016     1.64596  0.00293984
        4624     1.57101     1.64595  0.00293925
        4625     1.57182     1.64593  0.00293866
        4626     1.57259     1.64592  0.00293806
        4627     1.57332      1.6459  0.00293747
        4628     1.57401     1.64588  0.00293688
        4629     1.57466     1.64587  0.00293628
        4630     1.57527     1.64585  0.00293569
        4631     1.57584     1.64584  0.00293509
        4632     1.57637     1.64582   0.0029345
        4633     1.57686     1.64581   0.0029339
        4634     1.57731     1.64579  0.00293331
        4635     1.57773     1.64578  0.00293271
        4636      1.5781     1.64576  0.00293211
        4637     1.57845     1.64575  0.00293152
        4638     1.57876     1.64574  0.00293092
        4639     1.57903     1.64572  0.00293032
        4640     1.57927     1.64571  0.00292973
        4641     1.57949     1.64569  0.00292913
        4642     1.57967     1.64568  0.00292854
        4643     1.57983     1.64566  0.00292794
        4644     1.57996     1.64565  0.00292734
        4645     1.58006     1.64564  0.00292675
        4646     1.58013     1.64562  0.00292615
        4647     1.58018     1.64561  0.00292555
        4648     1.58021     1.64559  0.00292496
        4649     1.58021     1.64558  0.00292436
        4650     1.58018     1.64557  0.00292377
        4651     1.58013     1.64555  0.00292317
        4652     1.58005     1.64554  0.00292258
        4653     1.57995     1.64552  0.00292199
        4654     1.57982     1.64551  0.00292139
        4655     1.57966     1.64549   0.0029208
        4656     1.57948     1.64548  0.00292021
        4657     1.57926     1.64547  0.00291961
        4658     1.57902     1.64545  0.00291902
        4659     1.57875     1.64544  0.00291843
        4660     1.57846     1.64542  0.00291784
        4661     1.57813     1.64541  0.00291725
        4662     1.57777     1.64539  0.00291666
        4663     1.57738     1.64538  0.00291607
        4664     1.57697     1.64537  0.00291548
        4665     1.57652     1.64535  0.00291489
        4666     1.57605     1.64534  0.00291431
        4667     1.57554     1.64532  0.00291372
        4668     1.57501     1.64531  0.00291314
        4669     1.57445     1.64529  0.00291255
        4670     1.57387     1.64528  0.00291197
        4671     1.57326     1.64526  0.00291139
        4672     1.57263     1.64524   0.0029108
        4673     1.57198     1.64523  0.00291022
        4674      1.5713     1.64521  0.00290964
        4675     1.57061      1.6452  0.00290906
        4676      1.5699     1.64518  0.00290849
        4677     1.56918     1.64516  0.00290791
        4678     1.56845     1.64515  0.00290734
        4679     1.56771     1.64513  0.00290676
        4680     1.56696     1.64511  0.00290619
        4681     1.56621      1.6451  0.00290562
        4682     1.56546     1.64508  0.00290504
        4683     1.56471     1.64506  0.00290448
        4684     1.56396     1.64505  0.00290391
        4685     1.56323     1.64503  0.00290334
        4686     1.56251     1.64501  0.00290277
        4687      1.5618     1.64499  0.00290221
        4688      1.5611     1.64498  0.00290164
        4689     1.56043     1.64496  0.00290108
        4690     1.55978     1.64494  0.00290052
        4691     1.55915     1.64492  0.00289996
        4692     1.55855      1.6449   0.0028994
        4693     1.55797     1.64488  0.00289884
        4694     1.55743     1.64487  0.00289828
        4695     1.55692     1.64485  0.00289773
        4696     1.55644     1.64483  0.00289717
        4697     1.55599     1.64481  0.00289662
        4698     1.55558     1.64479  0.00289606
        4699     1.55521     1.64477  0.00289551
        4700     1.55487     1.64475  0.00289495
        4701     1.55458     1.64473   0.0028944
        4702     1.55431     1.64471  0.00289385
        4703     1.55409     1.64469   0.0028933
        4704     1.55391     1.64468  0.00289275
        4705     1.55376     1.64466   0.0028922
        4706     1.55365     1.64464  0.00289165
        4707     1.55357     1.64462   0.0028911
        4708     1.55353      1.6446  0.00289055
        4709     1.55352     1.64458     0.00289
        4710     1.55355     1.64456  0.00288945
        4711      1.5536     1.64454   0.0028889
        4712     1.55368     1.64452  0.00288835
        4713     1.55378      1.6445  0.00288781
        4714     1.55391     1.64448  0.00288726
        4715     1.55406     1.64446  0.00288671
        4716     1.55423     1.64444  0.00288616
        4717     1.55442     1.64442  0.00288561
        4718     1.55462     1.64441  0.00288506
        4719     1.55484     1.64439  0.00288451
        4720     1.55506     1.64437  0.00288396
        4721     1.55529     1.64435  0.00288341
        4722     1.55552     1.64433  0.00288287
        4723     1.55576     1.64431  0.00288232
        4724       1.556     1.64429  0.00288177
        4725     1.55624     1.64427  0.00288122
        4726     1.55647     1.64426  0.00288067
        4727      1.5567     1.64424  0.00288012
        4728     1.55692     1.64422  0.00287957
        4729     1.55714      1.6442  0.00287902
        4730     1.55734     1.64418  0.00287847
        4731     1.55754     1.64416  0.00287792
        4732     1.55773     1.64414  0.00287737
        4733      1.5579     1.64413  0.00287682
        4734     1.55806     1.64411  0.00287627
        4735     1.55822     1.64409  0.00287572
        4736     1.55836     1.64407  0.00287517
        4737     1.55849     1.64405  0.00287462
        4738     1.55861     1.64404  0.00287407
        4739     1.55873     1.64402  0.00287352
        4740     1.55884       1.644  0.00287297
        4741     1.55894     1.64398  0.00287242
        4742     1.55905     1.64396  0.00287187
        4743     1.55915     1.64395  0.00287132
        4744     1.55926     1.64393  0.00287077
        4745     1.55937     1.64391  0.00287022
        4746     1.55949     1.64389  0.00286967
        4747     1.55962     1.64388  0.00286912
        4748     1.55976     1.64386  0.00286857
        4749     1.55993     1.64384  0.00286802
        4750     1.56011     1.64382  0.00286747
        4751     1.56032      1.6438  0.00286692
        4752     1.56056     1.64379  0.00286637
        4753     1.56083     1.64377  0.00286582
        4754     1.56114     1.64375  0.00286527
        4755     1.56148     1.64374  0.00286472
        4756     1.56187     1.64372  0.00286417
        4757     1.56231      1.6437  0.00286362
        4758     1.56279     1.64368  0.00286307
        4759     1.56332     1.64367  0.00286251
        4760     1.56391     1.64365  0.00286196
        4761     1.56455     1.64363  0.00286141
        4762     1.56525     1.64362  0.00286085
        4763       1.566      1.6436   0.0028603
        4764     1.56681     1.64358  0.00285975
        4765     1.56768     1.64357  0.00285919
        4766     1.56861     1.64355  0.00285863
        4767     1.56959     1.64354  0.00285808
        4768     1.57062     1.64352  0.00285752
        4769      1.5717     1.64351  0.00285696
        4770     1.57284     1.64349   0.0028564
        4771     1.57401     1.64348  0.00285584
        4772     1.57523     1.64346  0.00285527
        4773     1.57648     1.64345  0.00285471
        4774     1.57776     1.64344  0.00285414
        4775     1.57906     1.64342  0.00285358
        4776     1.58039     1.64341  0.00285301
        4777     1.58172      1.6434  0.00285244
        4778     1.58307     1.64338  0.00285187
        4779     1.58441     1.64337   0.0028513
        4780     1.58575     1.64336  0.00285073
        4781     1.58707     1.64335  0.00285016
        4782     1.58837     1.64334  0.00284959
        4783     1.58964     1.64332  0.00284901
        4784     1.59088     1.64331  0.00284844
        4785     1.59207      1.6433  0.00284787
        4786     1.59321     1.64329  0.00284729
        4787     1.59429     1.64328  0.00284671
        4788     1.59531     1.64327  0.00284614
        4789     1.59626     1.64326  0.00284556
        4790     1.59714     1.64325  0.00284498
        4791     1.59794     1.64324   0.0028444
        4792     1.59865     1.64323  0.00284382
        4793     1.59927     1.64322  0.00284325
        4794      1.5998     1.64322  0.00284267
        4795     1.60023     1.64321  0.00284209
        4796     1.60057      1.6432  0.00284151
        4797      1.6008     1.64319  0.00284093
        4798     1.60093     1.64318  0.00284035
        4799     1.60096     1.64317  0.00283977
        4800     1.60089     1.64316   0.0028392
        4801     1.60071     1.64315  0.00283862
        4802     1.60043     1.64314  0.00283804
        4803     1.60005     1.64314  0.00283747
        4804     1.59957     1.64313  0.00283689
        4805       1.599     1.64312  0.00283631
        4806     1.59833     1.64311  0.00283574
        4807     1.59758      1.6431  0.00283516
        4808     1.59674     1.64309  0.00283459
        4809     1.59582     1.64308  0.00283402
        4810     1.59483     1.64307  0.00283345
        4811     1.59377     1.64306  0.00283288
        4812     1.59264     1.64305  0.00283231
        4813     1.59146     1.64304  0.00283174
        4814     1.59023     1.64303  0.00283117
        4815     1.58895     1.64302  0.00283061
        4816     1.58764       1.643  0.00283004
        4817     1.58629     1.64299  0.00282948
        4818     1.58492     1.64298  0.00282892
        4819     1.58354     1.64297  0.00282836
        4820     1.58214     1.64296   0.0028278
        4821     1.58074     1.64294  0.00282724
        4822     1.57935     1.64293  0.00282669
        4823     1.57797     1.64292  0.00282613
        4824      1.5766      1.6429  0.00282558
        4825     1.57526     1.64289  0.00282503
        4826     1.57395     1.64287  0.00282448
        4827     1.57268     1.64286  0.00282393
        4828     1.57145     1.64284  0.00282339
        4829     1.57027     1.64283  0.00282284
        4830     1.56915     1.64281   0.0028223
        4831     1.56808      1.6428  0.00282176
        4832     1.56707     1.64278  0.00282122
        4833     1.56613     1.64277  0.00282068
        4834     1.56527     1.64275  0.00282014
        4835     1.56447     1.64273   0.0028196
        4836     1.56376     1.64272  0.00281907
        4837     1.56313      1.6427  0.00281853
        4838     1.56258     1.64269    0.002818
        4839     1.56212     1.64267  0.00281746
        4840     1.56174     1.64265  0.00281693
        4841     1.56145     1.64264   0.0028164
        4842     1.56126     1.64262  0.00281587
        4843     1.56115      1.6426  0.00281534
        4844     1.56114     1.64258  0.00281481
        4845     1.56122     1.64257  0.00281428
        4846     1.56139     1.64255  0.00281374
        4847     1.56165     1.64253  0.00281321
        4848     1.56201     1.64252  0.00281268
        4849     1.56246      1.6425  0.00281215
        4850       1.563     1.64249  0.00281162
        4851     1.56364     1.64247  0.00281109
        4852     1.56437     1.64245  0.00281055
        4853     1.56519     1.64244  0.00281002
        4854     1.56611     1.64242  0.00280948
        4855     1.56712     1.64241  0.00280895
        4856     1.56822     1.64239  0.00280841
        4857     1.56941     1.64238  0.00280787
        4858      1.5707     1.64236  0.00280733
        4859     1.57208     1.64235  0.00280679
        4860     1.57355     1.64233  0.00280625
        4861     1.57512     1.64232  0.00280571
        4862     1.57678      1.6423  0.00280516
        4863     1.57854     1.64229  0.00280462
        4864     1.58039     1.64228  0.00280407
        4865     1.58234     1.64227  0.00280352
        4866     1.58438     1.64225  0.00280297
        4867     1.58653     1.64224  0.00280242
        4868     1.58876     1.64223  0.00280186
        4869      1.5911     1.64222  0.00280131
        4870     1.59353     1.64221  0.00280075
        4871     1.59606      1.6422  0.00280019
        4872     1.59868     1.64219  0.00279963
        4873      1.6014     1.64218  0.00279907
        4874     1.60421     1.64218   0.0027985
        4875     1.60711     1.64217  0.00279794
        4876      1.6101     1.64216  0.00279737
        4877     1.61317     1.64216  0.00279681
        4878     1.61633     1.64215  0.00279624
        4879     1.61956     1.64215  0.00279567
        4880     1.62287     1.64214   0.0027951
        4881     1.62625     1.64214  0.00279453
        4882     1.62969     1.64214  0.00279396
        4883      1.6332     1.64214  0.00279338
        4884     1.63676     1.64213  0.00279281
        4885     1.64036     1.64213  0.00279224
        4886     1.64401     1.64213  0.00279167
        4887     1.64769     1.64214   0.0027911
        4888     1.65139     1.64214  0.00279053
        4889     1.65512     1.64214  0.00278996
        4890     1.65885     1.64214  0.00278939
        4891      1.6626     1.64215  0.00278882
        4892     1.66634     1.64215  0.00278826
        4893     1.67007     1.64216  0.00278769
        4894     1.67378     1.64217  0.00278713
        4895     1.67747     1.64217  0.00278657
        4896     1.68112     1.64218  0.00278601
        4897     1.68474     1.64219  0.00278546
        4898     1.68831      1.6422  0.00278491
        4899     1.69182     1.64221  0.00278436
        4900     1.69528     1.64222  0.00278381
        4901     1.69868     1.64223  0.00278326
        4902       1.702     1.64224  0.00278272
        4903     1.70525     1.64226  0.00278219
        4904     1.70843     1.64227  0.00278165
        4905     1.71151     1.64228  0.00278112
        4906     1.71452      1.6423  0.00278059
        4907     1.71743     1.64231  0.00278007
        4908     1.72025     1.64233  0.00277955
        4909     1.72297     1.64235  0.00277903
        4910      1.7256     1.64236  0.00277851
        4911     1.72812     1.64238    0.002778
        4912     1.73055      1.6424   0.0027775
        4913     1.73287     1.64242  0.00277699
        4914      1.7351     1.64244  0.00277649
        4915     1.73722     1.64245  0.00277599
        4916     1.73924     1.64247   0.0027755
        4917     1.74116     1.64249  0.00277501
        4918     1.74297     1.64252  0.00277452
        4919     1.74469     1.64254  0.00277403
        4920     1.74632     1.64256  0.00277355
        4921     1.74784     1.64258  0.00277307
        4922     1.74928      1.6426  0.00277259
        4923     1.75062     1.64262  0.00277211
        4924     1.75188     1.64264  0.00277164
        4925     1.75304     1.64267  0.00277116
        4926     1.75413     1.64269  0.00277069
        4927     1.75514     1.64271  0.00277023
        4928     1.75607     1.64274  0.00276976
        4929     1.75692     1.64276  0.00276929
        4930     1.75771     1.64278  0.00276883
        4931     1.75844     1.64281  0.00276837
        4932      1.7591     1.64283  0.00276791
        4933     1.75971     1.64285  0.00276745
        4934     1.76026     1.64288  0.00276699
        4935     1.76076      1.6429  0.00276653
        4936     1.76122     1.64292  0.00276607
        4937     1.76164     1.64295  0.00276562
        4938     1.76201     1.64297  0.00276516
        4939     1.76236       1.643  0.00276471
        4940     1.76267     1.64302  0.00276426
        4941     1.76295     1.64304   0.0027638
        4942     1.76322     1.64307  0.00276335
        4943     1.76346     1.64309   0.0027629
        4944     1.76369     1.64312  0.00276245
        4945     1.76391     1.64314    0.002762
        4946     1.76412     1.64317  0.00276155
        4947     1.76432     1.64319   0.0027611
        4948     1.76452     1.64322  0.00276065
        4949     1.76472     1.64324   0.0027602
        4950     1.76493     1.64326  0.00275975
        4951     1.76514     1.64329   0.0027593
        4952     1.76536     1.64331  0.00275886
        4953     1.76559     1.64334  0.00275841
        4954     1.76583     1.64336  0.00275796
        4955     1.76609     1.64339  0.00275752
        4956     1.76636     1.64341  0.00275707
        4957     1.76665     1.64344  0.00275663
        4958     1.76696     1.64346  0.00275619
        4959     1.76729     1.64349  0.00275574
        4960     1.76764     1.64351   0.0027553
        4961     1.76801     1.64354  0.00275486
        4962      1.7684     1.64356  0.00275442
        4963     1.76881     1.64359  0.00275398
        4964     1.76925     1.64361  0.00275354
        4965      1.7697     1.64364  0.00275311
        4966     1.77017     1.64366  0.00275267
        4967     1.77066     1.64369  0.00275223
        4968     1.77116     1.64372   0.0027518
        4969     1.77168     1.64374  0.00275137
        4970     1.77221     1.64377  0.00275093
        4971     1.77275     1.64379   0.0027505
        4972     1.77331     1.64382  0.00275007
        4973     1.77387     1.64385  0.00274964
        4974     1.77443     1.64387  0.00274922
        4975       1.775      1.6439  0.00274879
        4976     1.77557     1.64392  0.00274837
        4977     1.77613     1.64395  0.00274794
        4978     1.77669     1.64398  0.00274752
