#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5664    -3.42281    -3.42268 4.73859e-05
        5665    -3.42274    -3.42268 4.73775e-05
        5666    -3.42266    -3.42268 4.73691e-05
        5667    -3.42244    -3.42268 4.73608e-05
        5668    -3.42281    -3.42268 4.73524e-05
        5669    -3.42259    -3.42268 4.73441e-05
        5670    -3.42236    -3.42268 4.73358e-05
        5671    -3.42228    -3.42268 4.73275e-05
        5672    -3.42221    -3.42268 4.73192e-05
        5673    -3.42229    -3.42268 4.73109e-05
        5674    -3.42236    -3.42268 4.73026e-05
        5675    -3.42214    -3.42268 4.72944e-05
        5676    -3.42207    -3.42268 4.72862e-05
        5677    -3.42215    -3.42268 4.72779e-05
        5678    -3.42239    -3.42268 4.72696e-05
        5679    -3.42232    -3.42268 4.72614e-05
        5680    -3.42241    -3.42268 4.72531e-05
        5681    -3.42235    -3.42268 4.72448e-05
        5682    -3.42244    -3.42268 4.72365e-05
        5683    -3.42254    -3.42268 4.72282e-05
        5684    -3.42249    -3.42268 4.72199e-05
        5685    -3.42229    -3.42268 4.72116e-05
        5686    -3.42224    -3.42268 4.72034e-05
        5687    -3.42235    -3.42268 4.71951e-05
        5688    -3.42261    -3.42268 4.71868e-05
        5689    -3.42227    -3.42268 4.71786e-05
        5690    -3.42254    -3.42268 4.71703e-05
        5691    -3.42206    -3.42268 4.71622e-05
        5692    -3.42203    -3.42268  4.7154e-05
        5693    -3.42201    -3.42268 4.71459e-05
        5694    -3.42184    -3.42268 4.71378e-05
        5695    -3.42198    -3.42268 4.71297e-05
        5696    -3.42182    -3.42268 4.71217e-05
        5697    -3.42166    -3.42268 4.71137e-05
        5698    -3.42181    -3.42268 4.71057e-05
        5699    -3.42166    -3.42268 4.70978e-05
        5700    -3.42182    -3.42268 4.70898e-05
        5701    -3.42183    -3.42268 4.70818e-05
        5702    -3.42184    -3.42268 4.70737e-05
        5703    -3.42186    -3.42268 4.70657e-05
        5704    -3.42218    -3.42268 4.70575e-05
        5705     -3.4222    -3.42268 4.70494e-05
        5706    -3.42223    -3.42268 4.70412e-05
        5707     -3.4221    -3.42268  4.7033e-05
        5708    -3.42198    -3.42268  4.7025e-05
        5709    -3.42231    -3.42268 4.70168e-05
        5710    -3.42235    -3.42268 4.70086e-05
        5711    -3.42253    -3.42268 4.70004e-05
        5712    -3.42256    -3.42268 4.69921e-05
        5713     -3.4229    -3.42268 4.69839e-05
        5714    -3.42293    -3.42268 4.69757e-05
        5715    -3.42266    -3.42268 4.69675e-05
        5716    -3.42254    -3.42268 4.69593e-05
        5717    -3.42272    -3.42268 4.69511e-05
        5718    -3.42229    -3.42268 4.69429e-05
        5719    -3.42262    -3.42268 4.69347e-05
        5720    -3.42279    -3.42268 4.69265e-05
        5721    -3.42266    -3.42268 4.69183e-05
        5722    -3.42283    -3.42268 4.69101e-05
        5723    -3.42299    -3.42268 4.69019e-05
        5724    -3.42285    -3.42268 4.68938e-05
        5725      -3.423    -3.42268 4.68856e-05
        5726      -3.423    -3.42268 4.68774e-05
        5727    -3.42314    -3.42268 4.68693e-05
        5728    -3.42343    -3.42268 4.68613e-05
        5729    -3.42342    -3.42268 4.68533e-05
        5730     -3.4234    -3.42268 4.68453e-05
        5731    -3.42353    -3.42268 4.68374e-05
        5732     -3.4241    -3.42268 4.68299e-05
        5733    -3.42422    -3.42268 4.68225e-05
        5734    -3.42418    -3.42268  4.6815e-05
        5735    -3.42414    -3.42268 4.68076e-05
        5736    -3.42395    -3.42268 4.67999e-05
        5737     -3.4236    -3.42268  4.6792e-05
        5738    -3.42355    -3.42268 4.67841e-05
        5739    -3.42334    -3.42268 4.67761e-05
        5740    -3.42343    -3.42268 4.67681e-05
        5741    -3.42322    -3.42268 4.67601e-05
        5742    -3.42301    -3.42268  4.6752e-05
        5743    -3.42325    -3.42268  4.6744e-05
        5744    -3.42333    -3.42268  4.6736e-05
        5745    -3.42342    -3.42268  4.6728e-05
        5746    -3.42335    -3.42268   4.672e-05
        5747    -3.42344    -3.42268 4.67121e-05
        5748    -3.42322    -3.42268  4.6704e-05
        5749    -3.42331    -3.42268  4.6696e-05
        5750    -3.42325    -3.42268  4.6688e-05
        5751    -3.42288    -3.42268 4.66799e-05
        5752    -3.42267    -3.42268 4.66718e-05
        5753    -3.42261    -3.42268 4.66637e-05
        5754    -3.42241    -3.42268 4.66556e-05
        5755    -3.42266    -3.42268 4.66475e-05
        5756    -3.42276    -3.42268 4.66394e-05
        5757    -3.42257    -3.42268 4.66313e-05
        5758    -3.42253    -3.42268 4.66232e-05
        5759    -3.42264    -3.42268 4.66151e-05
        5760    -3.42261    -3.42268  4.6607e-05
        5761    -3.42319    -3.42268  4.6599e-05
        5762    -3.42332    -3.42268 4.65911e-05
        5763     -3.4233    -3.42268 4.65831e-05
        5764    -3.42344    -3.42268 4.65752e-05
        5765    -3.42359    -3.42268 4.65674e-05
        5766     -3.4239    -3.42268 4.65598e-05
        5767    -3.42375    -3.42268 4.65521e-05
        5768    -3.42407    -3.42269 4.65446e-05
        5769    -3.42394    -3.42269 4.65371e-05
        5770    -3.42381    -3.42269 4.65294e-05
        5771    -3.42399    -3.42269 4.65219e-05
        5772    -3.42418    -3.42269 4.65145e-05
        5773    -3.42438    -3.42269 4.65074e-05
        5774    -3.42443    -3.42269 4.65003e-05
        5775    -3.42434    -3.42269 4.64932e-05
        5776     -3.4244    -3.42269 4.64861e-05
        5777    -3.42431    -3.42269 4.64789e-05
        5778    -3.42439    -3.42269 4.64718e-05
        5779    -3.42431    -3.42269 4.64646e-05
        5780     -3.4244    -3.42269 4.64575e-05
        5781    -3.42433    -3.42269 4.64503e-05
        5782    -3.42442    -3.42269 4.64432e-05
        5783    -3.42467    -3.42269 4.64365e-05
        5784    -3.42477    -3.42269 4.64298e-05
        5785    -3.42502    -3.42269 4.64235e-05
        5786    -3.42527    -3.42269 4.64177e-05
        5787    -3.42553    -3.42269 4.64122e-05
        5788    -3.42579    -3.42269 4.64073e-05
        5789     -3.4256    -3.42269  4.6402e-05
        5790    -3.42541    -3.42269 4.63964e-05
        5791    -3.42552    -3.42269 4.63909e-05
        5792    -3.42548    -3.42269 4.63854e-05
        5793    -3.42544    -3.42269 4.63798e-05
        5794    -3.42555    -3.42269 4.63744e-05
        5795    -3.42612     -3.4227 4.63702e-05
        5796    -3.42653     -3.4227 4.63669e-05
        5797    -3.42649     -3.4227 4.63635e-05
        5798    -3.42675     -3.4227 4.63608e-05
        5799    -3.42715     -3.4227 4.63592e-05
        5800    -3.42696     -3.4227  4.6357e-05
        5801    -3.42691     -3.4227 4.63547e-05
        5802    -3.42685     -3.4227 4.63522e-05
        5803     -3.4268     -3.4227 4.63496e-05
        5804    -3.42689     -3.4227 4.63472e-05
        5805    -3.42713     -3.4227 4.63455e-05
        5806    -3.42737     -3.4227 4.63445e-05
        5807    -3.42746     -3.4227 4.63438e-05
        5808    -3.42769     -3.4227 4.63437e-05
        5809    -3.42777    -3.42271  4.6344e-05
        5810     -3.4277    -3.42271  4.6344e-05
        5811    -3.42792    -3.42271 4.63447e-05
        5812    -3.42799    -3.42271 4.63456e-05
        5813    -3.42806    -3.42271 4.63468e-05
        5814    -3.42813    -3.42271 4.63482e-05
        5815    -3.42819    -3.42271 4.63498e-05
        5816    -3.42825    -3.42271 4.63516e-05
        5817    -3.42847    -3.42271 4.63542e-05
        5818    -3.42868    -3.42271 4.63576e-05
        5819    -3.42858    -3.42271 4.63606e-05
        5820    -3.42864    -3.42272 4.63638e-05
        5821    -3.42884    -3.42272 4.63678e-05
        5822    -3.42904    -3.42272 4.63725e-05
        5823    -3.42894    -3.42272 4.63769e-05
        5824    -3.42914    -3.42272  4.6382e-05
        5825    -3.42904    -3.42272 4.63868e-05
        5826    -3.42894    -3.42272 4.63911e-05
        5827    -3.42899    -3.42272 4.63956e-05
        5828    -3.42918    -3.42272 4.64008e-05
        5829    -3.42938    -3.42273 4.64069e-05
        5830    -3.42942    -3.42273 4.64132e-05
        5831    -3.42962    -3.42273 4.64203e-05
        5832    -3.42982    -3.42273 4.64282e-05
        5833    -3.42941    -3.42273 4.64344e-05
        5834     -3.4296    -3.42273 4.64414e-05
        5835    -3.42965    -3.42273 4.64485e-05
        5836    -3.42954    -3.42273 4.64552e-05
        5837    -3.42974    -3.42274 4.64627e-05
        5838    -3.43008    -3.42274 4.64718e-05
        5839    -3.42967    -3.42274  4.6479e-05
        5840    -3.43002    -3.42274 4.64878e-05
        5841    -3.42976    -3.42274 4.64954e-05
        5842     -3.4298    -3.42274 4.65032e-05
        5843     -3.4297    -3.42274 4.65104e-05
        5844    -3.43004    -3.42274 4.65192e-05
        5845    -3.43008    -3.42275 4.65282e-05
        5846    -3.42997    -3.42275 4.65367e-05
        5847    -3.43001    -3.42275 4.65453e-05
        5848    -3.43006    -3.42275 4.65541e-05
        5849    -3.43025    -3.42275 4.65638e-05
        5850    -3.43029    -3.42275 4.65737e-05
        5851    -3.43048    -3.42275 4.65844e-05
        5852    -3.43051    -3.42275 4.65953e-05
        5853     -3.4304    -3.42276 4.66057e-05
        5854    -3.43028    -3.42276 4.66155e-05
        5855    -3.43047    -3.42276 4.66261e-05
        5856    -3.43035    -3.42276 4.66362e-05
        5857    -3.43008    -3.42276 4.66449e-05
        5858    -3.43041    -3.42276 4.66552e-05
        5859    -3.43013    -3.42276 4.66642e-05
        5860    -3.43016    -3.42276 4.66734e-05
        5861    -3.43003    -3.42277 4.66819e-05
        5862     -3.4302    -3.42277 4.66911e-05
        5863    -3.42992    -3.42277 4.66991e-05
        5864    -3.42979    -3.42277 4.67065e-05
        5865     -3.4301    -3.42277 4.67153e-05
        5866    -3.42996    -3.42277 4.67234e-05
        5867    -3.43012    -3.42277 4.67322e-05
        5868    -3.42983    -3.42277 4.67397e-05
        5869    -3.42983    -3.42278 4.67472e-05
        5870    -3.42983    -3.42278 4.67547e-05
        5871    -3.42998    -3.42278 4.67628e-05
        5872    -3.42967    -3.42278 4.67696e-05
        5873    -3.42996    -3.42278 4.67776e-05
        5874    -3.42995    -3.42278 4.67855e-05
        5875    -3.42993    -3.42278 4.67934e-05
        5876    -3.43006    -3.42278 4.68018e-05
        5877    -3.43034    -3.42279 4.68115e-05
        5878    -3.43016    -3.42279 4.68204e-05
        5879    -3.42983    -3.42279 4.68277e-05
        5880    -3.42994    -3.42279 4.68356e-05
        5881    -3.43005    -3.42279 4.68439e-05
        5882    -3.43031    -3.42279 4.68534e-05
        5883    -3.43042    -3.42279 4.68634e-05
        5884    -3.43052    -3.42279 4.68738e-05
        5885    -3.43031     -3.4228 4.68832e-05
        5886    -3.42995     -3.4228  4.6891e-05
        5887    -3.42989     -3.4228 4.68985e-05
        5888    -3.42982     -3.4228 4.69057e-05
        5889     -3.4296     -3.4228 4.69119e-05
        5890    -3.42952     -3.4228 4.69179e-05
        5891     -3.4296     -3.4228 4.69241e-05
        5892    -3.42921     -3.4228 4.69287e-05
        5893    -3.42913     -3.4228  4.6933e-05
        5894    -3.42904    -3.42281 4.69369e-05
        5895    -3.42879    -3.42281   4.694e-05
        5896    -3.42855    -3.42281 4.69421e-05
        5897     -3.4283    -3.42281 4.69434e-05
        5898     -3.4282    -3.42281 4.69443e-05
        5899    -3.42764    -3.42281 4.69435e-05
        5900    -3.42738    -3.42281 4.69419e-05
        5901    -3.42727    -3.42281 4.69401e-05
        5902    -3.42746    -3.42281 4.69387e-05
        5903    -3.42734    -3.42281  4.6937e-05
        5904    -3.42723    -3.42281  4.6935e-05
        5905    -3.42726    -3.42281 4.69331e-05
        5906    -3.42699    -3.42282 4.69305e-05
        5907    -3.42687    -3.42282 4.69276e-05
        5908    -3.42659    -3.42282  4.6924e-05
        5909    -3.42677    -3.42282 4.69208e-05
        5910     -3.4268    -3.42282 4.69177e-05
        5911    -3.42652    -3.42282 4.69139e-05
        5912     -3.4264    -3.42282 4.69099e-05
        5913    -3.42642    -3.42282 4.69059e-05
        5914    -3.42615    -3.42282 4.69014e-05
        5915    -3.42617    -3.42282 4.68969e-05
        5916    -3.42575    -3.42282 4.68916e-05
        5917    -3.42532    -3.42282 4.68855e-05
        5918     -3.4255    -3.42282 4.68798e-05
        5919    -3.42523    -3.42282 4.68736e-05
        5920    -3.42496    -3.42282 4.68671e-05
        5921      -3.425    -3.42282 4.68607e-05
        5922    -3.42489    -3.42282  4.6854e-05
        5923    -3.42463    -3.42282 4.68471e-05
        5924    -3.42437    -3.42282 4.68399e-05
        5925    -3.42411    -3.42282 4.68325e-05
        5926    -3.42416    -3.42282 4.68252e-05
        5927    -3.42422    -3.42283 4.68179e-05
        5928    -3.42443    -3.42283 4.68107e-05
        5929    -3.42434    -3.42283 4.68035e-05
        5930     -3.4244    -3.42283 4.67964e-05
        5931    -3.42447    -3.42283 4.67893e-05
        5932    -3.42424    -3.42283 4.67821e-05
        5933    -3.42432    -3.42283 4.67748e-05
        5934     -3.4244    -3.42283 4.67677e-05
        5935    -3.42449    -3.42283 4.67607e-05
        5936    -3.42443    -3.42283 4.67536e-05
        5937    -3.42453    -3.42283 4.67466e-05
        5938    -3.42433    -3.42283 4.67394e-05
        5939    -3.42443    -3.42283 4.67323e-05
        5940    -3.42409    -3.42283 4.67249e-05
        5941    -3.42406    -3.42283 4.67175e-05
        5942    -3.42387    -3.42283   4.671e-05
        5943      -3.424    -3.42283 4.67025e-05
        5944    -3.42428    -3.42283 4.66953e-05
        5945    -3.42426    -3.42283 4.66881e-05
        5946    -3.42425    -3.42283 4.66808e-05
        5947    -3.42393    -3.42283 4.66734e-05
        5948    -3.42393    -3.42283 4.66659e-05
        5949    -3.42393    -3.42283 4.66584e-05
        5950    -3.42363    -3.42283 4.66507e-05
        5951    -3.42393    -3.42283 4.66433e-05
        5952    -3.42409    -3.42283 4.66359e-05
        5953    -3.42425    -3.42283 4.66287e-05
        5954    -3.42471    -3.42283 4.66219e-05
        5955    -3.42473    -3.42283 4.66152e-05
        5956    -3.42474    -3.42283 4.66085e-05
        5957    -3.42476    -3.42283 4.66018e-05
        5958    -3.42493    -3.42283 4.65953e-05
        5959     -3.4248    -3.42283 4.65886e-05
        5960    -3.42467    -3.42283 4.65818e-05
        5961    -3.42499    -3.42283 4.65754e-05
        5962    -3.42501    -3.42283  4.6569e-05
        5963    -3.42503    -3.42283 4.65627e-05
        5964     -3.4252    -3.42283 4.65565e-05
        5965    -3.42537    -3.42284 4.65507e-05
        5966    -3.42538    -3.42284 4.65448e-05
        5967    -3.42585    -3.42284 4.65398e-05
        5968    -3.42572    -3.42284 4.65345e-05
        5969    -3.42498    -3.42284 4.65281e-05
        5970    -3.42499    -3.42284 4.65217e-05
        5971      -3.425    -3.42284 4.65153e-05
        5972      -3.425    -3.42284 4.65089e-05
        5973    -3.42486    -3.42284 4.65023e-05
        5974    -3.42486    -3.42284 4.64958e-05
        5975    -3.42501    -3.42284 4.64894e-05
        5976    -3.42516    -3.42284 4.64833e-05
        5977    -3.42485    -3.42284 4.64767e-05
        5978    -3.42409    -3.42284 4.64694e-05
        5979    -3.42408    -3.42284 4.64621e-05
        5980    -3.42376    -3.42284 4.64546e-05
        5981    -3.42374    -3.42284  4.6447e-05
        5982    -3.42373    -3.42284 4.64395e-05
        5983     -3.4234    -3.42284 4.64319e-05
        5984    -3.42353    -3.42284 4.64242e-05
        5985    -3.42351    -3.42284 4.64166e-05
        5986    -3.42333    -3.42284 4.64089e-05
        5987     -3.4233    -3.42284 4.64012e-05
        5988    -3.42342    -3.42284 4.63936e-05
        5989    -3.42324    -3.42284 4.63859e-05
        5990    -3.42336    -3.42284 4.63782e-05
        5991    -3.42347    -3.42284 4.63706e-05
        5992    -3.42314    -3.42284 4.63629e-05
        5993     -3.4228    -3.42284 4.63552e-05
        5994    -3.42262    -3.42284 4.63474e-05
        5995    -3.42289    -3.42284 4.63397e-05
        5996    -3.42286    -3.42284  4.6332e-05
        5997    -3.42297    -3.42284 4.63243e-05
        5998     -3.4234    -3.42284 4.63166e-05
        5999    -3.42337    -3.42284  4.6309e-05
        6000    -3.42334    -3.42284 4.63014e-05
        6001    -3.42347    -3.42284 4.62938e-05
        6002    -3.42345    -3.42284 4.62862e-05
        6003    -3.42358    -3.42284 4.62786e-05
        6004    -3.42356    -3.42284  4.6271e-05
        6005    -3.42324    -3.42284 4.62634e-05
        6006    -3.42308    -3.42284 4.62557e-05
        6007    -3.42322    -3.42284  4.6248e-05
        6008    -3.42352    -3.42284 4.62405e-05
        6009    -3.42382    -3.42284 4.62331e-05
        6010    -3.42368    -3.42284 4.62256e-05
        6011    -3.42368    -3.42284 4.62181e-05
        6012    -3.42354    -3.42284 4.62106e-05
        6013    -3.42371    -3.42284 4.62031e-05
        6014    -3.42358    -3.42284 4.61956e-05
        6015    -3.42376    -3.42284 4.61882e-05
        6016    -3.42409    -3.42284  4.6181e-05
        6017    -3.42442    -3.42284  4.6174e-05
        6018    -3.42431    -3.42284  4.6167e-05
        6019    -3.42435    -3.42284   4.616e-05
        6020    -3.42439    -3.42284  4.6153e-05
        6021    -3.42429    -3.42285  4.6146e-05
        6022    -3.42434    -3.42285  4.6139e-05
        6023     -3.4241    -3.42285 4.61318e-05
        6024    -3.42416    -3.42285 4.61247e-05
        6025    -3.42422    -3.42285 4.61176e-05
        6026    -3.42444    -3.42285 4.61107e-05
        6027    -3.42451    -3.42285 4.61039e-05
        6028    -3.42458    -3.42285 4.60971e-05
        6029    -3.42435    -3.42285 4.60901e-05
        6030    -3.42443    -3.42285 4.60832e-05
        6031    -3.42435    -3.42285 4.60763e-05
        6032    -3.42428    -3.42285 4.60692e-05
        6033    -3.42452    -3.42285 4.60624e-05
        6034    -3.42445    -3.42285 4.60556e-05
        6035    -3.42438    -3.42285 4.60486e-05
        6036    -3.42446    -3.42285 4.60418e-05
        6037    -3.42455    -3.42285  4.6035e-05
        6038    -3.42463    -3.42285 4.60283e-05
        6039    -3.42502    -3.42285 4.60221e-05
        6040    -3.42511    -3.42285  4.6016e-05
        6041    -3.42534    -3.42285 4.60102e-05
        6042    -3.42527    -3.42285 4.60044e-05
        6043    -3.42536    -3.42285 4.59986e-05
        6044    -3.42514    -3.42285 4.59926e-05
        6045    -3.42537    -3.42285 4.59868e-05
        6046     -3.4256    -3.42285 4.59815e-05
        6047    -3.42583    -3.42285 4.59765e-05
        6048     -3.4259    -3.42285 4.59717e-05
        6049    -3.42582    -3.42285 4.59667e-05
        6050    -3.42605    -3.42285 4.59621e-05
        6051    -3.42642    -3.42286 4.59583e-05
        6052    -3.42679    -3.42286 4.59553e-05
        6053    -3.42655    -3.42286 4.59518e-05
        6054    -3.42662    -3.42286 4.59484e-05
        6055    -3.42668    -3.42286 4.59451e-05
        6056    -3.42674    -3.42286  4.5942e-05
        6057    -3.42695    -3.42286 4.59394e-05
        6058     -3.4273    -3.42286 4.59376e-05
        6059    -3.42736    -3.42286 4.59361e-05
        6060     -3.4271    -3.42286 4.59338e-05
        6061      -3.427    -3.42286 4.59313e-05
        6062    -3.42705    -3.42286 4.59289e-05
        6063    -3.42694    -3.42286 4.59263e-05
        6064    -3.42684    -3.42286 4.59234e-05
        6065    -3.42627    -3.42286 4.59193e-05
        6066    -3.42631    -3.42287 4.59152e-05
        6067    -3.42605    -3.42287 4.59106e-05
        6068    -3.42609    -3.42287 4.59062e-05
        6069    -3.42628    -3.42287  4.5902e-05
        6070    -3.42601    -3.42287 4.58974e-05
        6071     -3.4262    -3.42287 4.58931e-05
        6072    -3.42638    -3.42287 4.58892e-05
        6073    -3.42641    -3.42287 4.58853e-05
        6074     -3.4266    -3.42287 4.58819e-05
        6075    -3.42663    -3.42287 4.58785e-05
        6076    -3.42696    -3.42287 4.58759e-05
        6077    -3.42714    -3.42287 4.58737e-05
        6078    -3.42717    -3.42287 4.58716e-05
        6079     -3.4272    -3.42287 4.58696e-05
        6080    -3.42707    -3.42287 4.58673e-05
        6081    -3.42725    -3.42287 4.58654e-05
        6082    -3.42713    -3.42288 4.58632e-05
        6083    -3.42731    -3.42288 4.58614e-05
        6084    -3.42673    -3.42288 4.58583e-05
        6085    -3.42676    -3.42288 4.58552e-05
        6086    -3.42709    -3.42288 4.58528e-05
        6087    -3.42712    -3.42288 4.58506e-05
        6088    -3.42699    -3.42288  4.5848e-05
        6089    -3.42687    -3.42288 4.58452e-05
        6090    -3.42704    -3.42288 4.58428e-05
        6091    -3.42707    -3.42288 4.58404e-05
        6092    -3.42709    -3.42288 4.58381e-05
        6093    -3.42697    -3.42288 4.58355e-05
        6094    -3.42699    -3.42288 4.58329e-05
        6095    -3.42732    -3.42288 4.58311e-05
        6096    -3.42749    -3.42288 4.58298e-05
        6097    -3.42751    -3.42289 4.58286e-05
        6098    -3.42738    -3.42289  4.5827e-05
        6099     -3.4271    -3.42289 4.58247e-05
        6100    -3.42696    -3.42289 4.58221e-05
        6101    -3.42683    -3.42289 4.58191e-05
        6102     -3.4273    -3.42289 4.58173e-05
        6103    -3.42701    -3.42289 4.58148e-05
        6104    -3.42687    -3.42289 4.58119e-05
        6105    -3.42688    -3.42289 4.58091e-05
        6106    -3.42689    -3.42289 4.58062e-05
        6107     -3.4269    -3.42289 4.58034e-05
        6108    -3.42675    -3.42289 4.58003e-05
        6109    -3.42646    -3.42289 4.57965e-05
        6110    -3.42631    -3.42289 4.57924e-05
        6111    -3.42616    -3.42289 4.57881e-05
        6112    -3.42616     -3.4229 4.57837e-05
        6113     -3.4263     -3.4229 4.57796e-05
        6114     -3.4263     -3.4229 4.57755e-05
        6115    -3.42629     -3.4229 4.57714e-05
        6116    -3.42628     -3.4229 4.57672e-05
        6117    -3.42642     -3.4229 4.57634e-05
        6118     -3.4264     -3.4229 4.57595e-05
        6119    -3.42624     -3.4229 4.57552e-05
        6120    -3.42622     -3.4229  4.5751e-05
        6121     -3.4256     -3.4229 4.57456e-05
        6122    -3.42573     -3.4229 4.57405e-05
        6123    -3.42631     -3.4229 4.57364e-05
        6124    -3.42643     -3.4229 4.57326e-05
        6125    -3.42641     -3.4229 4.57287e-05
        6126    -3.42653     -3.4229  4.5725e-05
        6127     -3.4265     -3.4229 4.57214e-05
        6128    -3.42677     -3.4229 4.57182e-05
        6129    -3.42659     -3.4229 4.57147e-05
        6130     -3.4264    -3.42291 4.57108e-05
        6131    -3.42652    -3.42291 4.57072e-05
        6132    -3.42633    -3.42291 4.57032e-05
        6133    -3.42615    -3.42291 4.56988e-05
        6134    -3.42596    -3.42291  4.5694e-05
        6135    -3.42592    -3.42291 4.56892e-05
        6136    -3.42619    -3.42291 4.56849e-05
        6137      -3.426    -3.42291 4.56803e-05
        6138    -3.42611    -3.42291 4.56758e-05
        6139    -3.42638    -3.42291 4.56718e-05
        6140    -3.42634    -3.42291 4.56678e-05
        6141    -3.42615    -3.42291 4.56634e-05
        6142    -3.42611    -3.42291  4.5659e-05
        6143    -3.42622    -3.42291 4.56547e-05
        6144    -3.42604    -3.42291 4.56501e-05
        6145    -3.42585    -3.42291 4.56452e-05
        6146    -3.42581    -3.42291 4.56402e-05
        6147    -3.42653    -3.42291 4.56366e-05
        6148    -3.42635    -3.42291 4.56325e-05
        6149    -3.42616    -3.42292 4.56282e-05
        6150    -3.42613    -3.42292 4.56237e-05
        6151    -3.42579    -3.42292 4.56187e-05
        6152    -3.42576    -3.42292 4.56137e-05
        6153    -3.42573    -3.42292 4.56085e-05
        6154     -3.4257    -3.42292 4.56034e-05
        6155    -3.42537    -3.42292 4.55977e-05
        6156    -3.42519    -3.42292 4.55918e-05
        6157    -3.42532    -3.42292 4.55861e-05
        6158     -3.4256    -3.42292 4.55807e-05
        6159    -3.42542    -3.42292 4.55751e-05
        6160    -3.42525    -3.42292 4.55693e-05
        6161    -3.42508    -3.42292 4.55633e-05
        6162    -3.42551    -3.42292 4.55578e-05
        6163     -3.4252    -3.42292 4.55519e-05
        6164    -3.42503    -3.42292 4.55458e-05
        6165    -3.42471    -3.42292 4.55394e-05
        6166    -3.42485    -3.42292  4.5533e-05
        6167    -3.42514    -3.42292 4.55271e-05
        6168    -3.42513    -3.42292 4.55211e-05
        6169    -3.42527    -3.42292 4.55153e-05
        6170    -3.42511    -3.42292 4.55093e-05
        6171    -3.42496    -3.42292 4.55031e-05
        6172     -3.4248    -3.42292 4.54968e-05
        6173     -3.4248    -3.42292 4.54904e-05
        6174     -3.4248    -3.42292 4.54841e-05
        6175     -3.4251    -3.42293 4.54781e-05
        6176     -3.4251    -3.42293 4.54721e-05
        6177    -3.42511    -3.42293 4.54661e-05
        6178    -3.42511    -3.42293 4.54601e-05
        6179    -3.42557    -3.42293 4.54548e-05
        6180    -3.42588    -3.42293 4.54499e-05
        6181    -3.42574    -3.42293 4.54448e-05
        6182    -3.42575    -3.42293 4.54398e-05
        6183    -3.42561    -3.42293 4.54345e-05
        6184    -3.42548    -3.42293  4.5429e-05
        6185    -3.42549    -3.42293 4.54236e-05
        6186    -3.42566    -3.42293 4.54184e-05
        6187    -3.42568    -3.42293 4.54132e-05
        6188     -3.4257    -3.42293 4.54081e-05
        6189    -3.42632    -3.42293  4.5404e-05
        6190    -3.42649    -3.42293 4.54003e-05
        6191    -3.42652    -3.42293 4.53967e-05
        6192    -3.42639    -3.42293 4.53928e-05
        6193    -3.42626    -3.42293 4.53887e-05
        6194    -3.42613    -3.42293 4.53843e-05
        6195    -3.42646    -3.42293 4.53805e-05
        6196    -3.42664    -3.42294 4.53771e-05
        6197    -3.42651    -3.42294 4.53735e-05
        6198    -3.42624    -3.42294 4.53693e-05
        6199    -3.42626    -3.42294 4.53651e-05
        6200    -3.42629    -3.42294  4.5361e-05
        6201    -3.42631    -3.42294  4.5357e-05
        6202    -3.42634    -3.42294  4.5353e-05
        6203    -3.42667    -3.42294 4.53497e-05
        6204    -3.42654    -3.42294 4.53461e-05
        6205    -3.42641    -3.42294 4.53422e-05
        6206    -3.42613    -3.42294 4.53378e-05
        6207     -3.4263    -3.42294 4.53338e-05
        6208    -3.42632    -3.42294 4.53297e-05
        6209    -3.42634    -3.42294 4.53257e-05
        6210    -3.42606    -3.42294 4.53212e-05
        6211    -3.42637    -3.42294 4.53173e-05
        6212    -3.42624    -3.42294 4.53131e-05
        6213     -3.4264    -3.42294 4.53092e-05
        6214    -3.42656    -3.42294 4.53057e-05
        6215    -3.42657    -3.42295 4.53021e-05
        6216    -3.42657    -3.42295 4.52986e-05
        6217    -3.42613    -3.42295 4.52942e-05
        6218    -3.42613    -3.42295 4.52898e-05
        6219    -3.42613    -3.42295 4.52854e-05
        6220    -3.42643    -3.42295 4.52816e-05
        6221    -3.42643    -3.42295 4.52778e-05
        6222    -3.42657    -3.42295 4.52742e-05
        6223    -3.42672    -3.42295  4.5271e-05
        6224     -3.4264    -3.42295 4.52671e-05
        6225    -3.42669    -3.42295 4.52638e-05
        6226    -3.42623    -3.42295 4.52596e-05
        6227    -3.42621    -3.42295 4.52554e-05
        6228    -3.42619    -3.42295 4.52511e-05
        6229    -3.42602    -3.42295 4.52465e-05
        6230     -3.4257    -3.42295 4.52414e-05
        6231    -3.42583    -3.42295 4.52365e-05
        6232    -3.42611    -3.42295 4.52321e-05
        6233    -3.42578    -3.42296 4.52271e-05
        6234    -3.42576    -3.42296 4.52221e-05
        6235    -3.42512    -3.42296 4.52162e-05
        6236    -3.42495    -3.42296   4.521e-05
        6237    -3.42537    -3.42296 4.52044e-05
        6238    -3.42519    -3.42296 4.51986e-05
        6239    -3.42531    -3.42296  4.5193e-05
        6240    -3.42498    -3.42296 4.51869e-05
        6241    -3.42495    -3.42296 4.51808e-05
        6242    -3.42477    -3.42296 4.51745e-05
        6243    -3.42444    -3.42296 4.51678e-05
        6244    -3.42456    -3.42296 4.51613e-05
        6245    -3.42422    -3.42296 4.51546e-05
