#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         452    -5.04392    -5.35906   0.0239202
         453    -5.04528    -5.35837   0.0238775
         454    -5.04701    -5.35768   0.0238347
         455    -5.04882    -5.35701    0.023792
         456    -5.05024    -5.35633   0.0237493
         457    -5.05219    -5.35567   0.0237067
         458    -5.05421    -5.35501   0.0236641
         459    -5.05645    -5.35436   0.0236214
         460     -5.0586    -5.35372   0.0235788
         461    -5.06051    -5.35308   0.0235363
         462    -5.06278    -5.35245   0.0234937
         463    -5.06496    -5.35183   0.0234512
         464    -5.06718    -5.35122   0.0234087
         465    -5.06976    -5.35061   0.0233661
         466    -5.07253    -5.35001   0.0233236
         467     -5.0752    -5.34943   0.0232811
         468    -5.07805    -5.34885   0.0232386
         469    -5.08093    -5.34828    0.023196
         470    -5.08353    -5.34771   0.0231535
         471    -5.08616    -5.34716    0.023111
         472    -5.08911    -5.34661   0.0230685
         473    -5.09177    -5.34607    0.023026
         474    -5.09459    -5.34554   0.0229836
         475    -5.09726    -5.34502   0.0229411
         476    -5.09993     -5.3445   0.0228987
         477     -5.1026      -5.344   0.0228563
         478    -5.10525     -5.3435    0.022814
         479    -5.10789      -5.343   0.0227716
         480    -5.11035    -5.34252   0.0227294
         481    -5.11325    -5.34204   0.0226871
         482    -5.11567    -5.34157   0.0226449
         483    -5.11805    -5.34111   0.0226027
         484    -5.12086    -5.34066   0.0225606
         485    -5.12362    -5.34021   0.0225185
         486    -5.12619    -5.33977   0.0224765
         487    -5.12872    -5.33933   0.0224345
         488    -5.13074    -5.33891   0.0223926
         489    -5.13317    -5.33849   0.0223508
         490    -5.13554    -5.33807    0.022309
         491     -5.1377    -5.33766   0.0222673
         492    -5.13966    -5.33726   0.0222257
         493      -5.142    -5.33687   0.0221841
         494    -5.14414    -5.33648   0.0221427
         495    -5.14605    -5.33609   0.0221013
         496    -5.14806    -5.33571     0.02206
         497    -5.14985    -5.33534   0.0220187
         498    -5.15142    -5.33497   0.0219776
         499    -5.15307     -5.3346   0.0219366
         500    -5.15451    -5.33424   0.0218957
         501    -5.15588    -5.33389   0.0218549
         502    -5.15718    -5.33354   0.0218142
         503    -5.15856    -5.33319   0.0217736
         504    -5.16003    -5.33284   0.0217331
