#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         405     2.19355    0.240817     0.12961
         406     2.19626    0.245633    0.129381
         407     2.19938    0.250434    0.129152
         408     2.20194    0.255217    0.128924
         409     2.20513    0.259984    0.128697
         410     2.20751    0.264734     0.12847
         411     2.20956    0.269466    0.128245
         412     2.21247    0.274182     0.12802
         413     2.21479    0.278881    0.127797
         414     2.21725    0.283563    0.127574
         415      2.2191    0.288227    0.127351
         416     2.22156    0.292875     0.12713
         417     2.22341    0.297504    0.126909
         418     2.22537    0.302116     0.12669
         419     2.22719    0.306711    0.126471
         420     2.22864    0.311287    0.126252
         421     2.23018    0.315845    0.126035
         422     2.23133    0.320384    0.125818
         423     2.23258    0.324904    0.125601
         424     2.23414    0.329407    0.125386
         425     2.23458     0.33389    0.125171
         426      2.2351    0.338353    0.124957
         427     2.23521    0.342795    0.124743
         428     2.23514    0.347217     0.12453
         429     2.23513    0.351617    0.124317
         430     2.23494    0.355997    0.124105
         431     2.23456    0.360356    0.123894
         432     2.23327    0.364691    0.123683
         433     2.23226    0.369004    0.123472
         434     2.23177    0.373296    0.123262
         435     2.23059    0.377566    0.123053
         436     2.22943    0.381813    0.122844
         437     2.22854    0.386039    0.122636
         438     2.22671    0.390242    0.122428
         439     2.22465     0.39442     0.12222
         440      2.2226    0.398575    0.122013
         441     2.22008    0.402706    0.121806
         442     2.21683     0.40681      0.1216
         443     2.21407     0.41089    0.121394
         444      2.2113    0.414945    0.121188
         445     2.20781    0.418974    0.120982
         446     2.20406    0.422976    0.120777
         447     2.20007    0.426952    0.120573
         448     2.19606    0.430901    0.120368
         449     2.19181    0.434822    0.120164
         450     2.18634    0.438715     0.11996
         451     2.18109    0.442578    0.119756
         452     2.17584    0.446413    0.119553
         453     2.17082    0.450219    0.119349
         454     2.16507    0.453997    0.119146
         455     2.15909    0.457744    0.118943
         456     2.15358    0.461463     0.11874
         457     2.14713    0.465151    0.118538
         458     2.14045    0.468809    0.118335
         459     2.13331    0.472436    0.118133
         460     2.12621    0.476031    0.117931
         461     2.11938    0.479596    0.117729
         462     2.11189    0.483129    0.117527
         463     2.10445    0.486631    0.117326
         464     2.09684    0.490101    0.117124
         465     2.08859    0.493538    0.116923
         466     2.07996    0.496943    0.116721
         467     2.07143    0.500314     0.11652
         468     2.06254    0.503652    0.116319
         469     2.05354    0.506957    0.116118
         470     2.04493    0.510229    0.115917
         471     2.03625    0.513469    0.115716
         472     2.02701    0.516676    0.115515
         473     2.01821     0.51985    0.115315
         474     2.00914    0.522992    0.115114
         475     2.00029    0.526102    0.114914
         476     1.99143    0.529181    0.114714
         477     1.98258    0.532228    0.114514
         478     1.97376    0.535244    0.114314
         479     1.96498    0.538228    0.114114
         480     1.95649    0.541183    0.113915
         481     1.94734    0.544107    0.113715
         482     1.93899       0.547    0.113516
         483     1.93073    0.549865    0.113317
         484     1.92185      0.5527    0.113119
         485     1.91308    0.555505     0.11292
         486     1.90468    0.558281    0.112722
         487     1.89641    0.561029    0.112524
         488     1.88901     0.56375    0.112326
         489     1.88104    0.566444    0.112129
         490     1.87323    0.569111    0.111932
         491     1.86583    0.571752    0.111735
         492     1.85885    0.574368    0.111538
         493     1.85133    0.576958    0.111342
         494     1.84423    0.579523    0.111146
         495     1.83757    0.582065    0.110951
         496     1.83086    0.584583    0.110756
         497     1.82459    0.587077    0.110561
         498     1.81876    0.589551    0.110367
         499      1.8129    0.592002    0.110173
         500     1.80748    0.594433    0.109979
         501     1.80227    0.596844    0.109786
         502     1.79727    0.599235    0.109593
         503     1.79223    0.601607    0.109401
         504     1.78715    0.603959    0.109209
         505     1.78204    0.606292    0.109018
         506     1.77713    0.608606    0.108827
         507     1.77338    0.610904    0.108637
         508     1.76935    0.613184    0.108447
         509       1.766    0.615449    0.108257
         510     1.76259    0.617698    0.108069
         511      1.7589    0.619931     0.10788
         512     1.75587     0.62215    0.107692
         513     1.75278    0.624354    0.107505
         514     1.75011    0.626544    0.107318
         515     1.74713     0.62872    0.107132
         516     1.74408    0.630882    0.106946
         517     1.74216    0.633031    0.106761
         518     1.73919    0.635167    0.106576
         519     1.73709     0.63729    0.106392
         520     1.73515    0.639401    0.106208
         521     1.73335    0.641501    0.106025
         522     1.73168    0.643589    0.105842
         523     1.72991    0.645666     0.10566
         524     1.72827    0.647732    0.105479
         525     1.72748    0.649789    0.105298
         526     1.72656    0.651836    0.105118
         527     1.72552    0.653873    0.104938
         528     1.72483    0.655902    0.104759
         529     1.72425    0.657921     0.10458
         530     1.72377    0.659932    0.104402
         531     1.72314    0.661935    0.104225
         532     1.72309    0.663929    0.104048
         533     1.72288    0.665916    0.103872
         534     1.72227    0.667894    0.103696
         535     1.72175    0.669864    0.103521
         536     1.72154    0.671826    0.103347
         537     1.72116     0.67378    0.103173
         538      1.7211    0.675727    0.102999
         539      1.7211    0.677666    0.102826
         540     1.72092    0.679598    0.102654
         541     1.72104    0.681523    0.102482
         542     1.72146    0.683442    0.102311
         543     1.72121    0.685353    0.102141
         544      1.7215    0.687258    0.101971
         545      1.7216    0.689156    0.101801
         546     1.72198    0.691047    0.101632
         547     1.72265    0.692933    0.101464
         548     1.72336    0.694814    0.101296
         549     1.72388    0.696688    0.101129
         550     1.72443    0.698557    0.100963
         551     1.72479    0.700419    0.100796
         552     1.72542    0.702276    0.100631
         553     1.72634    0.704128    0.100466
         554     1.72729    0.705975    0.100302
         555     1.72827    0.707817    0.100138
         556      1.7293    0.709654   0.0999746
         557     1.73084    0.711487   0.0998119
         558     1.73169    0.713316   0.0996498
         559     1.73282    0.715139   0.0994882
         560     1.73399    0.716959   0.0993272
         561     1.73471    0.718773   0.0991667
         562     1.73499    0.720581   0.0990067
         563     1.73603    0.722385   0.0988473
         564     1.73687    0.724184   0.0986884
         565     1.73799    0.725978     0.09853
         566     1.73867    0.727767   0.0983722
         567     1.73964    0.729552   0.0982149
         568     1.74113    0.731333   0.0980581
         569     1.74315    0.733111   0.0979019
         570     1.74449    0.734885   0.0977462
         571     1.74589    0.736656   0.0975911
         572     1.74782    0.738424   0.0974365
         573      1.7498    0.740189   0.0972824
         574     1.75111     0.74195   0.0971289
         575     1.75296    0.743708   0.0969759
         576     1.75511    0.745464   0.0968234
         577     1.75709    0.747217   0.0966715
         578     1.75865    0.748967   0.0965201
         579     1.76027    0.750714   0.0963692
         580      1.7622    0.752458   0.0962188
         581     1.76421    0.754199   0.0960689
         582     1.76605    0.755938   0.0959196
         583     1.76844    0.757674   0.0957708
         584      1.7702    0.759408   0.0956225
         585     1.77299    0.761141   0.0954747
         586     1.77563    0.762872   0.0953275
         587     1.77787    0.764601   0.0951808
         588     1.78019    0.766328   0.0950346
         589     1.78333    0.768055   0.0948889
         590     1.78583     0.76978   0.0947438
         591     1.78843    0.771504   0.0945991
         592      1.7916    0.773227    0.094455
         593     1.79487     0.77495   0.0943115
         594     1.79848    0.776673   0.0941684
         595     1.80146    0.778395   0.0940259
         596     1.80525    0.780118   0.0938839
