#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         535     1.16447     1.26488   0.0137039
         536      1.1644     1.26469   0.0136796
         537     1.16431     1.26451   0.0136554
         538      1.1642     1.26432   0.0136313
         539     1.16409     1.26413   0.0136073
         540     1.16395     1.26395   0.0135834
         541     1.16381     1.26376   0.0135595
         542     1.16365     1.26358   0.0135358
         543     1.16349     1.26339   0.0135121
         544     1.16331     1.26321   0.0134885
         545     1.16313     1.26303    0.013465
         546     1.16293     1.26284   0.0134416
         547     1.16273     1.26266   0.0134183
         548     1.16251     1.26248    0.013395
         549     1.16229     1.26229   0.0133719
         550     1.16206     1.26211   0.0133488
         551     1.16183     1.26193   0.0133258
         552     1.16159     1.26175   0.0133029
         553     1.16134     1.26157   0.0132801
         554     1.16108     1.26139   0.0132574
         555     1.16082      1.2612   0.0132347
         556     1.16055     1.26102   0.0132122
         557     1.16027     1.26084   0.0131897
         558     1.15999     1.26066   0.0131673
         559      1.1597     1.26048    0.013145
         560     1.15941      1.2603   0.0131227
         561     1.15911     1.26012   0.0131006
         562      1.1588     1.25994   0.0130785
         563     1.15849     1.25976   0.0130565
         564     1.15817     1.25958   0.0130346
         565     1.15784      1.2594   0.0130128
         566     1.15751     1.25922    0.012991
         567     1.15717     1.25904   0.0129694
         568     1.15682     1.25886   0.0129478
         569     1.15646     1.25868   0.0129263
         570     1.15609      1.2585   0.0129049
         571     1.15572     1.25832   0.0128835
         572     1.15533     1.25814   0.0128622
         573     1.15494     1.25796   0.0128411
         574     1.15453     1.25778     0.01282
         575     1.15412      1.2576   0.0127989
         576      1.1537     1.25742    0.012778
         577     1.15326     1.25724   0.0127571
         578     1.15281     1.25706   0.0127363
         579     1.15235     1.25688   0.0127156
         580     1.15188      1.2567    0.012695
         581      1.1514     1.25651   0.0126744
         582      1.1509     1.25633   0.0126539
         583     1.15038     1.25615   0.0126335
         584     1.14986     1.25597   0.0126132
         585     1.14931     1.25579    0.012593
         586     1.14876      1.2556   0.0125728
         587     1.14818     1.25542   0.0125527
         588     1.14759     1.25524   0.0125327
         589     1.14698     1.25505   0.0125128
         590     1.14636     1.25487   0.0124929
         591     1.14572     1.25468   0.0124731
         592     1.14506      1.2545   0.0124535
         593     1.14438     1.25431   0.0124338
         594     1.14368     1.25413   0.0124143
         595     1.14297     1.25394   0.0123948
         596     1.14223     1.25375   0.0123755
         597     1.14148     1.25357   0.0123562
         598      1.1407     1.25338   0.0123369
         599     1.13991     1.25319   0.0123178
         600      1.1391       1.253   0.0122987
         601     1.13827     1.25281   0.0122798
         602     1.13742     1.25261   0.0122609
         603     1.13655     1.25242    0.012242
         604     1.13566     1.25223   0.0122233
         605     1.13475     1.25203   0.0122046
         606     1.13383     1.25184    0.012186
         607     1.13288     1.25164   0.0121675
         608     1.13192     1.25145   0.0121491
         609     1.13094     1.25125   0.0121308
         610     1.12995     1.25105   0.0121125
         611     1.12893     1.25085   0.0120944
         612      1.1279     1.25065   0.0120763
         613     1.12686     1.25045   0.0120582
         614      1.1258     1.25024   0.0120403
         615     1.12473     1.25004   0.0120225
         616     1.12365     1.24983   0.0120047
         617     1.12255     1.24963    0.011987
         618     1.12144     1.24942   0.0119694
         619     1.12033     1.24921   0.0119519
         620      1.1192       1.249   0.0119345
         621     1.11806     1.24879   0.0119171
         622     1.11692     1.24858   0.0118998
         623     1.11576     1.24837   0.0118826
         624      1.1146     1.24815   0.0118655
         625     1.11343     1.24794   0.0118485
         626     1.11226     1.24772   0.0118316
         627     1.11109      1.2475   0.0118147
         628     1.10991     1.24728   0.0117979
         629     1.10872     1.24706   0.0117812
         630     1.10754     1.24684   0.0117646
         631     1.10635     1.24662   0.0117481
         632     1.10515     1.24639   0.0117316
         633     1.10396     1.24617   0.0117152
         634     1.10277     1.24594   0.0116989
         635     1.10157     1.24572   0.0116827
         636     1.10038     1.24549   0.0116666
         637     1.09918     1.24526   0.0116505
         638     1.09798     1.24503   0.0116346
         639     1.09679      1.2448   0.0116187
         640     1.09559     1.24456   0.0116028
         641     1.09439     1.24433   0.0115871
         642     1.09319     1.24409   0.0115714
         643     1.09199     1.24386   0.0115559
         644     1.09079     1.24362   0.0115404
         645     1.08959     1.24338   0.0115249
         646     1.08839     1.24314   0.0115096
         647     1.08719      1.2429   0.0114943
         648     1.08599     1.24266   0.0114792
         649     1.08478     1.24241    0.011464
         650     1.08358     1.24217    0.011449
         651     1.08237     1.24192   0.0114341
         652     1.08115     1.24168   0.0114192
         653     1.07994     1.24143   0.0114044
         654     1.07872     1.24118   0.0113896
         655      1.0775     1.24093    0.011375
         656     1.07628     1.24068   0.0113604
         657     1.07505     1.24043   0.0113459
         658     1.07382     1.24017   0.0113315
         659     1.07258     1.23992   0.0113172
         660     1.07135     1.23966   0.0113029
         661     1.07011     1.23941   0.0112887
         662     1.06886     1.23915   0.0112746
         663     1.06761     1.23889   0.0112606
         664     1.06636     1.23863   0.0112466
         665     1.06511     1.23837   0.0112327
         666     1.06385     1.23811   0.0112189
         667      1.0626     1.23785   0.0112052
         668     1.06134     1.23758   0.0111915
         669     1.06008     1.23732   0.0111779
         670     1.05882     1.23705   0.0111644
         671     1.05756     1.23678    0.011151
         672     1.05631     1.23651   0.0111376
         673     1.05506     1.23624   0.0111243
         674     1.05381     1.23597   0.0111111
         675     1.05257      1.2357    0.011098
         676     1.05133     1.23543   0.0110849
         677     1.05011     1.23515   0.0110719
         678     1.04889     1.23488    0.011059
