#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         423    -5.39861    -5.48023  0.00261426
         424    -5.39817    -5.48003  0.00261524
         425    -5.39776    -5.47984  0.00261625
         426    -5.39737    -5.47965  0.00261726
         427    -5.39716    -5.47945  0.00261825
         428    -5.39667    -5.47926  0.00261926
         429    -5.39636    -5.47907  0.00262028
         430    -5.39607    -5.47887  0.00262128
         431     -5.3955    -5.47868  0.00262233
         432    -5.39525    -5.47849  0.00262336
         433    -5.39503    -5.47829  0.00262438
         434    -5.39483     -5.4781  0.00262536
         435    -5.39481    -5.47791   0.0026263
         436    -5.39481    -5.47772  0.00262719
         437    -5.39483    -5.47753  0.00262801
         438    -5.39458    -5.47734  0.00262883
         439     -5.3945    -5.47715   0.0026296
         440     -5.3946    -5.47696  0.00263031
         441    -5.39427    -5.47678  0.00263102
         442    -5.39412    -5.47659  0.00263171
         443    -5.39445     -5.4764  0.00263229
         444    -5.39451    -5.47622  0.00263282
         445    -5.39444    -5.47604  0.00263331
         446    -5.39456    -5.47585  0.00263373
         447    -5.39486    -5.47567  0.00263407
         448    -5.39504    -5.47549  0.00263433
         449    -5.39525    -5.47531  0.00263452
         450     -5.3955    -5.47514  0.00263463
         451    -5.39593    -5.47496  0.00263463
         452     -5.3964    -5.47479  0.00263453
         453    -5.39676    -5.47461  0.00263434
         454     -5.3973    -5.47444  0.00263403
         455    -5.39758    -5.47428  0.00263366
         456    -5.39775    -5.47411  0.00263322
         457    -5.39841    -5.47394  0.00263266
         458     -5.3991    -5.47378  0.00263198
         459    -5.39969    -5.47362  0.00263119
         460    -5.40016    -5.47346  0.00263032
         461    -5.40096     -5.4733  0.00262931
         462    -5.40181    -5.47315  0.00262816
         463    -5.40208    -5.47299  0.00262697
         464    -5.40285    -5.47284  0.00262565
         465    -5.40334    -5.47269  0.00262425
         466    -5.40402    -5.47254  0.00262276
         467    -5.40534     -5.4724  0.00262109
         468    -5.40638    -5.47226  0.00261928
         469    -5.40714    -5.47212  0.00261737
         470    -5.40808    -5.47198  0.00261535
         471    -5.40904    -5.47185  0.00261321
         472    -5.40987    -5.47172  0.00261097
         473    -5.41042    -5.47159  0.00260866
         474    -5.41158    -5.47146  0.00260623
         475     -5.4126    -5.47134  0.00260369
         476    -5.41379    -5.47122  0.00260102
         477    -5.41467     -5.4711  0.00259827
         478    -5.41617    -5.47098  0.00259537
         479    -5.41736    -5.47087  0.00259237
         480    -5.41824    -5.47076  0.00258929
         481    -5.41912    -5.47066  0.00258613
         482    -5.42013    -5.47055  0.00258289
         483    -5.42114    -5.47045  0.00257956
         484    -5.42212    -5.47035  0.00257616
         485    -5.42279    -5.47025  0.00257272
         486    -5.42358    -5.47015  0.00256922
         487     -5.4245    -5.47006  0.00256565
         488     -5.4257    -5.46997    0.002562
         489    -5.42656    -5.46988   0.0025583
         490    -5.42739    -5.46979  0.00255455
         491    -5.42802    -5.46971  0.00255076
         492    -5.42878    -5.46963  0.00254694
         493    -5.42918    -5.46954  0.00254309
         494     -5.4297    -5.46946  0.00253922
         495    -5.43017    -5.46938  0.00253533
         496    -5.43045    -5.46931  0.00253143
         497    -5.43143    -5.46923  0.00252749
         498    -5.43191    -5.46915  0.00252352
         499    -5.43218    -5.46908  0.00251955
         500    -5.43256    -5.46901  0.00251557
         501    -5.43303    -5.46894  0.00251158
         502    -5.43375    -5.46887  0.00250755
         503    -5.43411     -5.4688  0.00250352
         504    -5.43427    -5.46873  0.00249949
         505    -5.43408    -5.46866  0.00249548
         506    -5.43413    -5.46859  0.00249148
         507    -5.43397    -5.46852   0.0024875
         508     -5.4339    -5.46845  0.00248354
         509    -5.43409    -5.46839  0.00247958
         510    -5.43361    -5.46832  0.00247565
         511    -5.43339    -5.46825  0.00247175
         512    -5.43311    -5.46818  0.00246788
         513    -5.43292    -5.46811  0.00246402
         514    -5.43254    -5.46804   0.0024602
         515     -5.4321    -5.46797  0.00245641
         516    -5.43162     -5.4679  0.00245266
         517    -5.43108    -5.46783  0.00244895
         518     -5.4305    -5.46776  0.00244529
         519    -5.42973    -5.46769  0.00244167
         520    -5.42891    -5.46761  0.00243812
         521    -5.42819    -5.46754  0.00243461
         522    -5.42774    -5.46746  0.00243114
         523    -5.42695    -5.46738  0.00242772
         524    -5.42627     -5.4673  0.00242436
         525    -5.42525    -5.46722  0.00242106
         526     -5.4242    -5.46714  0.00241784
         527    -5.42342    -5.46706  0.00241468
         528    -5.42245    -5.46698  0.00241158
         529    -5.42145    -5.46689  0.00240856
         530    -5.42058     -5.4668   0.0024056
         531    -5.41892    -5.46671  0.00240276
         532    -5.41815    -5.46662  0.00239997
         533     -5.4169    -5.46653  0.00239728
         534    -5.41578    -5.46643  0.00239468
         535    -5.41449    -5.46634  0.00239217
         536    -5.41334    -5.46624  0.00238975
         537    -5.41217    -5.46614  0.00238742
         538    -5.41099    -5.46603  0.00238518
         539    -5.40994    -5.46593  0.00238302
         540    -5.40873    -5.46582  0.00238096
         541    -5.40782    -5.46572  0.00237897
         542     -5.4063    -5.46561  0.00237711
         543    -5.40507    -5.46549  0.00237534
         544    -5.40384    -5.46538  0.00237368
         545     -5.4026    -5.46527  0.00237212
         546    -5.40152    -5.46515  0.00237065
         547    -5.40014    -5.46503  0.00236929
         548    -5.39906    -5.46491  0.00236802
         549    -5.39783    -5.46479  0.00236686
         550    -5.39661    -5.46466   0.0023658
         551    -5.39586    -5.46454   0.0023648
         552    -5.39451    -5.46441  0.00236392
         553    -5.39347    -5.46428  0.00236312
         554     -5.3923    -5.46415  0.00236242
         555    -5.39114    -5.46402  0.00236183
         556    -5.38984    -5.46389  0.00236135
         557    -5.38842    -5.46375  0.00236099
         558    -5.38747    -5.46362  0.00236071
         559    -5.38669    -5.46348   0.0023605
         560    -5.38534    -5.46334   0.0023604
         561    -5.38446     -5.4632  0.00236038
         562    -5.38347    -5.46306  0.00236044
         563    -5.38265    -5.46291  0.00236056
         564    -5.38218    -5.46277  0.00236071
         565    -5.38128    -5.46263  0.00236094
         566    -5.38042    -5.46248  0.00236123
         567     -5.3796    -5.46234  0.00236159
         568    -5.37883    -5.46219    0.002362
         569    -5.37809    -5.46204  0.00236247
         570    -5.37726    -5.46189    0.002363
         571    -5.37662    -5.46174  0.00236358
         572    -5.37603    -5.46159  0.00236419
         573    -5.37565    -5.46144  0.00236482
         574    -5.37532    -5.46129  0.00236545
         575    -5.37475    -5.46114  0.00236612
         576    -5.37438    -5.46099   0.0023668
         577    -5.37439    -5.46084  0.00236746
         578     -5.3743    -5.46069  0.00236809
         579    -5.37383    -5.46054  0.00236875
         580    -5.37388    -5.46039  0.00236937
         581    -5.37384    -5.46024  0.00236997
         582    -5.37373    -5.46009  0.00237056
         583    -5.37384    -5.45995   0.0023711
         584    -5.37418     -5.4598  0.00237159
