#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1307    -5.46898    -5.46471 0.000279592
        1308    -5.46859    -5.46472 0.000279394
        1309    -5.46723    -5.46472 0.000279187
        1310    -5.46652    -5.46472 0.000278978
        1311    -5.46678    -5.46472 0.000278769
        1312    -5.46639    -5.46472  0.00027856
        1313    -5.46632    -5.46472  0.00027835
        1314    -5.46626    -5.46473 0.000278141
        1315    -5.46586    -5.46473 0.000277931
        1316    -5.46548    -5.46473  0.00027772
        1317    -5.46606    -5.46473 0.000277511
        1318    -5.46599    -5.46473 0.000277302
        1319    -5.46658    -5.46473 0.000277095
        1320    -5.46651    -5.46473 0.000276889
        1321    -5.46644    -5.46473 0.000276682
        1322     -5.4667    -5.46473 0.000276477
        1323    -5.46631    -5.46474  0.00027627
        1324    -5.46657    -5.46474 0.000276065
        1325    -5.46683    -5.46474 0.000275861
        1326    -5.46644    -5.46474 0.000275656
        1327    -5.46572    -5.46474  0.00027545
        1328     -5.4663    -5.46474 0.000275245
        1329    -5.46591    -5.46474 0.000275039
        1330     -5.4652    -5.46474 0.000274832
        1331    -5.46481    -5.46474 0.000274626
        1332    -5.46539    -5.46474  0.00027442
        1333    -5.46468    -5.46474 0.000274214
        1334    -5.46493    -5.46474 0.000274009
        1335    -5.46519    -5.46474 0.000273804
        1336    -5.46544    -5.46474 0.000273599
        1337    -5.46538    -5.46475 0.000273395
        1338    -5.46596    -5.46475 0.000273192
        1339    -5.46589    -5.46475 0.000272989
        1340    -5.46582    -5.46475 0.000272787
        1341    -5.46575    -5.46475 0.000272585
        1342    -5.46536    -5.46475 0.000272382
        1343    -5.46529    -5.46475 0.000272179
        1344    -5.46523    -5.46475 0.000271977
        1345    -5.46483    -5.46475 0.000271775
        1346    -5.46477    -5.46475 0.000271573
        1347    -5.46502    -5.46475 0.000271371
        1348    -5.46495    -5.46475  0.00027117
        1349    -5.46489    -5.46475 0.000270969
        1350    -5.46449    -5.46475 0.000270768
        1351    -5.46475    -5.46475 0.000270568
        1352      -5.465    -5.46475 0.000270368
        1353    -5.46493    -5.46475 0.000270168
        1354    -5.46454    -5.46475 0.000269969
        1355    -5.46512    -5.46475  0.00026977
        1356     -5.4657    -5.46475 0.000269572
        1357    -5.46563    -5.46475 0.000269374
        1358    -5.46523    -5.46475 0.000269176
        1359    -5.46484    -5.46475 0.000268977
        1360    -5.46477    -5.46475  0.00026878
        1361    -5.46502    -5.46475 0.000268582
        1362     -5.4656    -5.46475 0.000268386
        1363    -5.46552    -5.46475 0.000268189
        1364    -5.46545    -5.46475 0.000267993
        1365    -5.46602    -5.46476 0.000267799
        1366    -5.46595    -5.46476 0.000267604
        1367    -5.46555    -5.46476 0.000267409
        1368    -5.46547    -5.46476 0.000267214
        1369     -5.4654    -5.46476 0.000267019
        1370      -5.465    -5.46476 0.000266824
        1371    -5.46492    -5.46476  0.00026663
        1372    -5.46452    -5.46476 0.000266435
        1373    -5.46444    -5.46476 0.000266241
        1374    -5.46403    -5.46476 0.000266048
        1375    -5.46428    -5.46476 0.000265855
        1376    -5.46452    -5.46476 0.000265662
        1377    -5.46379    -5.46476  0.00026547
        1378    -5.46274    -5.46475 0.000265281
        1379    -5.46266    -5.46475 0.000265093
        1380    -5.46291    -5.46475 0.000264904
        1381    -5.46315    -5.46475 0.000264715
        1382    -5.46307    -5.46475 0.000264526
        1383    -5.46299    -5.46475 0.000264338
        1384    -5.46291    -5.46475 0.000264151
        1385    -5.46315    -5.46475 0.000263962
        1386    -5.46275    -5.46474 0.000263776
        1387    -5.46235    -5.46474 0.000263591
        1388    -5.46195    -5.46474 0.000263409
        1389    -5.46155    -5.46474 0.000263229
        1390    -5.46147    -5.46474 0.000263051
        1391    -5.46204    -5.46473 0.000262869
        1392    -5.46197    -5.46473 0.000262687
        1393    -5.46125    -5.46473 0.000262511
        1394    -5.46118    -5.46473 0.000262335
        1395    -5.46112    -5.46472 0.000262159
        1396    -5.45976    -5.46472 0.000261996
        1397    -5.46067    -5.46472 0.000261824
        1398    -5.46061    -5.46471 0.000261653
        1399     -5.4599    -5.46471 0.000261489
        1400    -5.45985    -5.46471 0.000261325
        1401    -5.46012     -5.4647 0.000261159
        1402    -5.45975     -5.4647 0.000260997
        1403     -5.4597     -5.4647 0.000260835
        1404    -5.45966    -5.46469 0.000260674
        1405    -5.45929    -5.46469 0.000260517
        1406    -5.45926    -5.46469  0.00026036
        1407    -5.45955    -5.46468 0.000260201
        1408    -5.45953    -5.46468 0.000260042
        1409    -5.45983    -5.46468  0.00025988
        1410    -5.45981    -5.46467 0.000259718
        1411    -5.46045    -5.46467 0.000259552
        1412    -5.46044    -5.46467 0.000259385
        1413    -5.46044    -5.46466 0.000259219
        1414    -5.46077    -5.46466  0.00025905
        1415    -5.45981    -5.46466  0.00025889
        1416    -5.46015    -5.46465 0.000258726
        1417    -5.46017    -5.46465 0.000258563
        1418    -5.46019    -5.46465   0.0002584
        1419    -5.46087    -5.46464 0.000258231
        1420    -5.45994    -5.46464 0.000258071
        1421    -5.45999    -5.46464  0.00025791
        1422    -5.46068    -5.46464 0.000257744
        1423    -5.46106    -5.46463 0.000257575
        1424    -5.46048    -5.46463  0.00025741
        1425     -5.4612    -5.46463 0.000257241
        1426     -5.4616    -5.46463 0.000257069
        1427    -5.46135    -5.46462 0.000256899
        1428    -5.46176    -5.46462 0.000256727
        1429    -5.46121    -5.46462 0.000256559
        1430    -5.46131    -5.46462  0.00025639
        1431    -5.46141    -5.46461  0.00025622
        1432     -5.4612    -5.46461 0.000256053
        1433    -5.46067    -5.46461 0.000255889
        1434    -5.46079    -5.46461 0.000255724
        1435     -5.4606     -5.4646 0.000255561
        1436    -5.46009     -5.4646 0.000255402
        1437    -5.46055     -5.4646  0.00025524
        1438     -5.4607    -5.46459 0.000255077
        1439    -5.46052    -5.46459 0.000254916
        1440    -5.46035    -5.46459 0.000254756
        1441    -5.46019    -5.46459 0.000254597
        1442    -5.46035    -5.46458 0.000254437
        1443    -5.46052    -5.46458 0.000254277
        1444    -5.46004    -5.46458  0.00025412
        1445    -5.45989    -5.46457 0.000253965
        1446    -5.45942    -5.46457 0.000253814
        1447    -5.45896    -5.46457 0.000253668
        1448    -5.45882    -5.46456 0.000253524
        1449    -5.45868    -5.46456 0.000253382
        1450    -5.45952    -5.46455 0.000253231
        1451    -5.45938    -5.46455 0.000253081
        1452    -5.46022    -5.46455 0.000252925
        1453    -5.45977    -5.46454 0.000252772
        1454    -5.45931    -5.46454 0.000252624
        1455    -5.45951    -5.46454 0.000252474
        1456    -5.46003    -5.46453 0.000252319
        1457    -5.46054    -5.46453 0.000252161
        1458    -5.46041    -5.46453 0.000252004
        1459    -5.46093    -5.46453 0.000251843
        1460    -5.46112    -5.46452 0.000251682
        1461    -5.46196    -5.46452 0.000251516
        1462    -5.46215    -5.46452 0.000251349
        1463    -5.46234    -5.46452 0.000251181
        1464    -5.46188    -5.46452 0.000251016
        1465    -5.46238    -5.46452 0.000250849
        1466    -5.46289    -5.46452  0.00025068
        1467    -5.46339    -5.46451 0.000250511
        1468    -5.46388    -5.46451 0.000250341
        1469    -5.46405    -5.46451  0.00025017
        1470    -5.46454    -5.46451     0.00025
        1471    -5.46406    -5.46451  0.00024983
        1472    -5.46421    -5.46451 0.000249661
        1473    -5.46404    -5.46451 0.000249491
        1474    -5.46581    -5.46451 0.000249324
        1475    -5.46596    -5.46451 0.000249157
        1476    -5.46609    -5.46452  0.00024899
        1477    -5.46623    -5.46452 0.000248824
        1478    -5.46636    -5.46452 0.000248659
        1479     -5.4668    -5.46452 0.000248496
        1480    -5.46628    -5.46452 0.000248331
        1481    -5.46639    -5.46452 0.000248166
        1482    -5.46682    -5.46452 0.000248004
        1483    -5.46822    -5.46453 0.000247849
        1484    -5.46864    -5.46453 0.000247697
        1485    -5.46808    -5.46453 0.000247542
        1486    -5.46817    -5.46453 0.000247388
        1487    -5.46825    -5.46454 0.000247234
        1488    -5.46832    -5.46454 0.000247081
        1489    -5.46806    -5.46454 0.000246926
        1490     -5.4678    -5.46454  0.00024677
        1491    -5.46721    -5.46455 0.000246611
        1492    -5.46726    -5.46455 0.000246452
        1493    -5.46763    -5.46455 0.000246296
        1494    -5.46799    -5.46455 0.000246142
        1495     -5.4677    -5.46455 0.000245986
        1496    -5.46773    -5.46456 0.000245831
        1497    -5.46775    -5.46456 0.000245676
        1498    -5.46777    -5.46456 0.000245522
        1499    -5.46778    -5.46456 0.000245367
        1500    -5.46811    -5.46456 0.000245215
        1501    -5.46909    -5.46457  0.00024507
        1502    -5.46941    -5.46457 0.000244928
        1503    -5.46939    -5.46457 0.000244786
        1504    -5.46938    -5.46458 0.000244644
        1505    -5.46839    -5.46458 0.000244495
        1506    -5.46933    -5.46458 0.000244353
        1507     -5.4693    -5.46459 0.000244211
        1508    -5.46927    -5.46459 0.000244068
        1509    -5.46923    -5.46459 0.000243926
        1510     -5.4695     -5.4646 0.000243786
        1511     -5.4701     -5.4646 0.000243652
        1512    -5.47037     -5.4646 0.000243521
        1513    -5.47031    -5.46461 0.000243389
        1514    -5.47025    -5.46461 0.000243257
        1515    -5.46986    -5.46461 0.000243121
        1516    -5.47011    -5.46462 0.000242988
        1517    -5.46906    -5.46462 0.000242845
        1518    -5.46898    -5.46462 0.000242702
        1519    -5.46889    -5.46463 0.000242559
        1520     -5.4688    -5.46463 0.000242415
        1521    -5.46839    -5.46463 0.000242268
        1522    -5.46894    -5.46463 0.000242125
        1523    -5.46819    -5.46464 0.000241977
        1524    -5.46809    -5.46464 0.000241829
        1525    -5.46733    -5.46464 0.000241677
        1526    -5.46625    -5.46464 0.000241521
        1527    -5.46582    -5.46464 0.000241364
        1528    -5.46602    -5.46464 0.000241208
        1529    -5.46623    -5.46464 0.000241052
        1530     -5.4661    -5.46465 0.000240897
        1531     -5.4676    -5.46465 0.000240747
        1532     -5.4678    -5.46465 0.000240599
        1533    -5.46767    -5.46465  0.00024045
        1534    -5.46753    -5.46465   0.0002403
        1535    -5.46708    -5.46465 0.000240149
        1536    -5.46694    -5.46466 0.000239997
        1537    -5.46648    -5.46466 0.000239844
        1538    -5.46666    -5.46466 0.000239692
        1539    -5.46619    -5.46466 0.000239538
        1540    -5.46605    -5.46466 0.000239384
        1541    -5.46493    -5.46466 0.000239229
        1542    -5.46511    -5.46466 0.000239074
        1543    -5.46464    -5.46466 0.000238919
        1544     -5.4645    -5.46466 0.000238764
        1545    -5.46402    -5.46466  0.00023861
        1546    -5.46452    -5.46466 0.000238456
        1547    -5.46437    -5.46466 0.000238302
        1548    -5.46422    -5.46466 0.000238148
        1549    -5.46375    -5.46466 0.000237995
        1550    -5.46393    -5.46466 0.000237842
        1551     -5.4641    -5.46466 0.000237689
        1552    -5.46395    -5.46466 0.000237536
        1553    -5.46445    -5.46466 0.000237383
        1554    -5.46463    -5.46466  0.00023723
        1555    -5.46481    -5.46466 0.000237078
        1556    -5.46466    -5.46466 0.000236925
        1557    -5.46452    -5.46466 0.000236773
        1558     -5.4647    -5.46466 0.000236621
        1559    -5.46488    -5.46466  0.00023647
        1560    -5.46506    -5.46466 0.000236318
        1561    -5.46428    -5.46466 0.000236167
        1562    -5.46382    -5.46466 0.000236016
        1563    -5.46369    -5.46466 0.000235866
        1564    -5.46323    -5.46466 0.000235717
        1565     -5.4631    -5.46465 0.000235569
        1566    -5.46265    -5.46465 0.000235422
        1567    -5.46253    -5.46465 0.000235275
        1568    -5.46241    -5.46465  0.00023513
        1569    -5.46165    -5.46465 0.000234987
        1570    -5.46153    -5.46465 0.000234846
        1571    -5.46142    -5.46464 0.000234706
        1572    -5.46099    -5.46464 0.000234568
        1573    -5.46121    -5.46464 0.000234429
        1574    -5.46046    -5.46464 0.000234295
        1575    -5.46069    -5.46464  0.00023416
        1576    -5.46124    -5.46463 0.000234021
        1577    -5.46115    -5.46463 0.000233883
        1578    -5.46106    -5.46463 0.000233746
        1579    -5.46001    -5.46463 0.000233616
        1580    -5.45994    -5.46462 0.000233487
        1581    -5.45954    -5.46462 0.000233362
        1582    -5.46044    -5.46462 0.000233229
        1583    -5.46038    -5.46461 0.000233097
        1584    -5.46064    -5.46461 0.000232963
        1585    -5.46059    -5.46461  0.00023283
        1586    -5.46021    -5.46461   0.0002327
        1587    -5.46082     -5.4646 0.000232566
        1588    -5.46077     -5.4646 0.000232432
        1589    -5.46074     -5.4646 0.000232298
        1590    -5.46006     -5.4646 0.000232169
        1591    -5.45938    -5.46459 0.000232047
        1592    -5.45968    -5.46459 0.000231921
        1593    -5.45999    -5.46459 0.000231794
        1594    -5.45998    -5.46458 0.000231666
        1595    -5.46029    -5.46458 0.000231537
        1596    -5.45996    -5.46458  0.00023141
        1597    -5.45997    -5.46458 0.000231283
        1598    -5.45997    -5.46457 0.000231156
        1599    -5.45998    -5.46457 0.000231029
        1600    -5.45967    -5.46457 0.000230905
        1601    -5.45905    -5.46456 0.000230787
        1602    -5.45842    -5.46456 0.000230675
        1603    -5.45781    -5.46456 0.000230569
        1604    -5.45752    -5.46455 0.000230467
        1605    -5.45755    -5.46455 0.000230365
        1606    -5.45792    -5.46454 0.000230258
        1607    -5.45797    -5.46454 0.000230151
        1608    -5.45769    -5.46453 0.000230048
        1609    -5.45807    -5.46453  0.00022994
        1610    -5.45878    -5.46453 0.000229825
        1611    -5.45884    -5.46452 0.000229709
        1612    -5.45891    -5.46452 0.000229593
        1613    -5.45834    -5.46452 0.000229483
        1614    -5.45841    -5.46451 0.000229372
        1615    -5.45816    -5.46451 0.000229263
        1616    -5.45792     -5.4645 0.000229158
        1617    -5.45833     -5.4645 0.000229048
        1618    -5.45907     -5.4645 0.000228931
        1619     -5.4598    -5.46449 0.000228808
        1620    -5.46022    -5.46449 0.000228682
        1621    -5.46032    -5.46449 0.000228555
        1622    -5.46074    -5.46449 0.000228426
        1623    -5.46052    -5.46448 0.000228298
        1624    -5.46127    -5.46448 0.000228166
        1625     -5.4617    -5.46448 0.000228032
        1626    -5.46245    -5.46448 0.000227895
        1627    -5.46256    -5.46448 0.000227758
        1628    -5.46267    -5.46448 0.000227621
        1629    -5.46246    -5.46448 0.000227485
        1630    -5.46224    -5.46447 0.000227349
        1631    -5.46203    -5.46447 0.000227215
        1632    -5.46214    -5.46447  0.00022708
        1633    -5.46258    -5.46447 0.000226944
        1634     -5.4627    -5.46447 0.000226808
        1635    -5.46281    -5.46447 0.000226671
        1636    -5.46292    -5.46447 0.000226535
        1637    -5.46336    -5.46447 0.000226397
        1638    -5.46347    -5.46447  0.00022626
        1639    -5.46391    -5.46447 0.000226122
        1640    -5.46402    -5.46446 0.000225984
        1641     -5.4638    -5.46446 0.000225847
        1642    -5.46424    -5.46446  0.00022571
        1643    -5.46434    -5.46446 0.000225572
        1644    -5.46412    -5.46446 0.000225435
        1645    -5.46455    -5.46446 0.000225298
        1646    -5.46497    -5.46446 0.000225161
        1647    -5.46443    -5.46446 0.000225025
        1648    -5.46485    -5.46446 0.000224888
        1649    -5.46397    -5.46446 0.000224752
        1650    -5.46374    -5.46446 0.000224616
        1651     -5.4635    -5.46446 0.000224481
        1652    -5.46391    -5.46446 0.000224345
        1653      -5.464    -5.46446  0.00022421
        1654    -5.46408    -5.46446 0.000224074
        1655     -5.4648    -5.46446 0.000223939
        1656     -5.4652    -5.46446 0.000223804
        1657    -5.46527    -5.46446  0.00022367
        1658    -5.46631    -5.46446 0.000223538
        1659    -5.46637    -5.46447 0.000223406
        1660    -5.46675    -5.46447 0.000223276
        1661    -5.46616    -5.46447 0.000223143
        1662    -5.46622    -5.46447 0.000223012
        1663    -5.46626    -5.46447  0.00022288
        1664    -5.46599    -5.46447 0.000222748
        1665    -5.46538    -5.46447 0.000222615
        1666    -5.46542    -5.46447 0.000222482
        1667    -5.46481    -5.46447 0.000222349
        1668    -5.46419    -5.46447 0.000222216
        1669    -5.46455    -5.46447 0.000222082
        1670    -5.46457    -5.46447 0.000221949
        1671    -5.46589    -5.46447 0.000221818
        1672    -5.46591    -5.46447 0.000221687
        1673    -5.46657    -5.46448 0.000221558
        1674    -5.46594    -5.46448 0.000221428
        1675     -5.4653    -5.46448 0.000221296
        1676    -5.46531    -5.46448 0.000221164
        1677    -5.46499    -5.46448 0.000221033
        1678    -5.46499    -5.46448 0.000220901
        1679    -5.46466    -5.46448  0.00022077
        1680    -5.46466    -5.46448 0.000220638
        1681     -5.4653    -5.46448 0.000220508
        1682    -5.46562    -5.46448 0.000220378
        1683    -5.46594    -5.46448 0.000220248
        1684     -5.4656    -5.46448 0.000220119
        1685    -5.46591    -5.46448  0.00021999
        1686    -5.46557    -5.46448  0.00021986
        1687    -5.46588    -5.46448 0.000219731
        1688    -5.46586    -5.46448 0.000219603
        1689    -5.46649    -5.46449 0.000219476
        1690    -5.46745    -5.46449 0.000219353
        1691    -5.46646    -5.46449 0.000219226
        1692    -5.46676    -5.46449 0.000219101
        1693    -5.46673    -5.46449 0.000218975
        1694    -5.46703    -5.46449 0.000218851
        1695    -5.46701    -5.46449 0.000218727
        1696    -5.46698     -5.4645 0.000218603
        1697    -5.46599     -5.4645 0.000218476
        1698    -5.46661     -5.4645 0.000218351
        1699    -5.46626     -5.4645 0.000218225
        1700    -5.46623     -5.4645 0.000218099
        1701     -5.4662     -5.4645 0.000217973
        1702    -5.46618     -5.4645 0.000217847
        1703    -5.46648     -5.4645 0.000217722
        1704    -5.46645     -5.4645 0.000217598
        1705    -5.46642     -5.4645 0.000217473
        1706     -5.4664    -5.46451 0.000217348
        1707    -5.46572    -5.46451 0.000217222
        1708    -5.46602    -5.46451 0.000217097
        1709    -5.46632    -5.46451 0.000216972
        1710     -5.4663    -5.46451 0.000216848
        1711    -5.46498    -5.46451 0.000216721
        1712    -5.46496    -5.46451 0.000216595
        1713    -5.46526    -5.46451 0.000216469
        1714    -5.46556    -5.46451 0.000216344
        1715    -5.46587    -5.46451 0.000216219
        1716     -5.4652    -5.46451 0.000216093
        1717    -5.46551    -5.46451 0.000215968
        1718    -5.46516    -5.46451 0.000215843
        1719    -5.46482    -5.46451 0.000215717
        1720    -5.46448    -5.46451 0.000215592
        1721    -5.46381    -5.46451 0.000215467
        1722     -5.4638    -5.46451 0.000215342
        1723    -5.46346    -5.46451 0.000215218
        1724    -5.46376    -5.46451 0.000215094
        1725     -5.4644    -5.46451 0.000214969
        1726    -5.46438    -5.46451 0.000214844
        1727    -5.46436    -5.46451  0.00021472
        1728    -5.46434    -5.46451 0.000214596
        1729    -5.46433    -5.46451 0.000214472
        1730    -5.46399    -5.46451 0.000214348
        1731    -5.46333    -5.46451 0.000214225
        1732    -5.46299    -5.46451 0.000214103
        1733    -5.46264    -5.46451 0.000213983
        1734    -5.46295    -5.46451 0.000213861
        1735    -5.46293    -5.46451  0.00021374
        1736    -5.46388    -5.46451 0.000213617
        1737    -5.46386    -5.46451 0.000213494
        1738    -5.46352    -5.46451 0.000213372
        1739    -5.46285     -5.4645 0.000213252
        1740    -5.46282     -5.4645 0.000213131
        1741     -5.4628     -5.4645 0.000213011
        1742    -5.46212     -5.4645 0.000212893
        1743     -5.4621     -5.4645 0.000212775
        1744    -5.46207     -5.4645 0.000212658
        1745    -5.46268     -5.4645 0.000212539
        1746    -5.46233     -5.4645 0.000212421
        1747    -5.46164    -5.46449 0.000212305
        1748    -5.46161    -5.46449  0.00021219
        1749    -5.46189    -5.46449 0.000212074
        1750     -5.4612    -5.46449 0.000211961
        1751    -5.46084    -5.46449 0.000211851
        1752     -5.4608    -5.46449  0.00021174
        1753    -5.46075    -5.46448  0.00021163
        1754    -5.46038    -5.46448 0.000211522
        1755    -5.46066    -5.46448 0.000211413
        1756    -5.46061    -5.46448 0.000211304
        1757     -5.4612    -5.46447 0.000211192
        1758     -5.4605    -5.46447 0.000211084
        1759    -5.46044    -5.46447 0.000210976
        1760    -5.46071    -5.46447 0.000210867
        1761    -5.46098    -5.46447 0.000210757
        1762    -5.46091    -5.46446 0.000210647
        1763    -5.46118    -5.46446 0.000210536
        1764    -5.46144    -5.46446 0.000210423
        1765    -5.46105    -5.46446 0.000210313
        1766    -5.46098    -5.46446 0.000210203
        1767    -5.46091    -5.46445 0.000210094
        1768    -5.46117    -5.46445 0.000209983
        1769     -5.4611    -5.46445 0.000209873
        1770    -5.46168    -5.46445  0.00020976
        1771    -5.46226    -5.46445 0.000209645
        1772    -5.46251    -5.46445  0.00020953
        1773    -5.46244    -5.46445 0.000209415
        1774    -5.46237    -5.46444   0.0002093
        1775    -5.46165    -5.46444 0.000209188
        1776    -5.46158    -5.46444 0.000209077
        1777    -5.46151    -5.46444 0.000208965
        1778    -5.46144    -5.46444 0.000208855
        1779     -5.4604    -5.46444  0.00020875
        1780    -5.46066    -5.46443 0.000208643
        1781    -5.46059    -5.46443 0.000208537
        1782    -5.46053    -5.46443 0.000208432
        1783    -5.46111    -5.46443 0.000208323
        1784    -5.46169    -5.46443 0.000208212
        1785    -5.46195    -5.46442   0.0002081
        1786    -5.46189    -5.46442 0.000207988
        1787    -5.46119    -5.46442  0.00020788
        1788    -5.46113    -5.46442 0.000207771
        1789    -5.46108    -5.46442 0.000207664
        1790    -5.46135    -5.46442 0.000207555
        1791    -5.46129    -5.46441 0.000207446
        1792    -5.46092    -5.46441  0.00020734
        1793    -5.46087    -5.46441 0.000207233
        1794    -5.46018    -5.46441 0.000207131
        1795    -5.45981     -5.4644 0.000207032
        1796    -5.45977     -5.4644 0.000206932
        1797    -5.46006     -5.4644 0.000206831
        1798     -5.4597     -5.4644 0.000206733
        1799    -5.45902    -5.46439  0.00020664
        1800    -5.45835    -5.46439 0.000206552
        1801    -5.45897    -5.46439 0.000206459
        1802    -5.45927    -5.46439 0.000206364
        1803     -5.4586    -5.46438 0.000206275
        1804     -5.4589    -5.46438 0.000206183
        1805    -5.45824    -5.46438 0.000206097
        1806    -5.45823    -5.46437 0.000206011
        1807    -5.45822    -5.46437 0.000205925
        1808    -5.45789    -5.46437 0.000205842
        1809    -5.45821    -5.46436 0.000205756
        1810    -5.45821    -5.46436 0.000205671
        1811    -5.45822    -5.46435 0.000205585
        1812    -5.45855    -5.46435 0.000205497
        1813    -5.45888    -5.46435 0.000205405
        1814     -5.4589    -5.46435 0.000205314
        1815    -5.45859    -5.46434 0.000205225
        1816    -5.45861    -5.46434 0.000205137
        1817    -5.45831    -5.46434 0.000205051
        1818    -5.45802    -5.46433 0.000204967
        1819     -5.4587    -5.46433 0.000204878
        1820    -5.45905    -5.46433 0.000204786
        1821    -5.45941    -5.46432 0.000204691
        1822    -5.45848    -5.46432 0.000204604
        1823     -5.4582    -5.46432 0.000204519
        1824    -5.45825    -5.46431 0.000204434
        1825    -5.45797    -5.46431 0.000204352
        1826    -5.45867    -5.46431 0.000204263
        1827    -5.45808     -5.4643  0.00020418
        1828    -5.45846     -5.4643 0.000204093
        1829     -5.4582     -5.4643 0.000204009
        1830    -5.45826    -5.46429 0.000203924
        1831    -5.45865    -5.46429 0.000203836
        1832    -5.45904    -5.46429 0.000203745
        1833    -5.45944    -5.46429 0.000203651
        1834    -5.45919    -5.46428 0.000203559
        1835    -5.45926    -5.46428 0.000203466
        1836    -5.45901    -5.46428 0.000203376
        1837    -5.45877    -5.46427 0.000203287
        1838     -5.4595    -5.46427 0.000203193
        1839    -5.45958    -5.46427 0.000203099
        1840    -5.45934    -5.46427 0.000203006
        1841    -5.45975    -5.46426  0.00020291
        1842    -5.45951    -5.46426 0.000202817
        1843     -5.4596    -5.46426 0.000202722
        1844    -5.45969    -5.46426 0.000202628
        1845    -5.46011    -5.46425  0.00020253
        1846    -5.45955    -5.46425 0.000202437
        1847    -5.46061    -5.46425 0.000202337
        1848    -5.46038    -5.46425 0.000202238
        1849    -5.46047    -5.46425 0.000202139
        1850    -5.46057    -5.46424 0.000202039
        1851    -5.46033    -5.46424 0.000201941
        1852    -5.46107    -5.46424 0.000201839
        1853    -5.46084    -5.46424 0.000201739
        1854    -5.46093    -5.46424 0.000201638
        1855    -5.46103    -5.46423 0.000201537
        1856    -5.46079    -5.46423 0.000201437
        1857    -5.46088    -5.46423 0.000201336
        1858    -5.46064    -5.46423 0.000201237
        1859    -5.46137    -5.46423 0.000201135
        1860    -5.46146    -5.46423 0.000201032
        1861     -5.4609    -5.46422 0.000200932
        1862    -5.46163    -5.46422 0.000200829
        1863    -5.46074    -5.46422  0.00020073
        1864    -5.46081    -5.46422  0.00020063
        1865    -5.46121    -5.46422 0.000200529
        1866    -5.46096    -5.46422  0.00020043
        1867    -5.46103    -5.46421 0.000200329
        1868     -5.4611    -5.46421 0.000200229
        1869    -5.46116    -5.46421 0.000200129
        1870     -5.4609    -5.46421 0.000200029
        1871    -5.46096    -5.46421  0.00019993
        1872    -5.46101    -5.46421 0.000199831
        1873    -5.46139     -5.4642  0.00019973
        1874    -5.46176     -5.4642 0.000199627
        1875    -5.46181     -5.4642 0.000199525
        1876    -5.46185     -5.4642 0.000199422
        1877    -5.46221     -5.4642 0.000199319
        1878    -5.46258     -5.4642 0.000199215
        1879    -5.46261     -5.4642  0.00019911
        1880    -5.46231     -5.4642 0.000199007
        1881    -5.46234     -5.4642 0.000198904
        1882    -5.46366    -5.46419 0.000198798
        1883    -5.46368    -5.46419 0.000198693
        1884    -5.46434    -5.46419 0.000198587
        1885     -5.4637    -5.46419 0.000198482
        1886    -5.46306    -5.46419 0.000198378
        1887    -5.46339    -5.46419 0.000198273
        1888    -5.46372    -5.46419 0.000198168
        1889    -5.46371    -5.46419 0.000198064
        1890    -5.46371    -5.46419 0.000197959
        1891     -5.4637    -5.46419 0.000197855
        1892    -5.46368    -5.46419  0.00019775
        1893    -5.46431    -5.46419 0.000197646
        1894    -5.46429    -5.46419 0.000197541
        1895    -5.46427    -5.46419 0.000197437
        1896    -5.46457    -5.46419 0.000197333
        1897    -5.46487    -5.46419 0.000197229
        1898    -5.46483    -5.46419 0.000197126
        1899    -5.46383    -5.46419 0.000197022
        1900    -5.46347    -5.46419 0.000196919
        1901    -5.46343    -5.46419 0.000196815
        1902    -5.46307    -5.46419 0.000196713
        1903    -5.46238    -5.46419 0.000196612
        1904    -5.46266    -5.46419  0.00019651
        1905    -5.46261    -5.46419 0.000196409
        1906    -5.46256    -5.46419 0.000196308
        1907    -5.46284    -5.46419 0.000196206
        1908    -5.46311    -5.46419 0.000196104
        1909    -5.46306    -5.46419 0.000196002
        1910    -5.46333    -5.46419   0.0001959
        1911    -5.46295    -5.46419 0.000195799
        1912    -5.46289    -5.46418 0.000195697
        1913     -5.4638    -5.46418 0.000195595
        1914    -5.46407    -5.46418 0.000195493
        1915    -5.46434    -5.46418 0.000195391
        1916    -5.46428    -5.46418 0.000195289
        1917    -5.46422    -5.46418 0.000195187
        1918    -5.46481    -5.46418 0.000195086
        1919     -5.4641    -5.46418 0.000194984
        1920    -5.46307    -5.46418 0.000194883
        1921    -5.46236    -5.46418 0.000194784
        1922    -5.46263    -5.46418 0.000194684
        1923    -5.46257    -5.46418 0.000194585
        1924    -5.46284    -5.46418 0.000194485
        1925    -5.46278    -5.46418 0.000194385
        1926    -5.46207    -5.46418 0.000194288
        1927    -5.46169    -5.46418 0.000194191
        1928    -5.46164    -5.46418 0.000194095
        1929    -5.46158    -5.46417 0.000193999
        1930    -5.46186    -5.46417 0.000193902
        1931    -5.46181    -5.46417 0.000193805
        1932    -5.46143    -5.46417  0.00019371
        1933    -5.46171    -5.46417 0.000193614
        1934    -5.46133    -5.46417  0.00019352
        1935    -5.46161    -5.46417 0.000193424
        1936    -5.46156    -5.46417 0.000193329
        1937    -5.46152    -5.46416 0.000193234
        1938     -5.4618    -5.46416 0.000193138
        1939    -5.46111    -5.46416 0.000193045
        1940    -5.46042    -5.46416 0.000192955
        1941    -5.46039    -5.46416 0.000192866
