#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         326     9.74583     9.80461    0.130736
         327     9.73291     9.80439    0.130336
         328     9.72154     9.80414    0.129939
         329      9.7082     9.80385    0.129544
         330     9.69713     9.80352    0.129152
         331     9.68623     9.80317    0.128762
         332     9.67478     9.80278    0.128375
         333     9.66351     9.80236     0.12799
         334     9.65313     9.80192    0.127608
         335     9.64294     9.80144    0.127228
         336     9.63435     9.80095     0.12685
         337     9.62243     9.80042    0.126475
         338     9.61283     9.79986    0.126102
         339     9.60414     9.79928    0.125731
         340     9.59426     9.79868    0.125363
         341      9.5846     9.79805    0.124997
         342     9.57728     9.79741    0.124633
         343     9.56807     9.79674    0.124271
         344      9.5591     9.79605    0.123912
         345     9.55037     9.79534    0.123555
         346     9.54258     9.79461      0.1232
         347     9.53363     9.79385    0.122847
         348     9.52705     9.79309    0.122497
         349      9.5193      9.7923    0.122148
         350     9.51252      9.7915    0.121802
         351     9.50599     9.79069    0.121458
         352     9.49902     9.78986    0.121115
         353     9.49161     9.78902    0.120775
         354     9.48516     9.78816    0.120437
         355     9.47899     9.78729    0.120101
         356     9.47167      9.7864    0.119767
         357     9.46603      9.7855    0.119435
         358     9.45854     9.78459    0.119105
         359     9.45274     9.78366    0.118776
         360      9.4472     9.78273     0.11845
         361     9.44406     9.78179    0.118126
         362     9.43978     9.78085    0.117803
         363     9.43435     9.77989    0.117483
         364     9.43131     9.77894    0.117164
         365     9.42784     9.77797    0.116847
         366     9.42464     9.77701    0.116531
         367     9.42171     9.77604    0.116218
         368     9.41834     9.77507    0.115906
         369     9.41593     9.77409    0.115596
         370      9.4145     9.77312    0.115288
         371     9.41333     9.77215    0.114981
         372     9.41241     9.77119    0.114676
         373     9.41035     9.77022    0.114373
         374     9.40924     9.76925    0.114071
         375     9.40979     9.76829    0.113771
         376     9.40777     9.76734    0.113472
         377     9.40741     9.76638    0.113175
         378       9.408     9.76543     0.11288
         379     9.40813     9.76449    0.112586
         380     9.40991     9.76356    0.112294
         381      9.4091     9.76263    0.112003
         382     9.41064     9.76171    0.111713
         383     9.41382      9.7608    0.111425
         384     9.41512      9.7599    0.111139
         385     9.41593       9.759    0.110854
         386     9.41837     9.75812     0.11057
         387     9.42033     9.75725    0.110288
         388      9.4225     9.75639    0.110007
         389     9.42559     9.75553    0.109727
         390     9.42819      9.7547    0.109449
         391     9.43029     9.75387    0.109172
         392     9.43471     9.75305    0.108897
         393     9.43792     9.75225    0.108623
         394     9.44133     9.75146     0.10835
         395     9.44634     9.75069    0.108078
         396     9.45084     9.74993    0.107808
         397     9.45412     9.74919    0.107539
         398     9.45758     9.74845    0.107272
         399     9.46264     9.74774    0.107005
         400     9.46717     9.74704     0.10674
         401     9.47117     9.74635    0.106476
         402     9.47605     9.74568    0.106213
         403     9.48039     9.74502    0.105952
         404     9.48561     9.74437    0.105691
         405       9.491     9.74375    0.105432
         406     9.49584     9.74314    0.105174
         407     9.50155     9.74255    0.104918
         408     9.50812     9.74197    0.104662
         409     9.51273     9.74141    0.104408
         410     9.51748     9.74086    0.104154
         411     9.52379     9.74034    0.103902
         412     9.52813     9.73982    0.103651
         413     9.53472     9.73932    0.103402
         414     9.54216     9.73885    0.103153
         415     9.54762     9.73839    0.102905
         416     9.55603     9.73795    0.102659
         417     9.56598     9.73754    0.102414
         418     9.57394     9.73714    0.102169
         419     9.58061     9.73677    0.101926
         420     9.58598     9.73641    0.101684
         421      9.5943     9.73607    0.101443
         422     9.60061     9.73575    0.101203
         423     9.60773     9.73545    0.100964
         424     9.61496     9.73517    0.100727
         425       9.623      9.7349     0.10049
         426     9.63113     9.73466    0.100254
         427     9.64077     9.73444     0.10002
         428     9.64838     9.73424   0.0997865
         429     9.65678     9.73406    0.099554
         430     9.66667      9.7339   0.0993226
         431     9.67451     9.73376   0.0990923
         432     9.68314     9.73365    0.098863
         433     9.69042     9.73355   0.0986347
         434     9.69918     9.73347   0.0984075
         435     9.70799     9.73341   0.0981812
         436     9.71615     9.73337   0.0979561
         437     9.72506     9.73335   0.0977319
         438     9.73331     9.73335   0.0975088
         439     9.74159     9.73337   0.0972867
         440     9.75131     9.73341   0.0970656
         441     9.75965     9.73347   0.0968455
         442     9.76871     9.73355   0.0966264
         443     9.77709     9.73365   0.0964083
         444     9.78617     9.73377   0.0961913
         445     9.79597      9.7339   0.0959752
         446     9.80646     9.73407   0.0957602
         447     9.81553     9.73425   0.0955461
