#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         493     1.42259     1.42295 9.02815e-06
         494     1.42259     1.42295 9.03908e-06
         495     1.42259     1.42295 9.04978e-06
         496     1.42259     1.42295 9.06023e-06
         497     1.42259     1.42295 9.07045e-06
         498     1.42259     1.42295 9.08044e-06
         499     1.42259     1.42295  9.0902e-06
         500     1.42259     1.42295 9.10011e-06
         501     1.42259     1.42295  9.1098e-06
         502     1.42259     1.42294 9.11927e-06
         503     1.42259     1.42294 9.12888e-06
         504     1.42258     1.42294 9.13864e-06
         505     1.42258     1.42294 9.14819e-06
         506     1.42258     1.42294 9.15824e-06
         507     1.42258     1.42294 9.16808e-06
         508     1.42257     1.42294 9.17842e-06
         509     1.42257     1.42294  9.1889e-06
         510     1.42257     1.42294 9.19916e-06
         511     1.42257     1.42294 9.20919e-06
         512     1.42257     1.42294 9.21973e-06
         513     1.42256     1.42294  9.2304e-06
         514     1.42256     1.42294 9.24084e-06
         515     1.42256     1.42294 9.25106e-06
         516     1.42256     1.42293 9.26106e-06
         517     1.42256     1.42293 9.27156e-06
         518     1.42256     1.42293 9.28219e-06
         519     1.42256     1.42293  9.2926e-06
         520     1.42255     1.42293 9.30349e-06
         521     1.42255     1.42293 9.31417e-06
         522     1.42255     1.42293 9.32461e-06
         523     1.42255     1.42293 9.33484e-06
         524     1.42255     1.42293 9.34485e-06
         525     1.42255     1.42293   9.355e-06
         526     1.42255     1.42293 9.36493e-06
         527     1.42255     1.42293 9.37431e-06
         528     1.42255     1.42293 9.38349e-06
         529     1.42255     1.42293 9.39246e-06
         530     1.42255     1.42292 9.40124e-06
         531     1.42255     1.42292 9.40983e-06
         532     1.42254     1.42292 9.41957e-06
         533     1.42254     1.42292 9.42944e-06
         534     1.42254     1.42292  9.4391e-06
         535     1.42254     1.42292 9.44856e-06
         536     1.42254     1.42292 9.45782e-06
         537     1.42254     1.42292 9.46688e-06
         538     1.42254     1.42292 9.47575e-06
         539     1.42254     1.42292 9.48443e-06
         540     1.42254     1.42292 9.49292e-06
         541     1.42254     1.42292 9.50122e-06
         542     1.42254     1.42292 9.50934e-06
         543     1.42254     1.42292  9.5176e-06
         544     1.42254     1.42291 9.52568e-06
         545     1.42254     1.42291 9.53358e-06
         546     1.42254     1.42291 9.54131e-06
         547     1.42254     1.42291 9.54886e-06
         548     1.42254     1.42291 9.55624e-06
         549     1.42253     1.42291 9.56345e-06
         550     1.42253     1.42291 9.57081e-06
         551     1.42253     1.42291  9.5783e-06
         552     1.42253     1.42291 9.58563e-06
         553     1.42253     1.42291 9.59279e-06
         554     1.42253     1.42291 9.59979e-06
         555     1.42253     1.42291 9.60693e-06
         556     1.42252     1.42291 9.61422e-06
         557     1.42252     1.42291 9.62133e-06
         558     1.42253      1.4229 9.62799e-06
         559     1.42253      1.4229 9.63449e-06
         560     1.42253      1.4229 9.64084e-06
         561     1.42252      1.4229 9.64733e-06
         562     1.42252      1.4229 9.65426e-06
         563     1.42252      1.4229 9.66103e-06
         564     1.42252      1.4229 9.66765e-06
         565     1.42252      1.4229 9.67412e-06
         566     1.42251      1.4229 9.68102e-06
         567     1.42251      1.4229 9.68776e-06
         568     1.42251      1.4229 9.69494e-06
         569     1.42251      1.4229 9.70196e-06
         570     1.42251      1.4229 9.70883e-06
         571      1.4225      1.4229 9.71612e-06
         572      1.4225      1.4229 9.72326e-06
         573      1.4225     1.42289 9.73024e-06
         574      1.4225     1.42289 9.73707e-06
         575      1.4225     1.42289 9.74403e-06
         576      1.4225     1.42289 9.75084e-06
         577      1.4225     1.42289 9.75779e-06
         578      1.4225     1.42289 9.76487e-06
         579      1.4225     1.42289  9.7718e-06
         580     1.42249     1.42289 9.77886e-06
         581     1.42249     1.42289 9.78577e-06
         582     1.42249     1.42289 9.79253e-06
         583     1.42249     1.42289 9.79942e-06
         584     1.42249     1.42289 9.80617e-06
         585     1.42249     1.42289 9.81277e-06
         586     1.42249     1.42289  9.8195e-06
         587     1.42249     1.42289 9.82581e-06
         588     1.42249     1.42288 9.83198e-06
         589     1.42249     1.42288 9.83801e-06
         590     1.42249     1.42288  9.8439e-06
         591     1.42249     1.42288 9.84939e-06
         592      1.4225     1.42288 9.85448e-06
         593     1.42249     1.42288 9.85945e-06
         594     1.42249     1.42288 9.86429e-06
         595     1.42249     1.42288 9.86927e-06
         596     1.42249     1.42288 9.87413e-06
         597     1.42249     1.42288 9.87886e-06
         598     1.42249     1.42288 9.88348e-06
         599     1.42249     1.42288 9.88797e-06
         600     1.42249     1.42288 9.89261e-06
         601     1.42249     1.42288 9.89713e-06
         602     1.42249     1.42288 9.90153e-06
         603     1.42249     1.42287 9.90581e-06
         604     1.42249     1.42287 9.90999e-06
         605     1.42249     1.42287 9.91405e-06
         606     1.42249     1.42287   9.918e-06
         607     1.42249     1.42287 9.92184e-06
         608     1.42249     1.42287 9.92557e-06
         609     1.42249     1.42287 9.92944e-06
         610     1.42249     1.42287  9.9332e-06
         611     1.42248     1.42287 9.93736e-06
         612     1.42248     1.42287 9.94164e-06
         613     1.42248     1.42287 9.94582e-06
         614     1.42248     1.42287 9.95014e-06
         615     1.42247     1.42287 9.95459e-06
         616     1.42247     1.42287 9.95893e-06
         617     1.42247     1.42287 9.96341e-06
         618     1.42247     1.42287 9.96777e-06
         619     1.42247     1.42286 9.97203e-06
         620     1.42247     1.42286 9.97642e-06
         621     1.42247     1.42286  9.9807e-06
         622     1.42247     1.42286 9.98511e-06
         623     1.42246     1.42286 9.98966e-06
         624     1.42246     1.42286  9.9941e-06
         625     1.42246     1.42286 9.99867e-06
         626     1.42246     1.42286 1.00031e-05
         627     1.42246     1.42286 1.00077e-05
         628     1.42246     1.42286 1.00122e-05
         629     1.42246     1.42286 1.00166e-05
         630     1.42246     1.42286 1.00209e-05
         631     1.42246     1.42286  1.0025e-05
         632     1.42245     1.42286 1.00296e-05
         633     1.42245     1.42286  1.0034e-05
         634     1.42245     1.42285 1.00381e-05
         635     1.42245     1.42285  1.0042e-05
         636     1.42245     1.42285 1.00459e-05
         637     1.42245     1.42285 1.00497e-05
         638     1.42245     1.42285 1.00534e-05
         639     1.42245     1.42285 1.00574e-05
         640     1.42245     1.42285 1.00611e-05
         641     1.42245     1.42285 1.00648e-05
         642     1.42245     1.42285 1.00685e-05
         643     1.42245     1.42285 1.00722e-05
         644     1.42245     1.42285 1.00759e-05
         645     1.42245     1.42285 1.00796e-05
         646     1.42245     1.42285  1.0083e-05
         647     1.42245     1.42285 1.00863e-05
         648     1.42244     1.42285 1.00899e-05
         649     1.42244     1.42285 1.00937e-05
         650     1.42244     1.42284 1.00975e-05
         651     1.42243     1.42284 1.01018e-05
         652     1.42243     1.42284 1.01059e-05
         653     1.42243     1.42284 1.01102e-05
         654     1.42243     1.42284 1.01144e-05
         655     1.42243     1.42284 1.01185e-05
         656     1.42243     1.42284 1.01227e-05
         657     1.42243     1.42284 1.01268e-05
         658     1.42243     1.42284  1.0131e-05
         659     1.42243     1.42284 1.01351e-05
         660     1.42242     1.42284 1.01396e-05
         661     1.42242     1.42284  1.0144e-05
