#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        5269     1.21628     1.10316  0.00110992
        5270      1.2164     1.10318  0.00110992
        5271     1.21652      1.1032  0.00110992
        5272     1.21664     1.10322  0.00110992
        5273     1.21677     1.10324  0.00110992
        5274     1.21689     1.10327  0.00110991
        5275     1.21701     1.10329  0.00110991
        5276     1.21713     1.10331  0.00110991
        5277     1.21724     1.10333  0.00110991
        5278     1.21736     1.10335  0.00110991
        5279     1.21748     1.10337  0.00110991
        5280     1.21759      1.1034  0.00110991
        5281      1.2177     1.10342  0.00110991
        5282     1.21781     1.10344  0.00110992
        5283     1.21792     1.10346  0.00110992
        5284     1.21803     1.10348  0.00110992
        5285     1.21813      1.1035  0.00110992
        5286     1.21823     1.10353  0.00110992
        5287     1.21833     1.10355  0.00110993
        5288     1.21843     1.10357  0.00110993
        5289     1.21852     1.10359  0.00110993
        5290     1.21861     1.10361  0.00110993
        5291      1.2187     1.10363  0.00110994
        5292     1.21878     1.10366  0.00110994
        5293     1.21886     1.10368  0.00110994
        5294     1.21894      1.1037  0.00110995
        5295     1.21902     1.10372  0.00110995
        5296     1.21909     1.10374  0.00110996
        5297     1.21916     1.10377  0.00110996
        5298     1.21922     1.10379  0.00110997
        5299     1.21929     1.10381  0.00110997
        5300     1.21934     1.10383  0.00110997
        5301      1.2194     1.10385  0.00110998
        5302     1.21945     1.10387  0.00110998
        5303      1.2195      1.1039  0.00110999
        5304     1.21954     1.10392  0.00110999
        5305     1.21958     1.10394     0.00111
        5306     1.21962     1.10396     0.00111
        5307     1.21965     1.10398  0.00111001
        5308     1.21968     1.10401  0.00111001
        5309     1.21971     1.10403  0.00111002
        5310     1.21973     1.10405  0.00111002
        5311     1.21975     1.10407  0.00111003
        5312     1.21976     1.10409  0.00111003
        5313     1.21977     1.10411  0.00111004
        5314     1.21978     1.10414  0.00111004
        5315     1.21978     1.10416  0.00111005
        5316     1.21978     1.10418  0.00111005
        5317     1.21977      1.1042  0.00111005
        5318     1.21976     1.10422  0.00111006
        5319     1.21975     1.10424  0.00111006
        5320     1.21973     1.10427  0.00111007
        5321     1.21971     1.10429  0.00111007
        5322     1.21968     1.10431  0.00111007
        5323     1.21965     1.10433  0.00111007
        5324     1.21961     1.10435  0.00111008
        5325     1.21957     1.10437  0.00111008
        5326     1.21953      1.1044  0.00111008
        5327     1.21948     1.10442  0.00111008
        5328     1.21943     1.10444  0.00111009
        5329     1.21937     1.10446  0.00111009
        5330     1.21931     1.10448  0.00111009
        5331     1.21924      1.1045  0.00111009
        5332     1.21917     1.10453  0.00111009
        5333      1.2191     1.10455  0.00111009
        5334     1.21902     1.10457  0.00111009
        5335     1.21893     1.10459  0.00111009
        5336     1.21885     1.10461  0.00111008
        5337     1.21875     1.10463  0.00111008
        5338     1.21865     1.10465  0.00111008
        5339     1.21855     1.10468  0.00111008
        5340     1.21844      1.1047  0.00111007
        5341     1.21833     1.10472  0.00111007
        5342     1.21821     1.10474  0.00111006
        5343     1.21809     1.10476  0.00111006
        5344     1.21796     1.10478  0.00111005
        5345     1.21783      1.1048  0.00111005
        5346      1.2177     1.10482  0.00111004
        5347     1.21755     1.10484  0.00111003
        5348     1.21741     1.10487  0.00111003
        5349     1.21726     1.10489  0.00111002
        5350      1.2171     1.10491  0.00111001
        5351     1.21694     1.10493     0.00111
        5352     1.21677     1.10495  0.00110999
        5353      1.2166     1.10497  0.00110998
        5354     1.21642     1.10499  0.00110996
        5355     1.21624     1.10501  0.00110995
        5356     1.21606     1.10503  0.00110994
        5357     1.21586     1.10505  0.00110992
        5358     1.21567     1.10507  0.00110991
        5359     1.21547     1.10509  0.00110989
        5360     1.21526     1.10512  0.00110987
        5361     1.21505     1.10514  0.00110986
        5362     1.21483     1.10516  0.00110984
        5363     1.21461     1.10518  0.00110982
        5364     1.21438      1.1052   0.0011098
        5365     1.21415     1.10522  0.00110978
        5366     1.21391     1.10524  0.00110976
        5367     1.21367     1.10526  0.00110973
        5368     1.21342     1.10528  0.00110971
        5369     1.21317      1.1053  0.00110968
        5370     1.21291     1.10532  0.00110966
        5371     1.21265     1.10534  0.00110963
        5372     1.21238     1.10536   0.0011096
        5373     1.21211     1.10538  0.00110958
        5374     1.21183      1.1054  0.00110955
        5375     1.21155     1.10542  0.00110952
        5376     1.21127     1.10544  0.00110948
        5377     1.21098     1.10546  0.00110945
        5378     1.21068     1.10548  0.00110942
        5379     1.21038      1.1055  0.00110938
        5380     1.21008     1.10552  0.00110935
        5381     1.20977     1.10553  0.00110931
        5382     1.20945     1.10555  0.00110927
        5383     1.20914     1.10557  0.00110923
        5384     1.20882     1.10559  0.00110919
        5385     1.20849     1.10561  0.00110915
        5386     1.20816     1.10563  0.00110911
        5387     1.20783     1.10565  0.00110906
        5388     1.20749     1.10567  0.00110902
        5389     1.20715     1.10569  0.00110897
        5390     1.20681     1.10571  0.00110893
        5391     1.20646     1.10572  0.00110888
        5392     1.20611     1.10574  0.00110883
        5393     1.20576     1.10576  0.00110878
        5394      1.2054     1.10578  0.00110873
        5395     1.20505      1.1058  0.00110867
        5396     1.20469     1.10582  0.00110862
        5397     1.20432     1.10584  0.00110856
        5398     1.20396     1.10585  0.00110851
        5399     1.20359     1.10587  0.00110845
        5400     1.20322     1.10589  0.00110839
        5401     1.20285     1.10591  0.00110833
        5402     1.20248     1.10593  0.00110827
        5403     1.20211     1.10594  0.00110821
        5404     1.20174     1.10596  0.00110815
        5405     1.20137     1.10598  0.00110808
        5406     1.20099       1.106  0.00110802
        5407     1.20062     1.10601  0.00110795
        5408     1.20025     1.10603  0.00110788
        5409     1.19987     1.10605  0.00110781
        5410      1.1995     1.10607  0.00110774
        5411     1.19913     1.10608  0.00110767
        5412     1.19876      1.1061   0.0011076
        5413      1.1984     1.10612  0.00110753
        5414     1.19803     1.10613  0.00110745
        5415     1.19767     1.10615  0.00110738
        5416      1.1973     1.10617   0.0011073
        5417     1.19695     1.10618  0.00110722
        5418     1.19659      1.1062  0.00110714
        5419     1.19624     1.10622  0.00110706
        5420     1.19589     1.10623  0.00110698
        5421     1.19554     1.10625   0.0011069
        5422      1.1952     1.10627  0.00110682
        5423     1.19487     1.10628  0.00110673
        5424     1.19453      1.1063  0.00110665
        5425     1.19421     1.10632  0.00110656
        5426     1.19389     1.10633  0.00110648
        5427     1.19357     1.10635  0.00110639
        5428     1.19326     1.10636   0.0011063
        5429     1.19295     1.10638  0.00110621
        5430     1.19266      1.1064  0.00110613
        5431     1.19236     1.10641  0.00110603
        5432     1.19208     1.10643  0.00110594
        5433      1.1918     1.10644  0.00110585
        5434     1.19153     1.10646  0.00110576
        5435     1.19127     1.10647  0.00110567
        5436     1.19101     1.10649  0.00110557
        5437     1.19076     1.10651  0.00110548
        5438     1.19052     1.10652  0.00110538
        5439     1.19029     1.10654  0.00110529
        5440     1.19006     1.10655  0.00110519
        5441     1.18984     1.10657  0.00110509
        5442     1.18964     1.10658  0.00110499
        5443     1.18943      1.1066   0.0011049
        5444     1.18924     1.10661   0.0011048
        5445     1.18906     1.10663   0.0011047
        5446     1.18888     1.10664   0.0011046
        5447     1.18872     1.10666   0.0011045
        5448     1.18856     1.10667   0.0011044
        5449     1.18841     1.10669   0.0011043
        5450     1.18827      1.1067   0.0011042
        5451     1.18813     1.10672  0.00110409
        5452     1.18801     1.10673  0.00110399
        5453     1.18789     1.10675  0.00110389
        5454     1.18779     1.10676  0.00110379
        5455     1.18769     1.10678  0.00110369
        5456     1.18759     1.10679  0.00110358
        5457     1.18751     1.10681  0.00110348
        5458     1.18743     1.10682  0.00110338
        5459     1.18737     1.10684  0.00110327
        5460      1.1873     1.10685  0.00110317
        5461     1.18725     1.10687  0.00110307
        5462      1.1872     1.10688  0.00110296
        5463     1.18716      1.1069  0.00110286
        5464     1.18713     1.10691  0.00110275
        5465      1.1871     1.10693  0.00110265
        5466     1.18708     1.10694  0.00110255
        5467     1.18707     1.10695  0.00110244
        5468     1.18706     1.10697  0.00110234
        5469     1.18706     1.10698  0.00110223
        5470     1.18706       1.107  0.00110213
        5471     1.18707     1.10701  0.00110202
        5472     1.18708     1.10703  0.00110192
        5473      1.1871     1.10704  0.00110182
        5474     1.18712     1.10706  0.00110171
        5475     1.18715     1.10707  0.00110161
        5476     1.18718     1.10709   0.0011015
        5477     1.18721      1.1071   0.0011014
        5478     1.18725     1.10712  0.00110129
        5479     1.18729     1.10713  0.00110119
        5480     1.18733     1.10714  0.00110109
        5481     1.18737     1.10716  0.00110098
        5482     1.18742     1.10717  0.00110088
        5483     1.18747     1.10719  0.00110078
        5484     1.18752      1.1072  0.00110067
        5485     1.18758     1.10722  0.00110057
        5486     1.18763     1.10723  0.00110047
        5487     1.18769     1.10725  0.00110036
        5488     1.18775     1.10726  0.00110026
        5489     1.18781     1.10728  0.00110016
        5490     1.18787     1.10729  0.00110006
        5491     1.18793     1.10731  0.00109995
        5492     1.18799     1.10732  0.00109985
        5493     1.18805     1.10734  0.00109975
        5494     1.18811     1.10735  0.00109965
        5495     1.18817     1.10736  0.00109955
        5496     1.18824     1.10738  0.00109945
        5497      1.1883     1.10739  0.00109934
        5498     1.18836     1.10741  0.00109924
        5499     1.18842     1.10742  0.00109914
        5500     1.18847     1.10744  0.00109904
        5501     1.18853     1.10745  0.00109894
        5502     1.18859     1.10747  0.00109884
        5503     1.18865     1.10748  0.00109874
        5504      1.1887      1.1075  0.00109864
        5505     1.18876     1.10751  0.00109854
        5506     1.18881     1.10753  0.00109844
        5507     1.18886     1.10754  0.00109834
        5508     1.18891     1.10756  0.00109824
        5509     1.18896     1.10757  0.00109814
        5510     1.18901     1.10759  0.00109804
        5511     1.18905      1.1076  0.00109794
        5512     1.18909     1.10762  0.00109784
        5513     1.18914     1.10763  0.00109774
        5514     1.18918     1.10765  0.00109764
        5515     1.18922     1.10766  0.00109754
        5516     1.18926     1.10767  0.00109744
        5517     1.18929     1.10769  0.00109734
        5518     1.18933      1.1077  0.00109724
        5519     1.18936     1.10772  0.00109714
        5520     1.18939     1.10773  0.00109704
        5521     1.18942     1.10775  0.00109694
        5522     1.18945     1.10776  0.00109685
        5523     1.18948     1.10778  0.00109675
        5524      1.1895     1.10779  0.00109665
        5525     1.18953     1.10781  0.00109655
        5526     1.18955     1.10782  0.00109645
        5527     1.18957     1.10784  0.00109635
        5528     1.18959     1.10785  0.00109625
        5529     1.18961     1.10787  0.00109615
        5530     1.18963     1.10788  0.00109606
        5531     1.18964      1.1079  0.00109596
        5532     1.18966     1.10791  0.00109586
        5533     1.18967     1.10793  0.00109576
        5534     1.18969     1.10794  0.00109566
        5535      1.1897     1.10796  0.00109556
        5536     1.18971     1.10797  0.00109547
        5537     1.18972     1.10799  0.00109537
        5538     1.18973       1.108  0.00109527
        5539     1.18974     1.10801  0.00109517
        5540     1.18975     1.10803  0.00109507
        5541     1.18976     1.10804  0.00109497
        5542     1.18976     1.10806  0.00109488
        5543     1.18977     1.10807  0.00109478
        5544     1.18978     1.10809  0.00109468
        5545     1.18978      1.1081  0.00109458
        5546     1.18979     1.10812  0.00109448
        5547     1.18979     1.10813  0.00109438
        5548      1.1898     1.10815  0.00109429
        5549      1.1898     1.10816  0.00109419
        5550     1.18981     1.10818  0.00109409
        5551     1.18981     1.10819  0.00109399
        5552     1.18981     1.10821  0.00109389
        5553     1.18982     1.10822  0.00109379
        5554     1.18982     1.10824   0.0010937
        5555     1.18983     1.10825   0.0010936
        5556     1.18983     1.10827   0.0010935
        5557     1.18984     1.10828   0.0010934
        5558     1.18984     1.10829   0.0010933
        5559     1.18985     1.10831   0.0010932
        5560     1.18986     1.10832  0.00109311
        5561     1.18986     1.10834  0.00109301
        5562     1.18987     1.10835  0.00109291
        5563     1.18988     1.10837  0.00109281
        5564     1.18988     1.10838  0.00109271
        5565     1.18989      1.1084  0.00109262
        5566      1.1899     1.10841  0.00109252
        5567     1.18991     1.10843  0.00109242
        5568     1.18992     1.10844  0.00109232
        5569     1.18993     1.10846  0.00109222
        5570     1.18994     1.10847  0.00109212
        5571     1.18995     1.10848  0.00109203
        5572     1.18997      1.1085  0.00109193
        5573     1.18998     1.10851  0.00109183
        5574     1.18999     1.10853  0.00109173
        5575     1.19001     1.10854  0.00109163
        5576     1.19002     1.10856  0.00109154
        5577     1.19004     1.10857  0.00109144
        5578     1.19006     1.10859  0.00109134
        5579     1.19008      1.1086  0.00109124
        5580      1.1901     1.10862  0.00109114
        5581     1.19011     1.10863  0.00109105
        5582     1.19013     1.10865  0.00109095
        5583     1.19016     1.10866  0.00109085
        5584     1.19018     1.10867  0.00109075
        5585      1.1902     1.10869  0.00109066
        5586     1.19022      1.1087  0.00109056
        5587     1.19025     1.10872  0.00109046
        5588     1.19027     1.10873  0.00109036
        5589      1.1903     1.10875  0.00109027
        5590     1.19032     1.10876  0.00109017
        5591     1.19035     1.10878  0.00109007
        5592     1.19038     1.10879  0.00108997
        5593      1.1904     1.10881  0.00108988
        5594     1.19043     1.10882  0.00108978
        5595     1.19046     1.10884  0.00108968
        5596     1.19049     1.10885  0.00108959
        5597     1.19052     1.10886  0.00108949
        5598     1.19055     1.10888  0.00108939
        5599     1.19058     1.10889   0.0010893
        5600     1.19062     1.10891   0.0010892
        5601     1.19065     1.10892   0.0010891
        5602     1.19068     1.10894  0.00108901
        5603     1.19071     1.10895  0.00108891
        5604     1.19074     1.10897  0.00108881
        5605     1.19078     1.10898  0.00108872
        5606     1.19081       1.109  0.00108862
        5607     1.19084     1.10901  0.00108852
        5608     1.19088     1.10903  0.00108843
        5609     1.19091     1.10904  0.00108833
        5610     1.19094     1.10905  0.00108823
        5611     1.19098     1.10907  0.00108814
        5612     1.19101     1.10908  0.00108804
        5613     1.19104      1.1091  0.00108795
        5614     1.19107     1.10911  0.00108785
        5615     1.19111     1.10913  0.00108776
        5616     1.19114     1.10914  0.00108766
        5617     1.19117     1.10916  0.00108756
        5618      1.1912     1.10917  0.00108747
        5619     1.19123     1.10919  0.00108737
        5620     1.19126      1.1092  0.00108728
        5621     1.19129     1.10921  0.00108718
        5622     1.19132     1.10923  0.00108709
        5623     1.19135     1.10924  0.00108699
        5624     1.19138     1.10926   0.0010869
        5625      1.1914     1.10927   0.0010868
        5626     1.19143     1.10929  0.00108671
        5627     1.19145      1.1093  0.00108661
        5628     1.19148     1.10932  0.00108652
        5629      1.1915     1.10933  0.00108642
        5630     1.19152     1.10935  0.00108633
        5631     1.19154     1.10936  0.00108623
        5632     1.19156     1.10938  0.00108614
        5633     1.19158     1.10939  0.00108604
        5634      1.1916      1.1094  0.00108595
        5635     1.19161     1.10942  0.00108585
        5636     1.19163     1.10943  0.00108576
        5637     1.19164     1.10945  0.00108566
        5638     1.19165     1.10946  0.00108557
        5639     1.19166     1.10948  0.00108547
        5640     1.19167     1.10949  0.00108538
        5641     1.19167     1.10951  0.00108528
        5642     1.19167     1.10952  0.00108519
        5643     1.19168     1.10954   0.0010851
        5644     1.19168     1.10955    0.001085
        5645     1.19167     1.10956  0.00108491
        5646     1.19167     1.10958  0.00108481
        5647     1.19166     1.10959  0.00108472
        5648     1.19165     1.10961  0.00108462
        5649     1.19164     1.10962  0.00108453
        5650     1.19163     1.10964  0.00108443
        5651     1.19161     1.10965  0.00108434
        5652     1.19159     1.10967  0.00108424
        5653     1.19157     1.10968  0.00108415
        5654     1.19155      1.1097  0.00108405
        5655     1.19152     1.10971  0.00108396
        5656     1.19149     1.10972  0.00108386
        5657     1.19146     1.10974  0.00108377
        5658     1.19142     1.10975  0.00108367
        5659     1.19139     1.10977  0.00108358
        5660     1.19134     1.10978  0.00108348
        5661      1.1913      1.1098  0.00108338
        5662     1.19125     1.10981  0.00108329
        5663      1.1912     1.10983  0.00108319
        5664     1.19115     1.10984   0.0010831
        5665     1.19109     1.10985    0.001083
        5666     1.19103     1.10987   0.0010829
        5667     1.19097     1.10988  0.00108281
        5668      1.1909      1.1099  0.00108271
        5669     1.19083     1.10991  0.00108261
        5670     1.19075     1.10993  0.00108252
        5671     1.19067     1.10994  0.00108242
        5672     1.19059     1.10995  0.00108232
        5673     1.19051     1.10997  0.00108222
        5674     1.19042     1.10998  0.00108213
        5675     1.19032        1.11  0.00108203
        5676     1.19022     1.11001  0.00108193
        5677     1.19012     1.11002  0.00108183
        5678     1.19002     1.11004  0.00108173
        5679     1.18991     1.11005  0.00108163
        5680     1.18979     1.11007  0.00108153
        5681     1.18967     1.11008  0.00108143
        5682     1.18955     1.11009  0.00108133
        5683     1.18942     1.11011  0.00108123
        5684     1.18929     1.11012  0.00108113
        5685     1.18916     1.11014  0.00108103
        5686     1.18902     1.11015  0.00108093
        5687     1.18887     1.11016  0.00108083
        5688     1.18872     1.11018  0.00108073
        5689     1.18857     1.11019  0.00108063
        5690     1.18841     1.11021  0.00108052
        5691     1.18825     1.11022  0.00108042
        5692     1.18808     1.11023  0.00108032
        5693     1.18791     1.11025  0.00108021
        5694     1.18773     1.11026  0.00108011
        5695     1.18755     1.11027  0.00108001
        5696     1.18737     1.11029   0.0010799
        5697     1.18718      1.1103   0.0010798
        5698     1.18698     1.11031  0.00107969
        5699     1.18678     1.11033  0.00107958
        5700     1.18658     1.11034  0.00107948
        5701     1.18637     1.11035  0.00107937
        5702     1.18616     1.11037  0.00107926
        5703     1.18594     1.11038  0.00107916
        5704     1.18572     1.11039  0.00107905
        5705     1.18549     1.11041  0.00107894
        5706     1.18526     1.11042  0.00107883
        5707     1.18503     1.11043  0.00107872
        5708     1.18479     1.11045  0.00107861
        5709     1.18455     1.11046   0.0010785
        5710      1.1843     1.11047  0.00107839
        5711     1.18405     1.11049  0.00107827
        5712     1.18379      1.1105  0.00107816
        5713     1.18353     1.11051  0.00107805
        5714     1.18327     1.11052  0.00107794
        5715       1.183     1.11054  0.00107782
        5716     1.18274     1.11055  0.00107771
        5717     1.18246     1.11056  0.00107759
        5718     1.18219     1.11057  0.00107748
        5719     1.18191     1.11059  0.00107736
        5720     1.18163      1.1106  0.00107724
        5721     1.18134     1.11061  0.00107713
        5722     1.18106     1.11062  0.00107701
        5723     1.18077     1.11064  0.00107689
        5724     1.18048     1.11065  0.00107677
        5725     1.18019     1.11066  0.00107665
        5726     1.17989     1.11067  0.00107653
        5727      1.1796     1.11068  0.00107641
        5728      1.1793      1.1107  0.00107629
        5729     1.17901     1.11071  0.00107617
        5730     1.17871     1.11072  0.00107605
        5731     1.17841     1.11073  0.00107592
        5732     1.17812     1.11074   0.0010758
        5733     1.17782     1.11076  0.00107567
        5734     1.17752     1.11077  0.00107555
        5735     1.17723     1.11078  0.00107543
        5736     1.17694     1.11079   0.0010753
        5737     1.17664      1.1108  0.00107517
        5738     1.17636     1.11081  0.00107505
        5739     1.17607     1.11082  0.00107492
        5740     1.17578     1.11084  0.00107479
        5741      1.1755     1.11085  0.00107466
        5742     1.17522     1.11086  0.00107453
        5743     1.17495     1.11087  0.00107441
        5744     1.17468     1.11088  0.00107428
        5745     1.17441     1.11089  0.00107415
        5746     1.17415      1.1109  0.00107402
        5747     1.17389     1.11091  0.00107388
        5748     1.17364     1.11092  0.00107375
        5749      1.1734     1.11094  0.00107362
        5750     1.17316     1.11095  0.00107349
        5751     1.17293     1.11096  0.00107336
        5752      1.1727     1.11097  0.00107322
        5753     1.17248     1.11098  0.00107309
        5754     1.17227     1.11099  0.00107296
        5755     1.17207       1.111  0.00107282
        5756     1.17188     1.11101  0.00107269
        5757     1.17169     1.11102  0.00107255
        5758     1.17151     1.11103  0.00107242
        5759     1.17134     1.11104  0.00107228
        5760     1.17118     1.11105  0.00107215
        5761     1.17103     1.11106  0.00107201
        5762     1.17089     1.11107  0.00107188
        5763     1.17076     1.11108  0.00107174
        5764     1.17064     1.11109  0.00107161
        5765     1.17053      1.1111  0.00107147
        5766     1.17043     1.11111  0.00107133
        5767     1.17034     1.11112   0.0010712
        5768     1.17026     1.11114  0.00107106
        5769     1.17019     1.11115  0.00107092
        5770     1.17013     1.11116  0.00107079
        5771     1.17008     1.11117  0.00107065
        5772     1.17005     1.11118  0.00107051
        5773     1.17002     1.11119  0.00107038
        5774     1.17001      1.1112  0.00107024
        5775        1.17     1.11121   0.0010701
        5776     1.17001     1.11122  0.00106996
        5777     1.17002     1.11123  0.00106983
        5778     1.17005     1.11124  0.00106969
        5779     1.17008     1.11125  0.00106955
        5780     1.17013     1.11126  0.00106942
        5781     1.17019     1.11127  0.00106928
        5782     1.17025     1.11128  0.00106915
        5783     1.17033     1.11129  0.00106901
        5784     1.17041      1.1113  0.00106887
        5785     1.17051     1.11131  0.00106874
        5786     1.17061     1.11132   0.0010686
        5787     1.17072     1.11133  0.00106847
        5788     1.17084     1.11134  0.00106833
        5789     1.17097     1.11135   0.0010682
        5790      1.1711     1.11136  0.00106806
        5791     1.17124     1.11137  0.00106793
        5792     1.17139     1.11138  0.00106779
        5793     1.17155     1.11139  0.00106766
        5794     1.17171      1.1114  0.00106753
        5795     1.17188     1.11141  0.00106739
        5796     1.17206     1.11142  0.00106726
        5797     1.17224     1.11143  0.00106713
        5798     1.17242     1.11144    0.001067
        5799     1.17261     1.11145  0.00106686
        5800      1.1728     1.11146  0.00106673
        5801       1.173     1.11147   0.0010666
        5802      1.1732     1.11149  0.00106647
        5803     1.17341      1.1115  0.00106634
        5804     1.17362     1.11151  0.00106621
        5805     1.17383     1.11152  0.00106608
        5806     1.17404     1.11153  0.00106595
        5807     1.17425     1.11154  0.00106582
        5808     1.17447     1.11155  0.00106569
        5809     1.17469     1.11156  0.00106557
        5810     1.17491     1.11157  0.00106544
        5811     1.17513     1.11158  0.00106531
        5812     1.17535     1.11159  0.00106518
        5813     1.17557      1.1116  0.00106506
        5814     1.17578     1.11162  0.00106493
        5815       1.176     1.11163  0.00106481
        5816     1.17622     1.11164  0.00106468
        5817     1.17644     1.11165  0.00106456
        5818     1.17666     1.11166  0.00106443
        5819     1.17687     1.11167  0.00106431
        5820     1.17708     1.11168  0.00106418
        5821      1.1773     1.11169  0.00106406
        5822      1.1775     1.11171  0.00106394
        5823     1.17771     1.11172  0.00106382
        5824     1.17792     1.11173  0.00106369
        5825     1.17812     1.11174  0.00106357
        5826     1.17832     1.11175  0.00106345
        5827     1.17851     1.11176  0.00106333
        5828     1.17871     1.11177  0.00106321
        5829      1.1789     1.11179  0.00106309
        5830     1.17909      1.1118  0.00106297
        5831     1.17927     1.11181  0.00106285
        5832     1.17945     1.11182  0.00106273
        5833     1.17963     1.11183  0.00106261
        5834      1.1798     1.11184   0.0010625
        5835     1.17997     1.11186  0.00106238
        5836     1.18013     1.11187  0.00106226
        5837     1.18029     1.11188  0.00106214
        5838     1.18045     1.11189  0.00106203
        5839     1.18061      1.1119  0.00106191
        5840     1.18076     1.11191  0.00106179
        5841      1.1809     1.11193  0.00106168
        5842     1.18104     1.11194  0.00106156
        5843     1.18118     1.11195  0.00106144
        5844     1.18131     1.11196  0.00106133
        5845     1.18144     1.11197  0.00106121
        5846     1.18157     1.11198   0.0010611
        5847     1.18169       1.112  0.00106099
        5848      1.1818     1.11201  0.00106087
        5849     1.18192     1.11202  0.00106076
        5850     1.18203     1.11203  0.00106064
        5851     1.18213     1.11204  0.00106053
        5852     1.18223     1.11206  0.00106042
        5853     1.18233     1.11207   0.0010603
        5854     1.18242     1.11208  0.00106019
        5855     1.18251     1.11209  0.00106008
        5856     1.18259      1.1121  0.00105996
        5857     1.18267     1.11212  0.00105985
        5858     1.18275     1.11213  0.00105974
        5859     1.18282     1.11214  0.00105963
        5860     1.18289     1.11215  0.00105952
        5861     1.18296     1.11217   0.0010594
        5862     1.18302     1.11218  0.00105929
        5863     1.18308     1.11219  0.00105918
        5864     1.18313      1.1122  0.00105907
        5865     1.18318     1.11221  0.00105896
        5866     1.18323     1.11223  0.00105885
        5867     1.18328     1.11224  0.00105873
        5868     1.18332     1.11225  0.00105862
        5869     1.18336     1.11226  0.00105851
        5870     1.18339     1.11227   0.0010584
        5871     1.18342     1.11229  0.00105829
        5872     1.18345      1.1123  0.00105818
        5873     1.18348     1.11231  0.00105807
        5874      1.1835     1.11232  0.00105796
        5875     1.18352     1.11233  0.00105785
        5876     1.18353     1.11235  0.00105774
        5877     1.18355     1.11236  0.00105763
        5878     1.18356     1.11237  0.00105752
        5879     1.18357     1.11238  0.00105741
        5880     1.18357      1.1124  0.00105729
        5881     1.18358     1.11241  0.00105718
        5882     1.18358     1.11242  0.00105707
        5883     1.18358     1.11243  0.00105696
        5884     1.18357     1.11244  0.00105685
        5885     1.18357     1.11246  0.00105674
        5886     1.18356     1.11247  0.00105663
        5887     1.18355     1.11248  0.00105652
        5888     1.18354     1.11249  0.00105641
        5889     1.18352      1.1125   0.0010563
        5890     1.18351     1.11252  0.00105619
        5891     1.18349     1.11253  0.00105608
        5892     1.18347     1.11254  0.00105597
        5893     1.18345     1.11255  0.00105586
        5894     1.18342     1.11256  0.00105575
        5895      1.1834     1.11258  0.00105564
        5896     1.18337     1.11259  0.00105553
        5897     1.18334      1.1126  0.00105541
        5898     1.18331     1.11261   0.0010553
        5899     1.18328     1.11262  0.00105519
        5900     1.18325     1.11264  0.00105508
        5901     1.18322     1.11265  0.00105497
        5902     1.18318     1.11266  0.00105486
        5903     1.18315     1.11267  0.00105475
        5904     1.18311     1.11268  0.00105464
        5905     1.18307      1.1127  0.00105453
        5906     1.18303     1.11271  0.00105442
        5907     1.18299     1.11272   0.0010543
        5908     1.18295     1.11273  0.00105419
        5909     1.18291     1.11274  0.00105408
        5910     1.18286     1.11276  0.00105397
        5911     1.18282     1.11277  0.00105386
        5912     1.18277     1.11278  0.00105375
        5913     1.18273     1.11279  0.00105363
        5914     1.18268      1.1128  0.00105352
        5915     1.18264     1.11281  0.00105341
        5916     1.18259     1.11283   0.0010533
        5917     1.18254     1.11284  0.00105319
        5918     1.18249     1.11285  0.00105307
        5919     1.18244     1.11286  0.00105296
        5920     1.18239     1.11287  0.00105285
        5921     1.18234     1.11288  0.00105274
        5922     1.18229      1.1129  0.00105262
        5923     1.18224     1.11291  0.00105251
        5924     1.18219     1.11292   0.0010524
        5925     1.18214     1.11293  0.00105229
        5926     1.18209     1.11294  0.00105217
        5927     1.18204     1.11296  0.00105206
        5928     1.18199     1.11297  0.00105195
        5929     1.18194     1.11298  0.00105183
        5930     1.18189     1.11299  0.00105172
        5931     1.18183       1.113  0.00105161
        5932     1.18178     1.11301  0.00105149
        5933     1.18173     1.11302  0.00105138
        5934     1.18168     1.11304  0.00105127
        5935     1.18163     1.11305  0.00105115
        5936     1.18158     1.11306  0.00105104
        5937     1.18153     1.11307  0.00105093
        5938     1.18147     1.11308  0.00105081
        5939     1.18142     1.11309   0.0010507
        5940     1.18137     1.11311  0.00105058
        5941     1.18132     1.11312  0.00105047
        5942     1.18127     1.11313  0.00105036
        5943     1.18122     1.11314  0.00105024
        5944     1.18117     1.11315  0.00105013
        5945     1.18112     1.11316  0.00105001
        5946     1.18107     1.11317   0.0010499
        5947     1.18102     1.11319  0.00104978
        5948     1.18097      1.1132  0.00104967
        5949     1.18092     1.11321  0.00104955
        5950     1.18087     1.11322  0.00104944
        5951     1.18082     1.11323  0.00104933
        5952     1.18078     1.11324  0.00104921
        5953     1.18073     1.11325   0.0010491
        5954     1.18068     1.11327  0.00104898
        5955     1.18063     1.11328  0.00104887
        5956     1.18059     1.11329  0.00104875
        5957     1.18054      1.1133  0.00104863
        5958     1.18049     1.11331  0.00104852
        5959     1.18045     1.11332   0.0010484
        5960      1.1804     1.11333  0.00104829
        5961     1.18035     1.11334  0.00104817
        5962     1.18031     1.11336  0.00104806
        5963     1.18026     1.11337  0.00104794
        5964     1.18022     1.11338  0.00104783
        5965     1.18017     1.11339  0.00104771
        5966     1.18013      1.1134  0.00104759
        5967     1.18008     1.11341  0.00104748
