#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         461  -0.0375889  -0.0336848 7.98624e-05
         462  -0.0376166  -0.0336933 8.01417e-05
         463   -0.037642  -0.0337018 8.04212e-05
         464  -0.0376675  -0.0337104 8.07007e-05
         465   -0.037693  -0.0337189 8.09804e-05
         466  -0.0377234  -0.0337275 8.12613e-05
         467  -0.0377515  -0.0337361 8.15428e-05
         468  -0.0377797  -0.0337448  8.1825e-05
         469  -0.0378032  -0.0337534 8.21069e-05
         470  -0.0378291  -0.0337621 8.23888e-05
         471  -0.0378552  -0.0337708 8.26709e-05
         472  -0.0378813  -0.0337795 8.29532e-05
         473  -0.0379099  -0.0337882 8.32362e-05
         474  -0.0379385   -0.033797 8.35198e-05
         475  -0.0379673  -0.0338058 8.38042e-05
         476  -0.0379937  -0.0338146 8.40887e-05
         477  -0.0380203  -0.0338234 8.43734e-05
         478  -0.0380469  -0.0338322 8.46583e-05
         479  -0.0380759  -0.0338411 8.49438e-05
         480  -0.0381027    -0.03385 8.52296e-05
         481  -0.0381296  -0.0338588 8.55156e-05
         482  -0.0381542  -0.0338678 8.58012e-05
         483  -0.0381836  -0.0338767 8.60876e-05
         484   -0.038213  -0.0338857 8.63747e-05
         485  -0.0382402  -0.0338946  8.6662e-05
         486  -0.0382675  -0.0339036 8.69495e-05
         487  -0.0382949  -0.0339126 8.72372e-05
         488  -0.0383223  -0.0339217 8.75252e-05
         489  -0.0383522  -0.0339307 8.78139e-05
         490  -0.0383798  -0.0339398 8.81029e-05
         491  -0.0384099  -0.0339489 8.83926e-05
         492  -0.0384377  -0.0339581 8.86825e-05
         493  -0.0384632  -0.0339672 8.89722e-05
         494  -0.0384911  -0.0339763 8.92622e-05
         495  -0.0385192  -0.0339855 8.95524e-05
         496  -0.0385473  -0.0339947 8.98428e-05
         497  -0.0385755  -0.0340039 9.01336e-05
         498  -0.0386037  -0.0340132 9.04246e-05
         499  -0.0386321  -0.0340224  9.0716e-05
         500  -0.0386629  -0.0340317  9.1008e-05
         501  -0.0386915   -0.034041 9.13004e-05
         502  -0.0387201  -0.0340503 9.15931e-05
         503  -0.0387512  -0.0340597 9.18866e-05
         504  -0.0387823  -0.0340691 9.21808e-05
         505  -0.0388112  -0.0340784 9.24753e-05
         506  -0.0388449  -0.0340879 9.27711e-05
         507   -0.038874  -0.0340973 9.30672e-05
         508  -0.0389079  -0.0341068 9.33645e-05
         509  -0.0389395  -0.0341163 9.36626e-05
         510  -0.0389688  -0.0341258  9.3961e-05
         511  -0.0389982  -0.0341353 9.42597e-05
         512  -0.0390325  -0.0341449 9.45596e-05
         513  -0.0390644  -0.0341545 9.48603e-05
         514  -0.0390941  -0.0341641 9.51613e-05
         515  -0.0391239  -0.0341737 9.54626e-05
         516  -0.0391537  -0.0341834 9.57642e-05
         517  -0.0391884   -0.034193 9.60671e-05
         518  -0.0392208  -0.0342027 9.63707e-05
         519  -0.0392509  -0.0342125 9.66746e-05
         520  -0.0392859  -0.0342222 9.69798e-05
         521  -0.0393162   -0.034232 9.72853e-05
         522  -0.0393466  -0.0342418  9.7591e-05
         523  -0.0393771  -0.0342516 9.78971e-05
         524  -0.0394076  -0.0342615 9.82036e-05
         525  -0.0394407  -0.0342713 9.85108e-05
         526  -0.0394714  -0.0342812 9.88183e-05
         527  -0.0394999  -0.0342911 9.91257e-05
         528  -0.0395308   -0.034301 9.94335e-05
         529  -0.0395619   -0.034311 9.97416e-05
         530   -0.039593   -0.034321  0.00010005
         531  -0.0396242  -0.0343309 0.000100359
         532   -0.039665   -0.034341  0.00010067
         533  -0.0396987   -0.034351 0.000100982
         534  -0.0397302  -0.0343611 0.000101294
         535  -0.0397618  -0.0343712 0.000101606
         536  -0.0397935  -0.0343813 0.000101919
         537  -0.0398253  -0.0343914 0.000102232
         538  -0.0398571  -0.0344016 0.000102546
         539  -0.0398891  -0.0344118 0.000102859
         540  -0.0399211   -0.034422 0.000103174
         541  -0.0399533  -0.0344322 0.000103488
         542  -0.0399855  -0.0344425 0.000103803
         543  -0.0400202  -0.0344527 0.000104119
         544  -0.0400526   -0.034463 0.000104435
         545  -0.0400852  -0.0344733 0.000104752
         546  -0.0401178  -0.0344837 0.000105069
         547  -0.0401505   -0.034494 0.000105387
         548  -0.0401833  -0.0345044 0.000105704
         549  -0.0402162  -0.0345148 0.000106023
         550  -0.0402516  -0.0345253 0.000106342
         551   -0.040287  -0.0345357 0.000106662
         552  -0.0403202  -0.0345462 0.000106982
         553  -0.0403535  -0.0345567 0.000107303
         554  -0.0403869  -0.0345672 0.000107624
         555  -0.0404228  -0.0345778 0.000107946
         556  -0.0404587  -0.0345883 0.000108269
         557  -0.0404924  -0.0345989 0.000108592
         558  -0.0405238  -0.0346096 0.000108915
         559  -0.0405577  -0.0346202 0.000109239
         560  -0.0405917  -0.0346309 0.000109563
         561  -0.0406282  -0.0346416 0.000109888
